Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km
LNG_S4_2036,2036,S4,D1,22740,LNG_S4_2036,LNG,2036,284094,118000,D4,BioLNG,0.05849455935200001,14204.7,2840.94,0.15580918104
BEV_S4_2036,2036,S4,D2,1134238,BEV_S4_2036,BEV,2036,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.09657050713599999
Diesel_S4_2036,2036,S4,D2,1134238,Diesel_S4_2036,Diesel,2036,222149,118000,D4,B20,0.67016019566,11107.45,2221.4900000000002,0.35279375748999997
Diesel_S4_2036,2036,S4,D2,1134238,Diesel_S4_2036,Diesel,2036,222149,118000,D4,HVO,0.107192921048,11107.45,2221.4900000000002,0.34643636065
LNG_S4_2036,2036,S4,D2,1134238,LNG_S4_2036,LNG,2036,284094,118000,D4,LNG,0.38356442082000003,14204.7,2840.94,0.14462343703799999
LNG_S4_2036,2036,S4,D2,1134238,LNG_S4_2036,LNG,2036,284094,118000,D4,BioLNG,0.05849455935200001,14204.7,2840.94,0.15580918104
BEV_S4_2036,2036,S4,D3,151090,BEV_S4_2036,BEV,2036,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.09657050713599999
Diesel_S4_2036,2036,S4,D3,151090,Diesel_S4_2036,Diesel,2036,222149,118000,D4,B20,0.67016019566,11107.45,2221.4900000000002,0.35279375748999997
Diesel_S4_2036,2036,S4,D3,151090,Diesel_S4_2036,Diesel,2036,222149,118000,D4,HVO,0.107192921048,11107.45,2221.4900000000002,0.34643636065
LNG_S4_2036,2036,S4,D3,151090,LNG_S4_2036,LNG,2036,284094,118000,D4,LNG,0.38356442082000003,14204.7,2840.94,0.14462343703799999
LNG_S4_2036,2036,S4,D3,151090,LNG_S4_2036,LNG,2036,284094,118000,D4,BioLNG,0.05849455935200001,14204.7,2840.94,0.15580918104
BEV_S4_2036,2036,S4,D4,2412,BEV_S4_2036,BEV,2036,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.09657050713599999
Diesel_S4_2036,2036,S4,D4,2412,Diesel_S4_2036,Diesel,2036,222149,118000,D4,B20,0.67016019566,11107.45,2221.4900000000002,0.35279375748999997
Diesel_S4_2036,2036,S4,D4,2412,Diesel_S4_2036,Diesel,2036,222149,118000,D4,HVO,0.107192921048,11107.45,2221.4900000000002,0.34643636065
LNG_S4_2036,2036,S4,D4,2412,LNG_S4_2036,LNG,2036,284094,118000,D4,LNG,0.38356442082000003,14204.7,2840.94,0.14462343703799999
LNG_S4_2036,2036,S4,D4,2412,LNG_S4_2036,LNG,2036,284094,118000,D4,BioLNG,0.05849455935200001,14204.7,2840.94,0.15580918104
BEV_S3_2036,2036,S3,D1,2983351,BEV_S3_2036,BEV,2036,215849,73000,D4,Electricity,0.0,10792.45,2158.4900000000002,0.096916445612
Diesel_S3_2036,2036,S3,D1,2983351,Diesel_S3_2036,Diesel,2036,173553,73000,D4,B20,0.68313190356,8677.65,1735.53,0.35962247934
Diesel_S3_2036,2036,S3,D1,2983351,Diesel_S3_2036,Diesel,2036,173553,73000,D4,HVO,0.10926776116800001,8677.65,1735.53,0.3531420279
LNG_S3_2036,2036,S3,D1,2983351,LNG_S3_2036,LNG,2036,221948,73000,D4,LNG,0.38273651955000004,11097.400000000001,2219.48,0.144311275845
LNG_S3_2036,2036,S3,D1,2983351,LNG_S3_2036,LNG,2036,221948,73000,D4,BioLNG,0.058730705288,11097.400000000001,2219.48,0.15643819175999998
BEV_S3_2036,2036,S3,D2,3269872,BEV_S3_2036,BEV,2036,215849,73000,D4,Electricity,0.0,10792.45,2158.4900000000002,0.096916445612
Diesel_S3_2036,2036,S3,D2,3269872,Diesel_S3_2036,Diesel,2036,173553,73000,D4,B20,0.68313190356,8677.65,1735.53,0.35962247934
Diesel_S3_2036,2036,S3,D2,3269872,Diesel_S3_2036,Diesel,2036,173553,73000,D4,HVO,0.10926776116800001,8677.65,1735.53,0.3531420279
LNG_S3_2036,2036,S3,D2,3269872,LNG_S3_2036,LNG,2036,221948,73000,D4,LNG,0.38273651955000004,11097.400000000001,2219.48,0.144311275845
LNG_S3_2036,2036,S3,D2,3269872,LNG_S3_2036,LNG,2036,221948,73000,D4,BioLNG,0.058730705288,11097.400000000001,2219.48,0.15643819175999998
BEV_S3_2036,2036,S3,D3,1377326,BEV_S3_2036,BEV,2036,215849,73000,D4,Electricity,0.0,10792.45,2158.4900000000002,0.096916445612
Diesel_S3_2036,2036,S3,D3,1377326,Diesel_S3_2036,Diesel,2036,173553,73000,D4,B20,0.68313190356,8677.65,1735.53,0.35962247934
Diesel_S3_2036,2036,S3,D3,1377326,Diesel_S3_2036,Diesel,2036,173553,73000,D4,HVO,0.10926776116800001,8677.65,1735.53,0.3531420279
LNG_S3_2036,2036,S3,D3,1377326,LNG_S3_2036,LNG,2036,221948,73000,D4,LNG,0.38273651955000004,11097.400000000001,2219.48,0.144311275845
LNG_S3_2036,2036,S3,D3,1377326,LNG_S3_2036,LNG,2036,221948,73000,D4,BioLNG,0.058730705288,11097.400000000001,2219.48,0.15643819175999998
BEV_S3_2036,2036,S3,D4,280914,BEV_S3_2036,BEV,2036,215849,73000,D4,Electricity,0.0,10792.45,2158.4900000000002,0.096916445612
Diesel_S3_2036,2036,S3,D4,280914,Diesel_S3_2036,Diesel,2036,173553,73000,D4,B20,0.68313190356,8677.65,1735.53,0.35962247934
Diesel_S3_2036,2036,S3,D4,280914,Diesel_S3_2036,Diesel,2036,173553,73000,D4,HVO,0.10926776116800001,8677.65,1735.53,0.3531420279
LNG_S3_2036,2036,S3,D4,280914,LNG_S3_2036,LNG,2036,221948,73000,D4,LNG,0.38273651955000004,11097.400000000001,2219.48,0.144311275845
LNG_S3_2036,2036,S3,D4,280914,LNG_S3_2036,LNG,2036,221948,73000,D4,BioLNG,0.058730705288,11097.400000000001,2219.48,0.15643819175999998
