Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km
LNG_S2_2030,2030,S2,D2,1624238,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.38726635773,8178.650000000001,1635.73,0.15124430515499998
LNG_S2_2030,2030,S2,D2,1624238,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.05867280412100001,8178.650000000001,1635.73,0.1618762199
BEV_S2_2030,2030,S2,D3,931478,BEV_S2_2030,BEV,2030,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.12313189096999999
Diesel_S2_2030,2030,S2,D3,931478,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.68243073016,6395.3,1279.06,0.3166498466
Diesel_S2_2030,2030,S2,D3,931478,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.109155607648,6395.3,1279.06,0.3764742936
LNG_S2_2030,2030,S2,D3,931478,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.38726635773,8178.650000000001,1635.73,0.15124430515499998
LNG_S2_2030,2030,S2,D3,931478,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.05867280412100001,8178.650000000001,1635.73,0.1618762199
Diesel_S2_2030,2030,S2,D4,155565,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.68243073016,6395.3,1279.06,0.3166498466
Diesel_S2_2030,2030,S2,D4,155565,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.109155607648,6395.3,1279.06,0.3764742936
LNG_S2_2030,2030,S2,D4,155565,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.38726635773,8178.650000000001,1635.73,0.15124430515499998
LNG_S2_2030,2030,S2,D4,155565,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.05867280412100001,8178.650000000001,1635.73,0.1618762199
BEV_S4_2030,2030,S4,D1,18168,BEV_S4_2030,BEV,2030,276287,118000,D3,Electricity,0.0,13814.35,2762.87,0.12339959718399998
Diesel_S4_2030,2030,S4,D1,18168,Diesel_S4_2030,Diesel,2030,186046,118000,D4,B20,0.67016019566,9302.300000000001,1860.46,0.31095628285
Diesel_S4_2030,2030,S4,D1,18168,Diesel_S4_2030,Diesel,2030,186046,118000,D4,HVO,0.107192921048,9302.300000000001,1860.46,0.3697050486
LNG_S4_2030,2030,S4,D1,18168,LNG_S4_2030,LNG,2030,237924,118000,D4,LNG,0.38356442082000003,11896.2,2379.2400000000002,0.14979853827
LNG_S4_2030,2030,S4,D1,18168,LNG_S4_2030,LNG,2030,237924,118000,D4,BioLNG,0.05849455935200001,11896.2,2379.2400000000002,0.16138444880000002
BEV_S4_2030,2030,S4,D2,919290,BEV_S4_2030,BEV,2030,276287,118000,D3,Electricity,0.0,13814.35,2762.87,0.12339959718399998
Diesel_S4_2030,2030,S4,D2,919290,Diesel_S4_2030,Diesel,2030,186046,118000,D4,B20,0.67016019566,9302.300000000001,1860.46,0.31095628285
Diesel_S4_2030,2030,S4,D2,919290,Diesel_S4_2030,Diesel,2030,186046,118000,D4,HVO,0.107192921048,9302.300000000001,1860.46,0.3697050486
LNG_S4_2030,2030,S4,D2,919290,LNG_S4_2030,LNG,2030,237924,118000,D4,LNG,0.38356442082000003,11896.2,2379.2400000000002,0.14979853827
LNG_S4_2030,2030,S4,D2,919290,LNG_S4_2030,LNG,2030,237924,118000,D4,BioLNG,0.05849455935200001,11896.2,2379.2400000000002,0.16138444880000002
BEV_S4_2030,2030,S4,D3,136344,BEV_S4_2030,BEV,2030,276287,118000,D3,Electricity,0.0,13814.35,2762.87,0.12339959718399998
Diesel_S4_2030,2030,S4,D3,136344,Diesel_S4_2030,Diesel,2030,186046,118000,D4,B20,0.67016019566,9302.300000000001,1860.46,0.31095628285
Diesel_S4_2030,2030,S4,D3,136344,Diesel_S4_2030,Diesel,2030,186046,118000,D4,HVO,0.107192921048,9302.300000000001,1860.46,0.3697050486
LNG_S4_2030,2030,S4,D3,136344,LNG_S4_2030,LNG,2030,237924,118000,D4,LNG,0.38356442082000003,11896.2,2379.2400000000002,0.14979853827
LNG_S4_2030,2030,S4,D3,136344,LNG_S4_2030,LNG,2030,237924,118000,D4,BioLNG,0.05849455935200001,11896.2,2379.2400000000002,0.16138444880000002
Diesel_S4_2030,2030,S4,D4,2114,Diesel_S4_2030,Diesel,2030,186046,118000,D4,B20,0.67016019566,9302.300000000001,1860.46,0.31095628285
Diesel_S4_2030,2030,S4,D4,2114,Diesel_S4_2030,Diesel,2030,186046,118000,D4,HVO,0.107192921048,9302.300000000001,1860.46,0.3697050486
LNG_S4_2030,2030,S4,D4,2114,LNG_S4_2030,LNG,2030,237924,118000,D4,LNG,0.38356442082000003,11896.2,2379.2400000000002,0.14979853827
LNG_S4_2030,2030,S4,D4,2114,LNG_S4_2030,LNG,2030,237924,118000,D4,BioLNG,0.05849455935200001,11896.2,2379.2400000000002,0.16138444880000002
BEV_S3_2030,2030,S3,D1,2518188,BEV_S3_2030,BEV,2030,215849,73000,D3,Electricity,0.0,10792.45,2158.4900000000002,0.12384164382799999
Diesel_S3_2030,2030,S3,D1,2518188,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.68313190356,7267.400000000001,1453.48,0.3169751931
Diesel_S3_2030,2030,S3,D1,2518188,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.10926776116800001,7267.400000000001,1453.48,0.3768611076
LNG_S3_2030,2030,S3,D1,2518188,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.38273651955000004,9293.9,1858.78,0.149475206925
LNG_S3_2030,2030,S3,D1,2518188,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.058730705288,9293.9,1858.78,0.1620359672
BEV_S3_2030,2030,S3,D2,2800498,BEV_S3_2030,BEV,2030,215849,73000,D3,Electricity,0.0,10792.45,2158.4900000000002,0.12384164382799999
Diesel_S3_2030,2030,S3,D2,2800498,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.68313190356,7267.400000000001,1453.48,0.3169751931
Diesel_S3_2030,2030,S3,D2,2800498,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.10926776116800001,7267.400000000001,1453.48,0.3768611076
LNG_S3_2030,2030,S3,D2,2800498,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.38273651955000004,9293.9,1858.78,0.149475206925
LNG_S3_2030,2030,S3,D2,2800498,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.058730705288,9293.9,1858.78,0.1620359672
BEV_S3_2030,2030,S3,D3,1216569,BEV_S3_2030,BEV,2030,215849,73000,D3,Electricity,0.0,10792.45,2158.4900000000002,0.12384164382799999
Diesel_S3_2030,2030,S3,D3,1216569,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.68313190356,7267.400000000001,1453.48,0.3169751931
Diesel_S3_2030,2030,S3,D3,1216569,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.10926776116800001,7267.400000000001,1453.48,0.3768611076
LNG_S3_2030,2030,S3,D3,1216569,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.38273651955000004,9293.9,1858.78,0.149475206925
LNG_S3_2030,2030,S3,D3,1216569,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.058730705288,9293.9,1858.78,0.1620359672
Diesel_S3_2030,2030,S3,D4,240767,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.68313190356,7267.400000000001,1453.48,0.3169751931
Diesel_S3_2030,2030,S3,D4,240767,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.10926776116800001,7267.400000000001,1453.48,0.3768611076
LNG_S3_2030,2030,S3,D4,240767,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.38273651955000004,9293.9,1858.78,0.149475206925
LNG_S3_2030,2030,S3,D4,240767,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.058730705288,9293.9,1858.78,0.1620359672
