,Allocation,Year,Size,Distance_x,Demand (km),ID,Vehicle,Cost ($),Yearly range (km),Distance_y,Operating Year,Fuel,carbon_emissions,insurance_cost,maintenance_cost,fuel_costs
39,Diesel_S1_2024,2026,S1,D3,3537030,Diesel_S1_2024,Diesel,87550,102000,D4,2026,B20,69347.97596256,6128.500000000001,4377.5,29580.565700159998
40,Diesel_S1_2024,2026,S1,D3,3537030,Diesel_S1_2024,Diesel,87550,102000,D4,2026,HVO,11092.291306368,6128.500000000001,4377.5,39951.43860528
41,Diesel_S1_2025,2026,S1,D3,3537030,Diesel_S1_2025,Diesel,90176,102000,D4,2026,B20,69347.97596256,5410.5599999999995,2705.2799999999997,29580.565700159998
42,Diesel_S1_2025,2026,S1,D3,3537030,Diesel_S1_2025,Diesel,90176,102000,D4,2026,HVO,11092.291306368,5410.5599999999995,2705.2799999999997,39951.43860528
43,Diesel_S1_2026,2026,S1,D3,3537030,Diesel_S1_2026,Diesel,92881,102000,D4,2026,B20,69347.97596256,4644.05,928.8100000000001,29580.565700159998
44,Diesel_S1_2026,2026,S1,D3,3537030,Diesel_S1_2026,Diesel,92881,102000,D4,2026,HVO,11092.291306368,4644.05,928.8100000000001,39951.43860528
45,LNG_S1_2023,2026,S1,D3,3537030,LNG_S1_2023,LNG,100000,102000,D4,2026,LNG,41971.14852966,8000.0,7000.000000000001,16780.271780574
46,LNG_S1_2023,2026,S1,D3,3537030,LNG_S1_2023,LNG,100000,102000,D4,2026,BioLNG,6375.2658937020005,8000.0,7000.000000000001,18006.24857148
47,LNG_S1_2024,2026,S1,D3,3537030,LNG_S1_2024,LNG,103000,102000,D4,2026,LNG,41971.14852966,7210.000000000001,5150.0,16780.271780574
48,LNG_S1_2024,2026,S1,D3,3537030,LNG_S1_2024,LNG,103000,102000,D4,2026,BioLNG,6375.2658937020005,7210.000000000001,5150.0,18006.24857148
49,LNG_S1_2025,2026,S1,D3,3537030,LNG_S1_2025,LNG,106090,102000,D4,2026,LNG,41971.14852966,6365.4,3182.7,16780.271780574
50,LNG_S1_2025,2026,S1,D3,3537030,LNG_S1_2025,LNG,106090,102000,D4,2026,BioLNG,6375.2658937020005,6365.4,3182.7,18006.24857148
51,LNG_S1_2026,2026,S1,D3,3537030,LNG_S1_2026,LNG,109272,102000,D4,2026,LNG,41761.68204978,5463.6,1092.72,16696.526050842
52,LNG_S1_2026,2026,S1,D3,3537030,LNG_S1_2026,LNG,109272,102000,D4,2026,BioLNG,6299.646969600001,5463.6,1092.72,17792.671104
53,Diesel_S1_2023,2026,S1,D4,446478,Diesel_S1_2023,Diesel,85000,102000,D4,2026,B20,69347.97596256,6800.0,5950.000000000001,29580.565700159998
54,Diesel_S1_2023,2026,S1,D4,446478,Diesel_S1_2023,Diesel,85000,102000,D4,2026,HVO,11092.291306368,6800.0,5950.000000000001,39951.43860528
55,Diesel_S1_2024,2026,S1,D4,446478,Diesel_S1_2024,Diesel,87550,102000,D4,2026,B20,69347.97596256,6128.500000000001,4377.5,29580.565700159998
56,Diesel_S1_2024,2026,S1,D4,446478,Diesel_S1_2024,Diesel,87550,102000,D4,2026,HVO,11092.291306368,6128.500000000001,4377.5,39951.43860528
57,Diesel_S1_2025,2026,S1,D4,446478,Diesel_S1_2025,Diesel,90176,102000,D4,2026,B20,69347.97596256,5410.5599999999995,2705.2799999999997,29580.565700159998
58,Diesel_S1_2025,2026,S1,D4,446478,Diesel_S1_2025,Diesel,90176,102000,D4,2026,HVO,11092.291306368,5410.5599999999995,2705.2799999999997,39951.43860528
59,Diesel_S1_2026,2026,S1,D4,446478,Diesel_S1_2026,Diesel,92881,102000,D4,2026,B20,69347.97596256,4644.05,928.8100000000001,29580.565700159998
60,Diesel_S1_2026,2026,S1,D4,446478,Diesel_S1_2026,Diesel,92881,102000,D4,2026,HVO,11092.291306368,4644.05,928.8100000000001,39951.43860528
61,LNG_S1_2023,2026,S1,D4,446478,LNG_S1_2023,LNG,100000,102000,D4,2026,LNG,41971.14852966,8000.0,7000.000000000001,16780.271780574
62,LNG_S1_2023,2026,S1,D4,446478,LNG_S1_2023,LNG,100000,102000,D4,2026,BioLNG,6375.2658937020005,8000.0,7000.000000000001,18006.24857148
63,LNG_S1_2024,2026,S1,D4,446478,LNG_S1_2024,LNG,103000,102000,D4,2026,LNG,41971.14852966,7210.000000000001,5150.0,16780.271780574
64,LNG_S1_2024,2026,S1,D4,446478,LNG_S1_2024,LNG,103000,102000,D4,2026,BioLNG,6375.2658937020005,7210.000000000001,5150.0,18006.24857148
65,LNG_S1_2025,2026,S1,D4,446478,LNG_S1_2025,LNG,106090,102000,D4,2026,LNG,41971.14852966,6365.4,3182.7,16780.271780574
66,LNG_S1_2025,2026,S1,D4,446478,LNG_S1_2025,LNG,106090,102000,D4,2026,BioLNG,6375.2658937020005,6365.4,3182.7,18006.24857148
67,LNG_S1_2026,2026,S1,D4,446478,LNG_S1_2026,LNG,109272,102000,D4,2026,LNG,41761.68204978,5463.6,1092.72,16696.526050842
68,LNG_S1_2026,2026,S1,D4,446478,LNG_S1_2026,LNG,109272,102000,D4,2026,BioLNG,6299.646969600001,5463.6,1092.72,17792.671104
69,BEV_S2_2023,2026,S2,D1,1090703,BEV_S2_2023,BEV,272000,106000,D1,2026,Electricity,0.0,21760.0,19040.0,16128.585692800001
70,BEV_S2_2024,2026,S2,D1,1090703,BEV_S2_2024,BEV,258400,106000,D1,2026,Electricity,0.0,18088.0,12920.0,16128.585692800001
71,BEV_S2_2025,2026,S2,D1,1090703,BEV_S2_2025,BEV,245480,106000,D1,2026,Electricity,0.0,14728.8,7364.4,16128.585692800001
72,BEV_S2_2026,2026,S2,D1,1090703,BEV_S2_2026,BEV,233206,106000,D2,2026,Electricity,0.0,11660.300000000001,2332.06,16128.585692800001
73,Diesel_S2_2023,2026,S2,D1,1090703,Diesel_S2_2023,Diesel,104000,106000,D4,2026,B20,72337.65739696,8320.0,7280.000000000001,30855.82235856
74,Diesel_S2_2023,2026,S2,D1,1090703,Diesel_S2_2023,Diesel,104000,106000,D4,2026,HVO,11570.494410688,8320.0,7280.000000000001,41673.79708247999
75,Diesel_S2_2024,2026,S2,D1,1090703,Diesel_S2_2024,Diesel,107120,106000,D4,2026,B20,72337.65739696,7498.400000000001,5356.0,30855.82235856
76,Diesel_S2_2024,2026,S2,D1,1090703,Diesel_S2_2024,Diesel,107120,106000,D4,2026,HVO,11570.494410688,7498.400000000001,5356.0,41673.79708247999
77,Diesel_S2_2025,2026,S2,D1,1090703,Diesel_S2_2025,Diesel,110333,106000,D4,2026,B20,72337.65739696,6619.98,3309.99,30855.82235856
78,Diesel_S2_2025,2026,S2,D1,1090703,Diesel_S2_2025,Diesel,110333,106000,D4,2026,HVO,11570.494410688,6619.98,3309.99,41673.79708247999
79,Diesel_S2_2026,2026,S2,D1,1090703,Diesel_S2_2026,Diesel,113643,106000,D4,2026,B20,72337.65739696,5682.150000000001,1136.43,30855.82235856
80,Diesel_S2_2026,2026,S2,D1,1090703,Diesel_S2_2026,Diesel,113643,106000,D4,2026,HVO,11570.494410688,5682.150000000001,1136.43,41673.79708247999
81,LNG_S2_2023,2026,S2,D1,1090703,LNG_S2_2023,LNG,133000,106000,D4,2026,LNG,43546.448237460005,10640.0,9310.0,17410.084357993997
82,LNG_S2_2023,2026,S2,D1,1090703,LNG_S2_2023,LNG,133000,106000,D4,2026,BioLNG,6706.54836679,10640.0,9310.0,18941.9200646
83,LNG_S2_2024,2026,S2,D1,1090703,LNG_S2_2024,LNG,136990,106000,D4,2026,LNG,43546.448237460005,9589.300000000001,6849.5,17410.084357993997
84,LNG_S2_2024,2026,S2,D1,1090703,LNG_S2_2024,LNG,136990,106000,D4,2026,BioLNG,6706.54836679,9589.300000000001,6849.5,18941.9200646
85,LNG_S2_2025,2026,S2,D1,1090703,LNG_S2_2025,LNG,141099,106000,D4,2026,LNG,43546.448237460005,8465.94,4232.97,17410.084357993997
86,LNG_S2_2025,2026,S2,D1,1090703,LNG_S2_2025,LNG,141099,106000,D4,2026,BioLNG,6706.54836679,8465.94,4232.97,18941.9200646
87,LNG_S2_2026,2026,S2,D1,1090703,LNG_S2_2026,LNG,145332,106000,D4,2026,LNG,43024.11960798001,7266.6,1453.32,17201.254800822
88,LNG_S2_2026,2026,S2,D1,1090703,LNG_S2_2026,LNG,145332,106000,D4,2026,BioLNG,6604.577221362,7266.6,1453.32,18653.913599879997
89,BEV_S2_2026,2026,S2,D2,1452683,BEV_S2_2026,BEV,233206,106000,D2,2026,Electricity,0.0,11660.300000000001,2332.06,16128.585692800001
90,Diesel_S2_2023,2026,S2,D2,1452683,Diesel_S2_2023,Diesel,104000,106000,D4,2026,B20,72337.65739696,8320.0,7280.000000000001,30855.82235856
91,Diesel_S2_2023,2026,S2,D2,1452683,Diesel_S2_2023,Diesel,104000,106000,D4,2026,HVO,11570.494410688,8320.0,7280.000000000001,41673.79708247999
92,Diesel_S2_2024,2026,S2,D2,1452683,Diesel_S2_2024,Diesel,107120,106000,D4,2026,B20,72337.65739696,7498.400000000001,5356.0,30855.82235856
93,Diesel_S2_2024,2026,S2,D2,1452683,Diesel_S2_2024,Diesel,107120,106000,D4,2026,HVO,11570.494410688,7498.400000000001,5356.0,41673.79708247999
94,Diesel_S2_2025,2026,S2,D2,1452683,Diesel_S2_2025,Diesel,110333,106000,D4,2026,B20,72337.65739696,6619.98,3309.99,30855.82235856
95,Diesel_S2_2025,2026,S2,D2,1452683,Diesel_S2_2025,Diesel,110333,106000,D4,2026,HVO,11570.494410688,6619.98,3309.99,41673.79708247999
96,Diesel_S2_2026,2026,S2,D2,1452683,Diesel_S2_2026,Diesel,113643,106000,D4,2026,B20,72337.65739696,5682.150000000001,1136.43,30855.82235856
97,Diesel_S2_2026,2026,S2,D2,1452683,Diesel_S2_2026,Diesel,113643,106000,D4,2026,HVO,11570.494410688,5682.150000000001,1136.43,41673.79708247999
98,LNG_S2_2023,2026,S2,D2,1452683,LNG_S2_2023,LNG,133000,106000,D4,2026,LNG,43546.448237460005,10640.0,9310.0,17410.084357993997
99,LNG_S2_2023,2026,S2,D2,1452683,LNG_S2_2023,LNG,133000,106000,D4,2026,BioLNG,6706.54836679,10640.0,9310.0,18941.9200646
100,LNG_S2_2024,2026,S2,D2,1452683,LNG_S2_2024,LNG,136990,106000,D4,2026,LNG,43546.448237460005,9589.300000000001,6849.5,17410.084357993997
101,LNG_S2_2024,2026,S2,D2,1452683,LNG_S2_2024,LNG,136990,106000,D4,2026,BioLNG,6706.54836679,9589.300000000001,6849.5,18941.9200646
102,LNG_S2_2025,2026,S2,D2,1452683,LNG_S2_2025,LNG,141099,106000,D4,2026,LNG,43546.448237460005,8465.94,4232.97,17410.084357993997
103,LNG_S2_2025,2026,S2,D2,1452683,LNG_S2_2025,LNG,141099,106000,D4,2026,BioLNG,6706.54836679,8465.94,4232.97,18941.9200646
104,LNG_S2_2026,2026,S2,D2,1452683,LNG_S2_2026,LNG,145332,106000,D4,2026,LNG,43024.11960798001,7266.6,1453.32,17201.254800822
105,LNG_S2_2026,2026,S2,D2,1452683,LNG_S2_2026,LNG,145332,106000,D4,2026,BioLNG,6604.577221362,7266.6,1453.32,18653.913599879997
106,Diesel_S2_2023,2026,S2,D3,825939,Diesel_S2_2023,Diesel,104000,106000,D4,2026,B20,72337.65739696,8320.0,7280.000000000001,30855.82235856
107,Diesel_S2_2023,2026,S2,D3,825939,Diesel_S2_2023,Diesel,104000,106000,D4,2026,HVO,11570.494410688,8320.0,7280.000000000001,41673.79708247999
108,Diesel_S2_2024,2026,S2,D3,825939,Diesel_S2_2024,Diesel,107120,106000,D4,2026,B20,72337.65739696,7498.400000000001,5356.0,30855.82235856
109,Diesel_S2_2024,2026,S2,D3,825939,Diesel_S2_2024,Diesel,107120,106000,D4,2026,HVO,11570.494410688,7498.400000000001,5356.0,41673.79708247999
110,Diesel_S2_2025,2026,S2,D3,825939,Diesel_S2_2025,Diesel,110333,106000,D4,2026,B20,72337.65739696,6619.98,3309.99,30855.82235856
111,Diesel_S2_2025,2026,S2,D3,825939,Diesel_S2_2025,Diesel,110333,106000,D4,2026,HVO,11570.494410688,6619.98,3309.99,41673.79708247999
112,Diesel_S2_2026,2026,S2,D3,825939,Diesel_S2_2026,Diesel,113643,106000,D4,2026,B20,72337.65739696,5682.150000000001,1136.43,30855.82235856
113,Diesel_S2_2026,2026,S2,D3,825939,Diesel_S2_2026,Diesel,113643,106000,D4,2026,HVO,11570.494410688,5682.150000000001,1136.43,41673.79708247999
114,LNG_S2_2023,2026,S2,D3,825939,LNG_S2_2023,LNG,133000,106000,D4,2026,LNG,43546.448237460005,10640.0,9310.0,17410.084357993997
115,LNG_S2_2023,2026,S2,D3,825939,LNG_S2_2023,LNG,133000,106000,D4,2026,BioLNG,6706.54836679,10640.0,9310.0,18941.9200646
116,LNG_S2_2024,2026,S2,D3,825939,LNG_S2_2024,LNG,136990,106000,D4,2026,LNG,43546.448237460005,9589.300000000001,6849.5,17410.084357993997
117,LNG_S2_2024,2026,S2,D3,825939,LNG_S2_2024,LNG,136990,106000,D4,2026,BioLNG,6706.54836679,9589.300000000001,6849.5,18941.9200646
118,LNG_S2_2025,2026,S2,D3,825939,LNG_S2_2025,LNG,141099,106000,D4,2026,LNG,43546.448237460005,8465.94,4232.97,17410.084357993997
119,LNG_S2_2025,2026,S2,D3,825939,LNG_S2_2025,LNG,141099,106000,D4,2026,BioLNG,6706.54836679,8465.94,4232.97,18941.9200646
120,LNG_S2_2026,2026,S2,D3,825939,LNG_S2_2026,LNG,145332,106000,D4,2026,LNG,43024.11960798001,7266.6,1453.32,17201.254800822
121,LNG_S2_2026,2026,S2,D3,825939,LNG_S2_2026,LNG,145332,106000,D4,2026,BioLNG,6604.577221362,7266.6,1453.32,18653.913599879997
122,Diesel_S2_2023,2026,S2,D4,141128,Diesel_S2_2023,Diesel,104000,106000,D4,2026,B20,72337.65739696,8320.0,7280.000000000001,30855.82235856
123,Diesel_S2_2023,2026,S2,D4,141128,Diesel_S2_2023,Diesel,104000,106000,D4,2026,HVO,11570.494410688,8320.0,7280.000000000001,41673.79708247999
124,Diesel_S2_2024,2026,S2,D4,141128,Diesel_S2_2024,Diesel,107120,106000,D4,2026,B20,72337.65739696,7498.400000000001,5356.0,30855.82235856
125,Diesel_S2_2024,2026,S2,D4,141128,Diesel_S2_2024,Diesel,107120,106000,D4,2026,HVO,11570.494410688,7498.400000000001,5356.0,41673.79708247999
126,Diesel_S2_2025,2026,S2,D4,141128,Diesel_S2_2025,Diesel,110333,106000,D4,2026,B20,72337.65739696,6619.98,3309.99,30855.82235856
127,Diesel_S2_2025,2026,S2,D4,141128,Diesel_S2_2025,Diesel,110333,106000,D4,2026,HVO,11570.494410688,6619.98,3309.99,41673.79708247999
128,Diesel_S2_2026,2026,S2,D4,141128,Diesel_S2_2026,Diesel,113643,106000,D4,2026,B20,72337.65739696,5682.150000000001,1136.43,30855.82235856
129,Diesel_S2_2026,2026,S2,D4,141128,Diesel_S2_2026,Diesel,113643,106000,D4,2026,HVO,11570.494410688,5682.150000000001,1136.43,41673.79708247999
130,LNG_S2_2023,2026,S2,D4,141128,LNG_S2_2023,LNG,133000,106000,D4,2026,LNG,43546.448237460005,10640.0,9310.0,17410.084357993997
131,LNG_S2_2023,2026,S2,D4,141128,LNG_S2_2023,LNG,133000,106000,D4,2026,BioLNG,6706.54836679,10640.0,9310.0,18941.9200646
132,LNG_S2_2024,2026,S2,D4,141128,LNG_S2_2024,LNG,136990,106000,D4,2026,LNG,43546.448237460005,9589.300000000001,6849.5,17410.084357993997
133,LNG_S2_2024,2026,S2,D4,141128,LNG_S2_2024,LNG,136990,106000,D4,2026,BioLNG,6706.54836679,9589.300000000001,6849.5,18941.9200646
134,LNG_S2_2025,2026,S2,D4,141128,LNG_S2_2025,LNG,141099,106000,D4,2026,LNG,43546.448237460005,8465.94,4232.97,17410.084357993997
135,LNG_S2_2025,2026,S2,D4,141128,LNG_S2_2025,LNG,141099,106000,D4,2026,BioLNG,6706.54836679,8465.94,4232.97,18941.9200646
136,LNG_S2_2026,2026,S2,D4,141128,LNG_S2_2026,LNG,145332,106000,D4,2026,LNG,43024.11960798001,7266.6,1453.32,17201.254800822
137,LNG_S2_2026,2026,S2,D4,141128,LNG_S2_2026,LNG,145332,106000,D4,2026,BioLNG,6604.577221362,7266.6,1453.32,18653.913599879997
138,BEV_S4_2023,2026,S4,D1,15916,BEV_S4_2023,BEV,395636,118000,D1,2026,Electricity,0.0,31650.88,27694.520000000004,18031.822870432003
139,BEV_S4_2024,2026,S4,D1,15916,BEV_S4_2024,BEV,375854,118000,D1,2026,Electricity,0.0,26309.780000000002,18792.7,18031.822870432003
140,BEV_S4_2025,2026,S4,D1,15916,BEV_S4_2025,BEV,357061,118000,D1,2026,Electricity,0.0,21423.66,10711.83,18031.822870432003
141,BEV_S4_2026,2026,S4,D1,15916,BEV_S4_2026,BEV,339208,118000,D2,2026,Electricity,0.0,16960.4,3392.08,18031.822870432003
142,Diesel_S4_2023,2026,S4,D1,15916,Diesel_S4_2023,Diesel,151272,118000,D4,2026,B20,79078.90308788,12101.76,10589.04,33731.318842680004
143,Diesel_S4_2023,2026,S4,D1,15916,Diesel_S4_2023,Diesel,151272,118000,D4,2026,HVO,12648.764683664,12101.76,10589.04,45557.43549593999
144,Diesel_S4_2024,2026,S4,D1,15916,Diesel_S4_2024,Diesel,155810,118000,D4,2026,B20,79078.90308788,10906.7,7790.5,33731.318842680004
145,Diesel_S4_2024,2026,S4,D1,15916,Diesel_S4_2024,Diesel,155810,118000,D4,2026,HVO,12648.764683664,10906.7,7790.5,45557.43549593999
146,Diesel_S4_2025,2026,S4,D1,15916,Diesel_S4_2025,Diesel,160485,118000,D4,2026,B20,79078.90308788,9629.1,4814.55,33731.318842680004
147,Diesel_S4_2025,2026,S4,D1,15916,Diesel_S4_2025,Diesel,160485,118000,D4,2026,HVO,12648.764683664,9629.1,4814.55,45557.43549593999
148,Diesel_S4_2026,2026,S4,D1,15916,Diesel_S4_2026,Diesel,165299,118000,D4,2026,B20,79078.90308788,8264.95,1652.99,33731.318842680004
149,Diesel_S4_2026,2026,S4,D1,15916,Diesel_S4_2026,Diesel,165299,118000,D4,2026,HVO,12648.764683664,8264.95,1652.99,45557.43549593999
150,LNG_S4_2023,2026,S4,D1,15916,LNG_S4_2023,LNG,193454,118000,D4,2026,LNG,49073.243635080005,15476.32,13541.78,19619.724363012003
151,LNG_S4_2023,2026,S4,D1,15916,LNG_S4_2023,LNG,193454,118000,D4,2026,BioLNG,7416.792842576001,15476.32,13541.78,20947.92872224
152,LNG_S4_2024,2026,S4,D1,15916,LNG_S4_2024,LNG,199258,118000,D4,2026,LNG,49073.243635080005,13948.060000000001,9962.900000000001,19619.724363012003
153,LNG_S4_2024,2026,S4,D1,15916,LNG_S4_2024,LNG,199258,118000,D4,2026,BioLNG,7416.792842576001,13948.060000000001,9962.900000000001,20947.92872224
154,LNG_S4_2025,2026,S4,D1,15916,LNG_S4_2025,LNG,205235,118000,D4,2026,LNG,49073.243635080005,12314.1,6157.05,19619.724363012003
155,LNG_S4_2025,2026,S4,D1,15916,LNG_S4_2025,LNG,205235,118000,D4,2026,BioLNG,7416.792842576001,12314.1,6157.05,20947.92872224
156,LNG_S4_2026,2026,S4,D1,15916,LNG_S4_2026,LNG,211393,118000,D4,2026,LNG,48263.247905460004,10569.650000000001,2113.93,19295.884083194
157,LNG_S4_2026,2026,S4,D1,15916,LNG_S4_2026,LNG,211393,118000,D4,2026,BioLNG,7330.428521508,10569.650000000001,2113.93,20704.002043919998
158,BEV_S4_2026,2026,S4,D2,794430,BEV_S4_2026,BEV,339208,118000,D2,2026,Electricity,0.0,16960.4,3392.08,18031.822870432003
159,Diesel_S4_2023,2026,S4,D2,794430,Diesel_S4_2023,Diesel,151272,118000,D4,2026,B20,79078.90308788,12101.76,10589.04,33731.318842680004
160,Diesel_S4_2023,2026,S4,D2,794430,Diesel_S4_2023,Diesel,151272,118000,D4,2026,HVO,12648.764683664,12101.76,10589.04,45557.43549593999
161,Diesel_S4_2024,2026,S4,D2,794430,Diesel_S4_2024,Diesel,155810,118000,D4,2026,B20,79078.90308788,10906.7,7790.5,33731.318842680004
162,Diesel_S4_2024,2026,S4,D2,794430,Diesel_S4_2024,Diesel,155810,118000,D4,2026,HVO,12648.764683664,10906.7,7790.5,45557.43549593999
163,Diesel_S4_2025,2026,S4,D2,794430,Diesel_S4_2025,Diesel,160485,118000,D4,2026,B20,79078.90308788,9629.1,4814.55,33731.318842680004
164,Diesel_S4_2025,2026,S4,D2,794430,Diesel_S4_2025,Diesel,160485,118000,D4,2026,HVO,12648.764683664,9629.1,4814.55,45557.43549593999
165,Diesel_S4_2026,2026,S4,D2,794430,Diesel_S4_2026,Diesel,165299,118000,D4,2026,B20,79078.90308788,8264.95,1652.99,33731.318842680004
166,Diesel_S4_2026,2026,S4,D2,794430,Diesel_S4_2026,Diesel,165299,118000,D4,2026,HVO,12648.764683664,8264.95,1652.99,45557.43549593999
