Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km
Diesel_S2_2023,2023,S2,D4,133677,Diesel_S2_2023,Diesel,2023,104000,106000,D4,HVO,0.109155607648,5200.0,1040.0,0.40613692212
LNG_S2_2023,2023,S2,D4,133677,LNG_S2_2023,LNG,2023,133000,106000,D4,LNG,0.41081554941000004,6650.0,1330.0,0.16715907718
LNG_S2_2023,2023,S2,D4,133677,LNG_S2_2023,LNG,2023,133000,106000,D4,BioLNG,0.063269324215,6650.0,1330.0,0.1818671867
BEV_S4_2023,2023,S4,D1,14576,BEV_S4_2023,BEV,2023,395636,118000,D1,Electricity,0.0,19781.800000000003,3956.36,0.172739249224
Diesel_S4_2023,2023,S4,D1,14576,Diesel_S4_2023,Diesel,2023,151272,118000,D4,B20,0.67016019566,7563.6,1512.72,0.26837359468
Diesel_S4_2023,2023,S4,D1,14576,Diesel_S4_2023,Diesel,2023,151272,118000,D4,HVO,0.107192921048,7563.6,1512.72,0.39883432437
LNG_S4_2023,2023,S4,D1,14576,LNG_S4_2023,LNG,2023,193454,118000,D4,LNG,0.41587494606000003,9672.7,1934.54,0.16921772388
LNG_S4_2023,2023,S4,D1,14576,LNG_S4_2023,LNG,2023,193454,118000,D4,BioLNG,0.062854176632,9672.7,1934.54,0.18067384816
Diesel_S4_2023,2023,S4,D2,754717,Diesel_S4_2023,Diesel,2023,151272,118000,D4,B20,0.67016019566,7563.6,1512.72,0.26837359468
Diesel_S4_2023,2023,S4,D2,754717,Diesel_S4_2023,Diesel,2023,151272,118000,D4,HVO,0.107192921048,7563.6,1512.72,0.39883432437
LNG_S4_2023,2023,S4,D2,754717,LNG_S4_2023,LNG,2023,193454,118000,D4,LNG,0.41587494606000003,9672.7,1934.54,0.16921772388
LNG_S4_2023,2023,S4,D2,754717,LNG_S4_2023,LNG,2023,193454,118000,D4,BioLNG,0.062854176632,9672.7,1934.54,0.18067384816
Diesel_S4_2023,2023,S4,D3,118899,Diesel_S4_2023,Diesel,2023,151272,118000,D4,B20,0.67016019566,7563.6,1512.72,0.26837359468
Diesel_S4_2023,2023,S4,D3,118899,Diesel_S4_2023,Diesel,2023,151272,118000,D4,HVO,0.107192921048,7563.6,1512.72,0.39883432437
LNG_S4_2023,2023,S4,D3,118899,LNG_S4_2023,LNG,2023,193454,118000,D4,LNG,0.41587494606000003,9672.7,1934.54,0.16921772388
LNG_S4_2023,2023,S4,D3,118899,LNG_S4_2023,LNG,2023,193454,118000,D4,BioLNG,0.062854176632,9672.7,1934.54,0.18067384816
Diesel_S4_2023,2023,S4,D4,1809,Diesel_S4_2023,Diesel,2023,151272,118000,D4,B20,0.67016019566,7563.6,1512.72,0.26837359468
Diesel_S4_2023,2023,S4,D4,1809,Diesel_S4_2023,Diesel,2023,151272,118000,D4,HVO,0.107192921048,7563.6,1512.72,0.39883432437
LNG_S4_2023,2023,S4,D4,1809,LNG_S4_2023,LNG,2023,193454,118000,D4,LNG,0.41587494606000003,9672.7,1934.54,0.16921772388
LNG_S4_2023,2023,S4,D4,1809,LNG_S4_2023,LNG,2023,193454,118000,D4,BioLNG,0.062854176632,9672.7,1934.54,0.18067384816
BEV_S3_2023,2023,S3,D1,2183475,BEV_S3_2023,BEV,2023,309090,73000,D1,Electricity,0.0,15454.5,3090.9,0.17222889337299999
Diesel_S3_2023,2023,S3,D1,2183475,Diesel_S3_2023,Diesel,2023,118181,73000,D4,B20,0.68313190356,5909.05,1181.81,0.27356826887999997
Diesel_S3_2023,2023,S3,D1,2183475,Diesel_S3_2023,Diesel,2023,118181,73000,D4,HVO,0.10926776116800001,5909.05,1181.81,0.40655421342000003
LNG_S3_2023,2023,S3,D1,2183475,LNG_S3_2023,LNG,2023,151136,73000,D4,LNG,0.40978129437,7556.8,1511.3600000000001,0.16673824326
LNG_S3_2023,2023,S3,D1,2183475,LNG_S3_2023,LNG,2023,151136,73000,D4,BioLNG,0.062322848276,7556.8,1511.3600000000001,0.17914654888
Diesel_S3_2023,2023,S3,D2,2431901,Diesel_S3_2023,Diesel,2023,118181,73000,D4,B20,0.68313190356,5909.05,1181.81,0.27356826887999997
Diesel_S3_2023,2023,S3,D2,2431901,Diesel_S3_2023,Diesel,2023,118181,73000,D4,HVO,0.10926776116800001,5909.05,1181.81,0.40655421342000003
LNG_S3_2023,2023,S3,D2,2431901,LNG_S3_2023,LNG,2023,151136,73000,D4,LNG,0.40978129437,7556.8,1511.3600000000001,0.16673824326
LNG_S3_2023,2023,S3,D2,2431901,LNG_S3_2023,LNG,2023,151136,73000,D4,BioLNG,0.062322848276,7556.8,1511.3600000000001,0.17914654888
Diesel_S3_2023,2023,S3,D3,1002466,Diesel_S3_2023,Diesel,2023,118181,73000,D4,B20,0.68313190356,5909.05,1181.81,0.27356826887999997
Diesel_S3_2023,2023,S3,D3,1002466,Diesel_S3_2023,Diesel,2023,118181,73000,D4,HVO,0.10926776116800001,5909.05,1181.81,0.40655421342000003
LNG_S3_2023,2023,S3,D3,1002466,LNG_S3_2023,LNG,2023,151136,73000,D4,LNG,0.40978129437,7556.8,1511.3600000000001,0.16673824326
LNG_S3_2023,2023,S3,D3,1002466,LNG_S3_2023,LNG,2023,151136,73000,D4,BioLNG,0.062322848276,7556.8,1511.3600000000001,0.17914654888
Diesel_S3_2023,2023,S3,D4,205426,Diesel_S3_2023,Diesel,2023,118181,73000,D4,B20,0.68313190356,5909.05,1181.81,0.27356826887999997
Diesel_S3_2023,2023,S3,D4,205426,Diesel_S3_2023,Diesel,2023,118181,73000,D4,HVO,0.10926776116800001,5909.05,1181.81,0.40655421342000003
LNG_S3_2023,2023,S3,D4,205426,LNG_S3_2023,LNG,2023,151136,73000,D4,LNG,0.40978129437,7556.8,1511.3600000000001,0.16673824326
LNG_S3_2023,2023,S3,D4,205426,LNG_S3_2023,LNG,2023,151136,73000,D4,BioLNG,0.062322848276,7556.8,1511.3600000000001,0.17914654888
