Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km
Diesel_S2_2025,2025,S2,D4,137231,Diesel_S2_2025,Diesel,2025,110333,106000,D4,B20,0.68243073016,5516.650000000001,1103.33,0.28503299012
Diesel_S2_2025,2025,S2,D4,137231,Diesel_S2_2025,Diesel,2025,110333,106000,D4,HVO,0.109155607648,5516.650000000001,1103.33,0.39743131783999996
LNG_S2_2025,2025,S2,D4,137231,LNG_S2_2025,LNG,2025,141099,106000,D4,LNG,0.41081554941000004,7054.950000000001,1410.99,0.165211239848
LNG_S2_2025,2025,S2,D4,137231,LNG_S2_2025,LNG,2025,141099,106000,D4,BioLNG,0.063269324215,7054.950000000001,1410.99,0.1797472809
BEV_S4_2025,2025,S4,D1,15615,BEV_S4_2025,BEV,2025,357061,118000,D1,Electricity,0.0,17853.05,3570.61,0.159185156688
Diesel_S4_2025,2025,S4,D1,15615,Diesel_S4_2025,Diesel,2025,160485,118000,D4,B20,0.67016019566,8024.25,1604.8500000000001,0.27990791737
Diesel_S4_2025,2025,S4,D1,15615,Diesel_S4_2025,Diesel,2025,160485,118000,D4,HVO,0.107192921048,8024.25,1604.8500000000001,0.39028525234
LNG_S4_2025,2025,S4,D1,15615,LNG_S4_2025,LNG,2025,205235,118000,D4,LNG,0.41587494606000003,10261.75,2052.35,0.16724589796800002
LNG_S4_2025,2025,S4,D1,15615,LNG_S4_2025,LNG,2025,205235,118000,D4,BioLNG,0.062854176632,10261.75,2052.35,0.17856785232000003
Diesel_S4_2025,2025,S4,D2,791079,Diesel_S4_2025,Diesel,2025,160485,118000,D4,B20,0.67016019566,8024.25,1604.8500000000001,0.27990791737
Diesel_S4_2025,2025,S4,D2,791079,Diesel_S4_2025,Diesel,2025,160485,118000,D4,HVO,0.107192921048,8024.25,1604.8500000000001,0.39028525234
LNG_S4_2025,2025,S4,D2,791079,LNG_S4_2025,LNG,2025,205235,118000,D4,LNG,0.41587494606000003,10261.75,2052.35,0.16724589796800002
LNG_S4_2025,2025,S4,D2,791079,LNG_S4_2025,LNG,2025,205235,118000,D4,BioLNG,0.062854176632,10261.75,2052.35,0.17856785232000003
Diesel_S4_2025,2025,S4,D3,123252,Diesel_S4_2025,Diesel,2025,160485,118000,D4,B20,0.67016019566,8024.25,1604.8500000000001,0.27990791737
Diesel_S4_2025,2025,S4,D3,123252,Diesel_S4_2025,Diesel,2025,160485,118000,D4,HVO,0.107192921048,8024.25,1604.8500000000001,0.39028525234
LNG_S4_2025,2025,S4,D3,123252,LNG_S4_2025,LNG,2025,205235,118000,D4,LNG,0.41587494606000003,10261.75,2052.35,0.16724589796800002
LNG_S4_2025,2025,S4,D3,123252,LNG_S4_2025,LNG,2025,205235,118000,D4,BioLNG,0.062854176632,10261.75,2052.35,0.17856785232000003
Diesel_S4_2025,2025,S4,D4,1927,Diesel_S4_2025,Diesel,2025,160485,118000,D4,B20,0.67016019566,8024.25,1604.8500000000001,0.27990791737
Diesel_S4_2025,2025,S4,D4,1927,Diesel_S4_2025,Diesel,2025,160485,118000,D4,HVO,0.107192921048,8024.25,1604.8500000000001,0.39028525234
LNG_S4_2025,2025,S4,D4,1927,LNG_S4_2025,LNG,2025,205235,118000,D4,LNG,0.41587494606000003,10261.75,2052.35,0.16724589796800002
LNG_S4_2025,2025,S4,D4,1927,LNG_S4_2025,LNG,2025,205235,118000,D4,BioLNG,0.062854176632,10261.75,2052.35,0.17856785232000003
BEV_S3_2025,2025,S3,D1,2255136,BEV_S3_2025,BEV,2025,278954,73000,D1,Electricity,0.0,13947.7,2789.54,0.15871484622600002
Diesel_S3_2025,2025,S3,D1,2255136,Diesel_S3_2025,Diesel,2025,125379,73000,D4,B20,0.68313190356,6268.950000000001,1253.79,0.28532585142
Diesel_S3_2025,2025,S3,D1,2255136,Diesel_S3_2025,Diesel,2025,125379,73000,D4,HVO,0.10926776116800001,6268.950000000001,1253.79,0.39783966444
LNG_S3_2025,2025,S3,D1,2255136,LNG_S3_2025,LNG,2025,160340,73000,D4,LNG,0.40978129437,8017.0,1603.4,0.164795309736
LNG_S3_2025,2025,S3,D1,2255136,LNG_S3_2025,LNG,2025,160340,73000,D4,BioLNG,0.062322848276,8017.0,1603.4,0.17705835576
Diesel_S3_2025,2025,S3,D2,2501227,Diesel_S3_2025,Diesel,2025,125379,73000,D4,B20,0.68313190356,6268.950000000001,1253.79,0.28532585142
Diesel_S3_2025,2025,S3,D2,2501227,Diesel_S3_2025,Diesel,2025,125379,73000,D4,HVO,0.10926776116800001,6268.950000000001,1253.79,0.39783966444
LNG_S3_2025,2025,S3,D2,2501227,LNG_S3_2025,LNG,2025,160340,73000,D4,LNG,0.40978129437,8017.0,1603.4,0.164795309736
LNG_S3_2025,2025,S3,D2,2501227,LNG_S3_2025,LNG,2025,160340,73000,D4,BioLNG,0.062322848276,8017.0,1603.4,0.17705835576
Diesel_S3_2025,2025,S3,D3,1053662,Diesel_S3_2025,Diesel,2025,125379,73000,D4,B20,0.68313190356,6268.950000000001,1253.79,0.28532585142
Diesel_S3_2025,2025,S3,D3,1053662,Diesel_S3_2025,Diesel,2025,125379,73000,D4,HVO,0.10926776116800001,6268.950000000001,1253.79,0.39783966444
LNG_S3_2025,2025,S3,D3,1053662,LNG_S3_2025,LNG,2025,160340,73000,D4,LNG,0.40978129437,8017.0,1603.4,0.164795309736
LNG_S3_2025,2025,S3,D3,1053662,LNG_S3_2025,LNG,2025,160340,73000,D4,BioLNG,0.062322848276,8017.0,1603.4,0.17705835576
Diesel_S3_2025,2025,S3,D4,218537,Diesel_S3_2025,Diesel,2025,125379,73000,D4,B20,0.68313190356,6268.950000000001,1253.79,0.28532585142
Diesel_S3_2025,2025,S3,D4,218537,Diesel_S3_2025,Diesel,2025,125379,73000,D4,HVO,0.10926776116800001,6268.950000000001,1253.79,0.39783966444
LNG_S3_2025,2025,S3,D4,218537,LNG_S3_2025,LNG,2025,160340,73000,D4,LNG,0.40978129437,8017.0,1603.4,0.164795309736
LNG_S3_2025,2025,S3,D4,218537,LNG_S3_2025,LNG,2025,160340,73000,D4,BioLNG,0.062322848276,8017.0,1603.4,0.17705835576
