Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km
BEV_S2_2029,2029,S2,D1,1173616,BEV_S2_2029,BEV,2029,199944,106000,D3,Electricity,0.0,9997.2,1999.44,0.12826712228
Diesel_S2_2029,2029,S2,D1,1173616,Diesel_S2_2029,Diesel,2029,124181,106000,D4,B20,0.68243073016,6209.05,1241.81,0.31005740519999997
Diesel_S2_2029,2029,S2,D1,1173616,Diesel_S2_2029,Diesel,2029,124181,106000,D4,HVO,0.109155607648,6209.05,1241.81,0.38057526224
LNG_S2_2029,2029,S2,D1,1173616,LNG_S2_2029,LNG,2029,158808,106000,D4,LNG,0.38726635773,7940.400000000001,1588.08,0.15213311165699997
LNG_S2_2029,2029,S2,D1,1173616,LNG_S2_2029,LNG,2029,158808,106000,D4,BioLNG,0.05867280412100001,7940.400000000001,1588.08,0.16282815936000003
BEV_S2_2029,2029,S2,D2,1608555,BEV_S2_2029,BEV,2029,199944,106000,D3,Electricity,0.0,9997.2,1999.44,0.12826712228
Diesel_S2_2029,2029,S2,D2,1608555,Diesel_S2_2029,Diesel,2029,124181,106000,D4,B20,0.68243073016,6209.05,1241.81,0.31005740519999997
Diesel_S2_2029,2029,S2,D2,1608555,Diesel_S2_2029,Diesel,2029,124181,106000,D4,HVO,0.109155607648,6209.05,1241.81,0.38057526224
LNG_S2_2029,2029,S2,D2,1608555,LNG_S2_2029,LNG,2029,158808,106000,D4,LNG,0.38726635773,7940.400000000001,1588.08,0.15213311165699997
LNG_S2_2029,2029,S2,D2,1608555,LNG_S2_2029,LNG,2029,158808,106000,D4,BioLNG,0.05867280412100001,7940.400000000001,1588.08,0.16282815936000003
BEV_S2_2029,2029,S2,D3,916617,BEV_S2_2029,BEV,2029,199944,106000,D3,Electricity,0.0,9997.2,1999.44,0.12826712228
Diesel_S2_2029,2029,S2,D3,916617,Diesel_S2_2029,Diesel,2029,124181,106000,D4,B20,0.68243073016,6209.05,1241.81,0.31005740519999997
Diesel_S2_2029,2029,S2,D3,916617,Diesel_S2_2029,Diesel,2029,124181,106000,D4,HVO,0.109155607648,6209.05,1241.81,0.38057526224
LNG_S2_2029,2029,S2,D3,916617,LNG_S2_2029,LNG,2029,158808,106000,D4,LNG,0.38726635773,7940.400000000001,1588.08,0.15213311165699997
LNG_S2_2029,2029,S2,D3,916617,LNG_S2_2029,LNG,2029,158808,106000,D4,BioLNG,0.05867280412100001,7940.400000000001,1588.08,0.16282815936000003
Diesel_S2_2029,2029,S2,D4,148322,Diesel_S2_2029,Diesel,2029,124181,106000,D4,B20,0.68243073016,6209.05,1241.81,0.31005740519999997
Diesel_S2_2029,2029,S2,D4,148322,Diesel_S2_2029,Diesel,2029,124181,106000,D4,HVO,0.109155607648,6209.05,1241.81,0.38057526224
LNG_S2_2029,2029,S2,D4,148322,LNG_S2_2029,LNG,2029,158808,106000,D4,LNG,0.38726635773,7940.400000000001,1588.08,0.15213311165699997
LNG_S2_2029,2029,S2,D4,148322,LNG_S2_2029,LNG,2029,158808,106000,D4,BioLNG,0.05867280412100001,7940.400000000001,1588.08,0.16282815936000003
BEV_S4_2029,2029,S4,D1,17544,BEV_S4_2029,BEV,2029,290829,118000,D3,Electricity,0.0,14541.45,2908.29,0.128545993216
Diesel_S4_2029,2029,S4,D1,17544,Diesel_S4_2029,Diesel,2029,180627,118000,D4,B20,0.67016019566,9031.35,1806.27,0.3044823777
Diesel_S4_2029,2029,S4,D1,17544,Diesel_S4_2029,Diesel,2029,180627,118000,D4,HVO,0.107192921048,9031.35,1806.27,0.37373227924
LNG_S4_2029,2029,S4,D1,17544,LNG_S4_2029,LNG,2029,230994,118000,D4,LNG,0.38356442082000003,11549.7,2309.94,0.15067884853799998
LNG_S4_2029,2029,S4,D1,17544,LNG_S4_2029,LNG,2029,230994,118000,D4,BioLNG,0.05849455935200001,11549.7,2309.94,0.16233349632000002
BEV_S4_2029,2029,S4,D2,885863,BEV_S4_2029,BEV,2029,290829,118000,D3,Electricity,0.0,14541.45,2908.29,0.128545993216
Diesel_S4_2029,2029,S4,D2,885863,Diesel_S4_2029,Diesel,2029,180627,118000,D4,B20,0.67016019566,9031.35,1806.27,0.3044823777
Diesel_S4_2029,2029,S4,D2,885863,Diesel_S4_2029,Diesel,2029,180627,118000,D4,HVO,0.107192921048,9031.35,1806.27,0.37373227924
LNG_S4_2029,2029,S4,D2,885863,LNG_S4_2029,LNG,2029,230994,118000,D4,LNG,0.38356442082000003,11549.7,2309.94,0.15067884853799998
LNG_S4_2029,2029,S4,D2,885863,LNG_S4_2029,LNG,2029,230994,118000,D4,BioLNG,0.05849455935200001,11549.7,2309.94,0.16233349632000002
BEV_S4_2029,2029,S4,D3,135803,BEV_S4_2029,BEV,2029,290829,118000,D3,Electricity,0.0,14541.45,2908.29,0.128545993216
Diesel_S4_2029,2029,S4,D3,135803,Diesel_S4_2029,Diesel,2029,180627,118000,D4,B20,0.67016019566,9031.35,1806.27,0.3044823777
Diesel_S4_2029,2029,S4,D3,135803,Diesel_S4_2029,Diesel,2029,180627,118000,D4,HVO,0.107192921048,9031.35,1806.27,0.37373227924
LNG_S4_2029,2029,S4,D3,135803,LNG_S4_2029,LNG,2029,230994,118000,D4,LNG,0.38356442082000003,11549.7,2309.94,0.15067884853799998
LNG_S4_2029,2029,S4,D3,135803,LNG_S4_2029,LNG,2029,230994,118000,D4,BioLNG,0.05849455935200001,11549.7,2309.94,0.16233349632000002
Diesel_S4_2029,2029,S4,D4,2113,Diesel_S4_2029,Diesel,2029,180627,118000,D4,B20,0.67016019566,9031.35,1806.27,0.3044823777
Diesel_S4_2029,2029,S4,D4,2113,Diesel_S4_2029,Diesel,2029,180627,118000,D4,HVO,0.107192921048,9031.35,1806.27,0.37373227924
LNG_S4_2029,2029,S4,D4,2113,LNG_S4_2029,LNG,2029,230994,118000,D4,LNG,0.38356442082000003,11549.7,2309.94,0.15067884853799998
LNG_S4_2029,2029,S4,D4,2113,LNG_S4_2029,LNG,2029,230994,118000,D4,BioLNG,0.05849455935200001,11549.7,2309.94,0.16233349632000002
BEV_S3_2029,2029,S3,D1,2497153,BEV_S3_2029,BEV,2029,227210,73000,D3,Electricity,0.0,11360.5,2272.1,0.129006475472
Diesel_S3_2029,2029,S3,D1,2497153,Diesel_S3_2029,Diesel,2029,141115,73000,D4,B20,0.68313190356,7055.75,1411.15,0.3103759782
Diesel_S3_2029,2029,S3,D1,2497153,Diesel_S3_2029,Diesel,2029,141115,73000,D4,HVO,0.10926776116800001,7055.75,1411.15,0.38096628984
LNG_S3_2029,2029,S3,D1,2497153,LNG_S3_2029,LNG,2029,180464,73000,D4,LNG,0.38273651955000004,9023.2,1804.64,0.150353617095
LNG_S3_2029,2029,S3,D1,2497153,LNG_S3_2029,LNG,2029,180464,73000,D4,BioLNG,0.058730705288,9023.2,1804.64,0.16298884608
BEV_S3_2029,2029,S3,D2,2795108,BEV_S3_2029,BEV,2029,227210,73000,D3,Electricity,0.0,11360.5,2272.1,0.129006475472
Diesel_S3_2029,2029,S3,D2,2795108,Diesel_S3_2029,Diesel,2029,141115,73000,D4,B20,0.68313190356,7055.75,1411.15,0.3103759782
Diesel_S3_2029,2029,S3,D2,2795108,Diesel_S3_2029,Diesel,2029,141115,73000,D4,HVO,0.10926776116800001,7055.75,1411.15,0.38096628984
LNG_S3_2029,2029,S3,D2,2795108,LNG_S3_2029,LNG,2029,180464,73000,D4,LNG,0.38273651955000004,9023.2,1804.64,0.150353617095
LNG_S3_2029,2029,S3,D2,2795108,LNG_S3_2029,LNG,2029,180464,73000,D4,BioLNG,0.058730705288,9023.2,1804.64,0.16298884608
BEV_S3_2029,2029,S3,D3,1175528,BEV_S3_2029,BEV,2029,227210,73000,D3,Electricity,0.0,11360.5,2272.1,0.129006475472
Diesel_S3_2029,2029,S3,D3,1175528,Diesel_S3_2029,Diesel,2029,141115,73000,D4,B20,0.68313190356,7055.75,1411.15,0.3103759782
Diesel_S3_2029,2029,S3,D3,1175528,Diesel_S3_2029,Diesel,2029,141115,73000,D4,HVO,0.10926776116800001,7055.75,1411.15,0.38096628984
LNG_S3_2029,2029,S3,D3,1175528,LNG_S3_2029,LNG,2029,180464,73000,D4,LNG,0.38273651955000004,9023.2,1804.64,0.150353617095
LNG_S3_2029,2029,S3,D3,1175528,LNG_S3_2029,LNG,2029,180464,73000,D4,BioLNG,0.058730705288,9023.2,1804.64,0.16298884608
Diesel_S3_2029,2029,S3,D4,234155,Diesel_S3_2029,Diesel,2029,141115,73000,D4,B20,0.68313190356,7055.75,1411.15,0.3103759782
Diesel_S3_2029,2029,S3,D4,234155,Diesel_S3_2029,Diesel,2029,141115,73000,D4,HVO,0.10926776116800001,7055.75,1411.15,0.38096628984
LNG_S3_2029,2029,S3,D4,234155,LNG_S3_2029,LNG,2029,180464,73000,D4,LNG,0.38273651955000004,9023.2,1804.64,0.150353617095
LNG_S3_2029,2029,S3,D4,234155,LNG_S3_2029,LNG,2029,180464,73000,D4,BioLNG,0.058730705288,9023.2,1804.64,0.16298884608
