Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km
Diesel_S2_2028,2028,S2,D1,1142178,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.68243073016,6028.200000000001,1205.64,0.30360151352
Diesel_S2_2028,2028,S2,D1,1142178,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.109155607648,6028.200000000001,1205.64,0.38472100128
LNG_S2_2028,2028,S2,D1,1142178,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.38742050151,7709.150000000001,1541.83,0.153088123719
LNG_S2_2028,2028,S2,D1,1142178,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.059932249113000005,7709.150000000001,1541.83,0.16730048247
BEV_S2_2028,2028,S2,D2,1546703,BEV_S2_2028,BEV,2028,210468,106000,D2,Electricity,0.0,10523.400000000001,2104.68,0.13361685567999998
Diesel_S2_2028,2028,S2,D2,1546703,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.68243073016,6028.200000000001,1205.64,0.30360151352
Diesel_S2_2028,2028,S2,D2,1546703,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.109155607648,6028.200000000001,1205.64,0.38472100128
LNG_S2_2028,2028,S2,D2,1546703,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.38742050151,7709.150000000001,1541.83,0.153088123719
LNG_S2_2028,2028,S2,D2,1546703,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.059932249113000005,7709.150000000001,1541.83,0.16730048247
Diesel_S2_2028,2028,S2,D3,902415,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.68243073016,6028.200000000001,1205.64,0.30360151352
Diesel_S2_2028,2028,S2,D3,902415,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.109155607648,6028.200000000001,1205.64,0.38472100128
LNG_S2_2028,2028,S2,D3,902415,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.38742050151,7709.150000000001,1541.83,0.153088123719
LNG_S2_2028,2028,S2,D3,902415,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.059932249113000005,7709.150000000001,1541.83,0.16730048247
Diesel_S2_2028,2028,S2,D4,148036,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.68243073016,6028.200000000001,1205.64,0.30360151352
Diesel_S2_2028,2028,S2,D4,148036,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.109155607648,6028.200000000001,1205.64,0.38472100128
LNG_S2_2028,2028,S2,D4,148036,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.38742050151,7709.150000000001,1541.83,0.153088123719
LNG_S2_2028,2028,S2,D4,148036,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.059932249113000005,7709.150000000001,1541.83,0.16730048247
BEV_S4_2028,2028,S4,D1,16863,BEV_S4_2028,BEV,2028,306135,118000,D2,Electricity,0.0,15306.75,3061.35,0.13390735769599998
Diesel_S4_2028,2028,S4,D1,16863,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.29814256701999997
Diesel_S4_2028,2028,S4,D1,16863,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.37780347527999997
LNG_S4_2028,2028,S4,D1,16863,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.300000000001,2242.66,0.154994001059
LNG_S4_2028,2028,S4,D1,16863,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.05902815834200001,11213.300000000001,2242.66,0.16477671898000001
BEV_S4_2028,2028,S4,D2,851953,BEV_S4_2028,BEV,2028,306135,118000,D2,Electricity,0.0,15306.75,3061.35,0.13390735769599998
Diesel_S4_2028,2028,S4,D2,851953,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.29814256701999997
Diesel_S4_2028,2028,S4,D2,851953,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.37780347527999997
LNG_S4_2028,2028,S4,D2,851953,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.300000000001,2242.66,0.154994001059
LNG_S4_2028,2028,S4,D2,851953,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.05902815834200001,11213.300000000001,2242.66,0.16477671898000001
Diesel_S4_2028,2028,S4,D3,133929,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.29814256701999997
Diesel_S4_2028,2028,S4,D3,133929,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.37780347527999997
LNG_S4_2028,2028,S4,D3,133929,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.300000000001,2242.66,0.154994001059
LNG_S4_2028,2028,S4,D3,133929,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.05902815834200001,11213.300000000001,2242.66,0.16477671898000001
Diesel_S4_2028,2028,S4,D4,2066,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.29814256701999997
Diesel_S4_2028,2028,S4,D4,2066,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.37780347527999997
LNG_S4_2028,2028,S4,D4,2066,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.300000000001,2242.66,0.154994001059
LNG_S4_2028,2028,S4,D4,2066,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.05902815834200001,11213.300000000001,2242.66,0.16477671898000001
BEV_S3_2028,2028,S3,D1,2448472,BEV_S3_2028,BEV,2028,239168,73000,D2,Electricity,0.0,11958.400000000001,2391.68,0.134387045632
Diesel_S3_2028,2028,S3,D1,2448472,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.68313190356,6850.25,1370.05,0.30391345332
Diesel_S3_2028,2028,S3,D1,2448472,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.10926776116800001,6850.25,1370.05,0.38511628848
LNG_S3_2028,2028,S3,D1,2448472,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.38881028172000004,8760.4,1752.08,0.153637291468
LNG_S3_2028,2028,S3,D1,2448472,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.058921438544000004,8760.4,1752.08,0.16447881136
BEV_S3_2028,2028,S3,D2,2667924,BEV_S3_2028,BEV,2028,239168,73000,D2,Electricity,0.0,11958.400000000001,2391.68,0.134387045632
Diesel_S3_2028,2028,S3,D2,2667924,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.68313190356,6850.25,1370.05,0.30391345332
Diesel_S3_2028,2028,S3,D2,2667924,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.10926776116800001,6850.25,1370.05,0.38511628848
LNG_S3_2028,2028,S3,D2,2667924,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.38881028172000004,8760.4,1752.08,0.153637291468
LNG_S3_2028,2028,S3,D2,2667924,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.058921438544000004,8760.4,1752.08,0.16447881136
Diesel_S3_2028,2028,S3,D3,1155329,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.68313190356,6850.25,1370.05,0.30391345332
Diesel_S3_2028,2028,S3,D3,1155329,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.10926776116800001,6850.25,1370.05,0.38511628848
LNG_S3_2028,2028,S3,D3,1155329,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.38881028172000004,8760.4,1752.08,0.153637291468
LNG_S3_2028,2028,S3,D3,1155329,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.058921438544000004,8760.4,1752.08,0.16447881136
Diesel_S3_2028,2028,S3,D4,233462,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.68313190356,6850.25,1370.05,0.30391345332
Diesel_S3_2028,2028,S3,D4,233462,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.10926776116800001,6850.25,1370.05,0.38511628848
LNG_S3_2028,2028,S3,D4,233462,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.38881028172000004,8760.4,1752.08,0.153637291468
LNG_S3_2028,2028,S3,D4,233462,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.058921438544000004,8760.4,1752.08,0.16447881136
