Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km
LNG_S2_2027,2027,S2,D1,1114957,LNG_S2_2027,LNG,2027,149692,106000,D4,BioLNG,0.06099339206900001,7484.6,1496.92,0.17126352802
BEV_S2_2027,2027,S2,D2,1480077,BEV_S2_2027,BEV,2027,221545,106000,D2,Electricity,0.0,11077.25,2215.4500000000003,0.13918963706999998
Diesel_S2_2027,2027,S2,D2,1480077,Diesel_S2_2027,Diesel,2027,117052,106000,D4,B20,0.68243073016,5852.6,1170.52,0.29728217156000003
Diesel_S2_2027,2027,S2,D2,1480077,Diesel_S2_2027,Diesel,2027,117052,106000,D4,HVO,0.109155607648,5852.6,1170.52,0.38891374924
LNG_S2_2027,2027,S2,D2,1480077,LNG_S2_2027,LNG,2027,149692,106000,D4,LNG,0.40391388597,7484.6,1496.92,0.16054333719199998
LNG_S2_2027,2027,S2,D2,1480077,LNG_S2_2027,LNG,2027,149692,106000,D4,BioLNG,0.06099339206900001,7484.6,1496.92,0.17126352802
Diesel_S2_2027,2027,S2,D3,862851,Diesel_S2_2027,Diesel,2027,117052,106000,D4,B20,0.68243073016,5852.6,1170.52,0.29728217156000003
Diesel_S2_2027,2027,S2,D3,862851,Diesel_S2_2027,Diesel,2027,117052,106000,D4,HVO,0.109155607648,5852.6,1170.52,0.38891374924
LNG_S2_2027,2027,S2,D3,862851,LNG_S2_2027,LNG,2027,149692,106000,D4,LNG,0.40391388597,7484.6,1496.92,0.16054333719199998
LNG_S2_2027,2027,S2,D3,862851,LNG_S2_2027,LNG,2027,149692,106000,D4,BioLNG,0.06099339206900001,7484.6,1496.92,0.17126352802
Diesel_S2_2027,2027,S2,D4,146448,Diesel_S2_2027,Diesel,2027,117052,106000,D4,B20,0.68243073016,5852.6,1170.52,0.29728217156000003
Diesel_S2_2027,2027,S2,D4,146448,Diesel_S2_2027,Diesel,2027,117052,106000,D4,HVO,0.109155607648,5852.6,1170.52,0.38891374924
LNG_S2_2027,2027,S2,D4,146448,LNG_S2_2027,LNG,2027,149692,106000,D4,LNG,0.40391388597,7484.6,1496.92,0.16054333719199998
LNG_S2_2027,2027,S2,D4,146448,LNG_S2_2027,LNG,2027,149692,106000,D4,BioLNG,0.06099339206900001,7484.6,1496.92,0.17126352802
BEV_S4_2027,2027,S4,D1,16532,BEV_S4_2027,BEV,2027,322248,118000,D2,Electricity,0.0,16112.400000000001,3222.48,0.13949225510399998
Diesel_S4_2027,2027,S4,D1,16532,Diesel_S4_2027,Diesel,2027,170258,118000,D4,B20,0.67016019566,8512.9,1702.58,0.29193685081
Diesel_S4_2027,2027,S4,D1,16532,Diesel_S4_2027,Diesel,2027,170258,118000,D4,HVO,0.107192921048,8512.9,1702.58,0.38192083499
LNG_S4_2027,2027,S4,D1,16532,LNG_S4_2027,LNG,2027,217734,118000,D4,LNG,0.40381692456000007,10886.7,2177.34,0.160504798016
LNG_S4_2027,2027,S4,D1,16532,LNG_S4_2027,LNG,2027,217734,118000,D4,BioLNG,0.060634631897,10886.7,2177.34,0.17025616425999998
BEV_S4_2027,2027,S4,D2,829347,BEV_S4_2027,BEV,2027,322248,118000,D2,Electricity,0.0,16112.400000000001,3222.48,0.13949225510399998
Diesel_S4_2027,2027,S4,D2,829347,Diesel_S4_2027,Diesel,2027,170258,118000,D4,B20,0.67016019566,8512.9,1702.58,0.29193685081
Diesel_S4_2027,2027,S4,D2,829347,Diesel_S4_2027,Diesel,2027,170258,118000,D4,HVO,0.107192921048,8512.9,1702.58,0.38192083499
LNG_S4_2027,2027,S4,D2,829347,LNG_S4_2027,LNG,2027,217734,118000,D4,LNG,0.40381692456000007,10886.7,2177.34,0.160504798016
LNG_S4_2027,2027,S4,D2,829347,LNG_S4_2027,LNG,2027,217734,118000,D4,BioLNG,0.060634631897,10886.7,2177.34,0.17025616425999998
Diesel_S4_2027,2027,S4,D3,129765,Diesel_S4_2027,Diesel,2027,170258,118000,D4,B20,0.67016019566,8512.9,1702.58,0.29193685081
Diesel_S4_2027,2027,S4,D3,129765,Diesel_S4_2027,Diesel,2027,170258,118000,D4,HVO,0.107192921048,8512.9,1702.58,0.38192083499
LNG_S4_2027,2027,S4,D3,129765,LNG_S4_2027,LNG,2027,217734,118000,D4,LNG,0.40381692456000007,10886.7,2177.34,0.160504798016
LNG_S4_2027,2027,S4,D3,129765,LNG_S4_2027,LNG,2027,217734,118000,D4,BioLNG,0.060634631897,10886.7,2177.34,0.17025616425999998
Diesel_S4_2027,2027,S4,D4,2019,Diesel_S4_2027,Diesel,2027,170258,118000,D4,B20,0.67016019566,8512.9,1702.58,0.29193685081
Diesel_S4_2027,2027,S4,D4,2019,Diesel_S4_2027,Diesel,2027,170258,118000,D4,HVO,0.107192921048,8512.9,1702.58,0.38192083499
LNG_S4_2027,2027,S4,D4,2019,LNG_S4_2027,LNG,2027,217734,118000,D4,LNG,0.40381692456000007,10886.7,2177.34,0.160504798016
LNG_S4_2027,2027,S4,D4,2019,LNG_S4_2027,LNG,2027,217734,118000,D4,BioLNG,0.060634631897,10886.7,2177.34,0.17025616425999998
BEV_S3_2027,2027,S3,D1,2381369,BEV_S3_2027,BEV,2027,251756,73000,D2,Electricity,0.0,12587.800000000001,2517.56,0.13999194946799998
Diesel_S3_2027,2027,S3,D1,2381369,Diesel_S3_2027,Diesel,2027,133014,73000,D4,B20,0.68313190356,6650.700000000001,1330.14,0.29758761846000004
Diesel_S3_2027,2027,S3,D1,2381369,Diesel_S3_2027,Diesel,2027,133014,73000,D4,HVO,0.10926776116800001,6650.700000000001,1330.14,0.38931334434000003
LNG_S3_2027,2027,S3,D1,2381369,LNG_S3_2027,LNG,2027,170105,73000,D4,LNG,0.40049786091000006,8505.25,1701.05,0.159185572376
LNG_S3_2027,2027,S3,D1,2381369,LNG_S3_2027,LNG,2027,170105,73000,D4,BioLNG,0.060790170326,8505.25,1701.05,0.17069290108
BEV_S3_2027,2027,S3,D2,2591566,BEV_S3_2027,BEV,2027,251756,73000,D2,Electricity,0.0,12587.800000000001,2517.56,0.13999194946799998
Diesel_S3_2027,2027,S3,D2,2591566,Diesel_S3_2027,Diesel,2027,133014,73000,D4,B20,0.68313190356,6650.700000000001,1330.14,0.29758761846000004
Diesel_S3_2027,2027,S3,D2,2591566,Diesel_S3_2027,Diesel,2027,133014,73000,D4,HVO,0.10926776116800001,6650.700000000001,1330.14,0.38931334434000003
LNG_S3_2027,2027,S3,D2,2591566,LNG_S3_2027,LNG,2027,170105,73000,D4,LNG,0.40049786091000006,8505.25,1701.05,0.159185572376
LNG_S3_2027,2027,S3,D2,2591566,LNG_S3_2027,LNG,2027,170105,73000,D4,BioLNG,0.060790170326,8505.25,1701.05,0.17069290108
Diesel_S3_2027,2027,S3,D3,1137494,Diesel_S3_2027,Diesel,2027,133014,73000,D4,B20,0.68313190356,6650.700000000001,1330.14,0.29758761846000004
Diesel_S3_2027,2027,S3,D3,1137494,Diesel_S3_2027,Diesel,2027,133014,73000,D4,HVO,0.10926776116800001,6650.700000000001,1330.14,0.38931334434000003
LNG_S3_2027,2027,S3,D3,1137494,LNG_S3_2027,LNG,2027,170105,73000,D4,LNG,0.40049786091000006,8505.25,1701.05,0.159185572376
LNG_S3_2027,2027,S3,D3,1137494,LNG_S3_2027,LNG,2027,170105,73000,D4,BioLNG,0.060790170326,8505.25,1701.05,0.17069290108
Diesel_S3_2027,2027,S3,D4,224937,Diesel_S3_2027,Diesel,2027,133014,73000,D4,B20,0.68313190356,6650.700000000001,1330.14,0.29758761846000004
Diesel_S3_2027,2027,S3,D4,224937,Diesel_S3_2027,Diesel,2027,133014,73000,D4,HVO,0.10926776116800001,6650.700000000001,1330.14,0.38931334434000003
LNG_S3_2027,2027,S3,D4,224937,LNG_S3_2027,LNG,2027,170105,73000,D4,LNG,0.40049786091000006,8505.25,1701.05,0.159185572376
LNG_S3_2027,2027,S3,D4,224937,LNG_S3_2027,LNG,2027,170105,73000,D4,BioLNG,0.060790170326,8505.25,1701.05,0.17069290108
