Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,Consumption (unit_fuel/km),carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Operating_Cost,Topsis_Score,Rank,No_of_vehicles,Max Vehicles,Distance
BEV_S1_2030,2030,S1,D3,3959514,BEV_S1_2030,BEV,2030,130589,102000,D3,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.12508724136299998,7835.465087241364,0.9132394983632646,5.0,,,D3
Diesel_S1_2030,2030,S1,D3,3959514,Diesel_S1_2030,Diesel,2030,104539,102000,D4,B20,0.223016,0.6798821172799999,5226.950000000001,1045.39,0.31546728279999997,6272.655467282801,0.08676050163673542,1.0,,,D3
Diesel_S1_2030,2030,S1,D3,3959514,Diesel_S1_2030,Diesel,2030,104539,102000,D4,HVO,0.223016,0.108747953984,5226.950000000001,1045.39,0.37506830879999997,6272.715068308801,0.840900722722495,3.0,,,D3
LNG_S1_2030,2030,S1,D3,3959514,LNG_S1_2030,LNG,2030,122987,102000,D4,LNG,0.154735,0.38470060965,6149.35,1229.8700000000001,0.150242269275,7379.370242269275,0.4329417014769648,2.0,,,D3
LNG_S1_2030,2030,S1,D3,3959514,LNG_S1_2030,LNG,2030,122987,102000,D4,BioLNG,0.154381,0.058423791259,6149.35,1229.8700000000001,0.16118920209999998,7379.3811892021,0.8933828034166519,4.0,,,D3
Diesel_S1_2029,2030,S1,D4,484671,Diesel_S1_2029,Diesel,2029,0,102000,D4,B20,0.223016,0.6798821172799999,5074.700000000001,1014.94,0.3088994616,6089.948899461601,0.18197210838623112,2.0,3.0,5.0,D4
LNG_S1_2029,2030,S1,D4,484671,LNG_S1_2029,LNG,2029,0,102000,D4,LNG,0.154735,0.38470060965,5970.25,1194.05,0.151125187185,7164.451125187185,0.49035454246416116,4.0,2.0,5.0,D4
Diesel_S1_2030,2030,S1,D4,496273,Diesel_S1_2030,Diesel,2030,104539,102000,D4,B20,0.223016,0.6798821172799999,5226.950000000001,1045.39,0.31546728279999997,6272.655467282801,0.08949384993459965,1.0,,,D4
Diesel_S1_2030,2030,S1,D4,496273,Diesel_S1_2030,Diesel,2030,104539,102000,D4,HVO,0.223016,0.108747953984,5226.950000000001,1045.39,0.37506830879999997,6272.715068308801,0.8344253038179723,6.0,,,D4
LNG_S1_2030,2030,S1,D4,496273,LNG_S1_2030,LNG,2030,122987,102000,D4,LNG,0.154735,0.38470060965,6149.35,1229.8700000000001,0.150242269275,7379.370242269275,0.45444882339131765,3.0,,,D4
LNG_S1_2030,2030,S1,D4,496273,LNG_S1_2030,LNG,2030,122987,102000,D4,BioLNG,0.154381,0.058423791259,6149.35,1229.8700000000001,0.16118920209999998,7379.3811892021,0.8180278916137689,5.0,,,D4
Diesel_S2_2029,2030,S2,D1,1173616,Diesel_S2_2029,Diesel,2029,0,106000,D4,B20,0.223852,0.68243073016,6209.05,1241.81,0.3100574051999999,7451.1700574052,0.21727627724171633,2.0,7.0,11.0,D1
LNG_S2_2029,2030,S2,D1,1173616,LNG_S2_2029,LNG,2029,0,106000,D4,LNG,0.155767,0.38726635773,7940.400000000001,1588.08,0.1521331116569999,9528.632133111656,0.4526465188711181,4.0,4.0,11.0,D1
BEV_S2_2030,2030,S2,D1,1231293,BEV_S2_2030,BEV,2030,189947,106000,D3,Electricity,0.85459,0.0,9497.35,1899.47,0.12313189096999999,11396.94313189097,0.7827237227582836,5.0,,,D1
Diesel_S2_2030,2030,S2,D1,1231293,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.223852,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.17209373975191178,1.0,,,D1
Diesel_S2_2030,2030,S2,D1,1231293,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.223852,0.109155607648,6395.3,1279.06,0.3764742936,7674.736474293601,0.8122365564406757,7.0,,,D1
LNG_S2_2030,2030,S2,D1,1231293,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.155767,0.38726635773,8178.650000000001,1635.73,0.15124430515499998,9814.531244305155,0.42335404975660773,3.0,,,D1
LNG_S2_2030,2030,S2,D1,1231293,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.155039,0.05867280412100001,8178.650000000001,1635.73,0.1618762199,9814.5418762199,0.8088038956911033,6.0,,,D1
LNG_S2_2028,2030,S2,D2,1546703,LNG_S2_2028,LNG,2028,0,106000,D4,LNG,0.155829,0.38742050151,7709.150000000001,1541.83,0.153088123719,9251.13308812372,0.45730387306276427,5.0,3.0,14.0,D2
Diesel_S2_2029,2030,S2,D2,1608555,Diesel_S2_2029,Diesel,2029,0,106000,D4,B20,0.223852,0.68243073016,6209.05,1241.81,0.3100574051999999,7451.1700574052,0.22031723563448052,2.0,5.0,14.0,D2
LNG_S2_2029,2030,S2,D2,1608555,LNG_S2_2029,LNG,2029,0,106000,D4,LNG,0.155767,0.38726635773,7940.400000000001,1588.08,0.1521331116569999,9528.632133111656,0.4546718676902487,4.0,6.0,14.0,D2
BEV_S2_2030,2030,S2,D2,1624238,BEV_S2_2030,BEV,2030,189947,106000,D3,Electricity,0.85459,0.0,9497.35,1899.47,0.12313189096999999,11396.94313189097,0.7796827643655195,6.0,,,D2
Diesel_S2_2030,2030,S2,D2,1624238,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.223852,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.17116671633928723,1.0,,,D2
Diesel_S2_2030,2030,S2,D2,1624238,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.223852,0.109155607648,6395.3,1279.06,0.3764742936,7674.736474293601,0.8089562775761965,8.0,,,D2
LNG_S2_2030,2030,S2,D2,1624238,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.155767,0.38726635773,8178.650000000001,1635.73,0.15124430515499998,9814.531244305155,0.4224720748437737,3.0,,,D2
LNG_S2_2030,2030,S2,D2,1624238,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.155039,0.05867280412100001,8178.650000000001,1635.73,0.1618762199,9814.5418762199,0.8048349869710026,7.0,,,D2
Diesel_S2_2029,2030,S2,D3,916617,Diesel_S2_2029,Diesel,2029,0,106000,D4,B20,0.223852,0.68243073016,6209.05,1241.81,0.3100574051999999,7451.1700574052,0.21727627724171633,2.0,5.0,9.0,D3
LNG_S2_2029,2030,S2,D3,916617,LNG_S2_2029,LNG,2029,0,106000,D4,LNG,0.155767,0.38726635773,7940.400000000001,1588.08,0.1521331116569999,9528.632133111656,0.4526465188711181,4.0,4.0,9.0,D3
BEV_S2_2030,2030,S2,D3,931478,BEV_S2_2030,BEV,2030,189947,106000,D3,Electricity,0.85459,0.0,9497.35,1899.47,0.12313189096999999,11396.94313189097,0.7827237227582836,5.0,,,D3
Diesel_S2_2030,2030,S2,D3,931478,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.223852,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.17209373975191178,1.0,,,D3
Diesel_S2_2030,2030,S2,D3,931478,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.223852,0.109155607648,6395.3,1279.06,0.3764742936,7674.736474293601,0.8122365564406757,7.0,,,D3
LNG_S2_2030,2030,S2,D3,931478,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.155767,0.38726635773,8178.650000000001,1635.73,0.15124430515499998,9814.531244305155,0.42335404975660773,3.0,,,D3
LNG_S2_2030,2030,S2,D3,931478,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.155039,0.05867280412100001,8178.650000000001,1635.73,0.1618762199,9814.5418762199,0.8088038956911033,6.0,,,D3
Diesel_S2_2029,2030,S2,D4,148322,Diesel_S2_2029,Diesel,2029,0,106000,D4,B20,0.223852,0.68243073016,6209.05,1241.81,0.3100574051999999,7451.1700574052,0.20002570406470213,2.0,2.0,2.0,D4
Diesel_S2_2030,2030,S2,D4,155565,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.223852,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.13346530725538847,1.0,,,D4
Diesel_S2_2030,2030,S2,D4,155565,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.223852,0.109155607648,6395.3,1279.06,0.3764742936,7674.736474293601,0.8473759334537131,5.0,,,D4
LNG_S2_2030,2030,S2,D4,155565,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.155767,0.38726635773,8178.650000000001,1635.73,0.15124430515499998,9814.531244305155,0.4479700688739414,3.0,,,D4
LNG_S2_2030,2030,S2,D4,155565,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.155039,0.05867280412100001,8178.650000000001,1635.73,0.1618762199,9814.5418762199,0.7999742959352979,4.0,,,D4
BEV_S3_2026,2030,S3,D1,2329773,BEV_S3_2026,BEV,2026,0,73000,D2,Electricity,0.898003,0.0,13250.3,2650.06,0.152360576998,15900.512360577,0.7820097425541982,6.0,5.0,31.0,D1
LNG_S3_2027,2030,S3,D1,2381369,LNG_S3_2027,LNG,2027,0,73000,D4,LNG,0.161089,0.40049786091,8505.25,1701.05,0.159185572376,10206.459185572376,0.46060270152432126,4.0,3.0,31.0,D1
BEV_S3_2028,2030,S3,D1,2448472,BEV_S3_2028,BEV,2028,0,73000,D2,Electricity,0.859516,0.0,11958.4,2391.68,0.134387045632,14350.214387045631,0.8195063622787763,10.0,5.0,31.0,D1
Diesel_S3_2029,2030,S3,D1,2497153,Diesel_S3_2029,Diesel,2029,0,73000,D4,B20,0.224082,0.68313190356,7055.75,1411.15,0.3103759782,8467.2103759782,0.2539855517065953,2.0,9.0,31.0,D1
LNG_S3_2029,2030,S3,D1,2497153,LNG_S3_2029,LNG,2029,0,73000,D4,LNG,0.153945,0.38273651955,9023.2,1804.64,0.150353617095,10827.990353617097,0.4762633660114762,5.0,9.0,31.0,D1
BEV_S3_2030,2030,S3,D1,2518188,BEV_S3_2030,BEV,2030,215849,73000,D3,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.12384164382799999,12951.063841643829,0.7981996952938157,7.0,,,D1
Diesel_S3_2030,2030,S3,D1,2518188,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.224082,0.68313190356,7267.400000000001,1453.48,0.3169751931,8721.196975193101,0.21785610639723704,1.0,,,D1
Diesel_S3_2030,2030,S3,D1,2518188,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.224082,0.10926776116800001,7267.400000000001,1453.48,0.3768611076,8721.2568611076,0.8125473126998309,8.0,,,D1
LNG_S3_2030,2030,S3,D1,2518188,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.153945,0.38273651955000004,9293.9,1858.78,0.149475206925,11152.829475206925,0.4457735176575904,3.0,,,D1
LNG_S3_2030,2030,S3,D1,2518188,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.155192,0.058730705288,9293.9,1858.78,0.1620359672,11152.8420359672,0.8159981314736376,9.0,,,D1
LNG_S3_2027,2030,S3,D2,2591566,LNG_S3_2027,LNG,2027,0,73000,D4,LNG,0.161089,0.40049786091,8505.25,1701.05,0.159185572376,10206.459185572376,0.4521126518304121,4.0,3.0,36.0,D2
BEV_S3_2028,2030,S3,D2,2667924,BEV_S3_2028,BEV,2028,0,73000,D2,Electricity,0.859516,0.0,11958.4,2391.68,0.134387045632,14350.214387045631,0.8142983705425104,10.0,5.0,36.0,D2
LNG_S3_2028,2030,S3,D2,2667924,LNG_S3_2028,LNG,2028,0,73000,D4,LNG,0.156388,0.38881028172,8760.4,1752.08,0.153637291468,10512.633637291468,0.46412187137599176,5.0,5.0,36.0,D2
BEV_S3_2029,2030,S3,D2,2795108,BEV_S3_2029,BEV,2029,0,73000,D3,Electricity,0.859516,0.0,11360.5,2272.1,0.129006475472,13632.729006475472,0.8332216823818522,11.0,2.0,36.0,D2
Diesel_S3_2029,2030,S3,D2,2795108,Diesel_S3_2029,Diesel,2029,0,73000,D4,B20,0.224082,0.68313190356,7055.75,1411.15,0.3103759782,8467.2103759782,0.23400290578956912,2.0,8.0,36.0,D2
LNG_S3_2029,2030,S3,D2,2795108,LNG_S3_2029,LNG,2029,0,73000,D4,LNG,0.153945,0.38273651955,9023.2,1804.64,0.150353617095,10827.990353617097,0.4691710038083849,6.0,13.0,36.0,D2
BEV_S3_2030,2030,S3,D2,2800498,BEV_S3_2030,BEV,2030,215849,73000,D3,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.12384164382799999,12951.063841643829,0.7902424050567912,7.0,,,D2
Diesel_S3_2030,2030,S3,D2,2800498,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.224082,0.68313190356,7267.400000000001,1453.48,0.3169751931,8721.196975193101,0.186745850084157,1.0,,,D2
Diesel_S3_2030,2030,S3,D2,2800498,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.224082,0.10926776116800001,7267.400000000001,1453.48,0.3768611076,8721.2568611076,0.8068908746370398,8.0,,,D2
LNG_S3_2030,2030,S3,D2,2800498,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.153945,0.38273651955000004,9293.9,1858.78,0.149475206925,11152.829475206925,0.4350461516028492,3.0,,,D2
LNG_S3_2030,2030,S3,D2,2800498,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.155192,0.058730705288,9293.9,1858.78,0.1620359672,11152.8420359672,0.8085470430767844,9.0,,,D2
LNG_S3_2027,2030,S3,D3,1137494,LNG_S3_2027,LNG,2027,0,73000,D4,LNG,0.161089,0.40049786091,8505.25,1701.05,0.159185572376,10206.459185572376,0.44397051368673246,4.0,4.0,16.0,D3
Diesel_S3_2029,2030,S3,D3,1175528,Diesel_S3_2029,Diesel,2029,0,73000,D4,B20,0.224082,0.68313190356,7055.75,1411.15,0.3103759782,8467.2103759782,0.2208169845696245,2.0,7.0,16.0,D3
LNG_S3_2029,2030,S3,D3,1175528,LNG_S3_2029,LNG,2029,0,73000,D4,LNG,0.153945,0.38273651955,9023.2,1804.64,0.150353617095,10827.990353617097,0.46107982319635077,5.0,5.0,16.0,D3
BEV_S3_2030,2030,S3,D3,1216569,BEV_S3_2030,BEV,2030,215849,73000,D3,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.12384164382799999,12951.063841643829,0.7791830154303755,6.0,,,D3
Diesel_S3_2030,2030,S3,D3,1216569,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.224082,0.68313190356,7267.400000000001,1453.48,0.3169751931,8721.196975193101,0.17176312709910183,1.0,,,D3
Diesel_S3_2030,2030,S3,D3,1216569,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.224082,0.10926776116800001,7267.400000000001,1453.48,0.3768611076,8721.2568611076,0.8089406649525164,8.0,,,D3
LNG_S3_2030,2030,S3,D3,1216569,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.153945,0.38273651955000004,9293.9,1858.78,0.149475206925,11152.829475206925,0.42909253411027964,3.0,,,D3
LNG_S3_2030,2030,S3,D3,1216569,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.155192,0.058730705288,9293.9,1858.78,0.1620359672,11152.8420359672,0.8045425256163271,7.0,,,D3
Diesel_S3_2029,2030,S3,D4,234155,Diesel_S3_2029,Diesel,2029,0,73000,D4,B20,0.224082,0.68313190356,7055.75,1411.15,0.3103759782,8467.2103759782,0.2024727156256431,2.0,3.0,4.0,D4
LNG_S3_2029,2030,S3,D4,234155,LNG_S3_2029,LNG,2029,0,73000,D4,LNG,0.153945,0.38273651955,9023.2,1804.64,0.150353617095,10827.990353617097,0.4923265800164266,4.0,1.0,4.0,D4
Diesel_S3_2030,2030,S3,D4,240767,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.224082,0.68313190356,7267.400000000001,1453.48,0.3169751931,8721.196975193101,0.1286053741188382,1.0,,,D4
Diesel_S3_2030,2030,S3,D4,240767,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.224082,0.10926776116800001,7267.400000000001,1453.48,0.3768611076,8721.2568611076,0.8411002708670017,6.0,,,D4
LNG_S3_2030,2030,S3,D4,240767,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.153945,0.38273651955000004,9293.9,1858.78,0.149475206925,11152.829475206925,0.4543867145607509,3.0,,,D4
LNG_S3_2030,2030,S3,D4,240767,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.155192,0.058730705288,9293.9,1858.78,0.1620359672,11152.8420359672,0.7975272843743569,5.0,,,D4
LNG_S4_2029,2030,S4,D1,17544,LNG_S4_2029,LNG,2029,0,118000,D4,LNG,0.154278,0.38356442082,11549.7,2309.94,0.1506788485379999,13859.79067884854,0.4419896799320273,3.0,1.0,1.0,D1
BEV_S4_2030,2030,S4,D1,18168,BEV_S4_2030,BEV,2030,276287,118000,D3,Electricity,0.856448,0.0,13814.35,2762.87,0.12339959718399998,16577.343399597186,0.8201160123346699,4.0,,,D1
Diesel_S4_2030,2030,S4,D1,18168,Diesel_S4_2030,Diesel,2030,186046,118000,D4,B20,0.219827,0.67016019566,9302.300000000001,1860.46,0.31095628285,11163.070956282852,0.14772263599773244,1.0,,,D1
Diesel_S4_2030,2030,S4,D1,18168,Diesel_S4_2030,Diesel,2030,186046,118000,D4,HVO,0.219827,0.107192921048,9302.300000000001,1860.46,0.3697050486,11163.129705048603,0.8217765616369851,5.0,,,D1
LNG_S4_2030,2030,S4,D1,18168,LNG_S4_2030,LNG,2030,237924,118000,D4,LNG,0.154278,0.38356442082000003,11896.2,2379.2400000000002,0.14979853827,14275.58979853827,0.4225887186918084,2.0,,,D1
LNG_S4_2030,2030,S4,D1,18168,LNG_S4_2030,LNG,2030,237924,118000,D4,BioLNG,0.154568,0.05849455935200001,11896.2,2379.2400000000002,0.16138444880000002,14275.6013844488,0.8372006668152284,6.0,,,D1
Diesel_S4_2029,2030,S4,D2,885863,Diesel_S4_2029,Diesel,2029,0,118000,D4,B20,0.219827,0.67016019566,9031.35,1806.27,0.3044823777,10837.9244823777,0.21763795032761066,2.0,4.0,8.0,D2
LNG_S4_2029,2030,S4,D2,885863,LNG_S4_2029,LNG,2029,0,118000,D4,LNG,0.154278,0.38356442082,11549.7,2309.94,0.1506788485379999,13859.79067884854,0.4484043077066468,4.0,4.0,8.0,D2
BEV_S4_2030,2030,S4,D2,919290,BEV_S4_2030,BEV,2030,276287,118000,D3,Electricity,0.856448,0.0,13814.35,2762.87,0.12339959718399998,16577.343399597186,0.7823620496723893,5.0,,,D2
Diesel_S4_2030,2030,S4,D2,919290,Diesel_S4_2030,Diesel,2030,186046,118000,D4,B20,0.219827,0.67016019566,9302.300000000001,1860.46,0.31095628285,11163.070956282852,0.17239261898884384,1.0,,,D2
Diesel_S4_2030,2030,S4,D2,919290,Diesel_S4_2030,Diesel,2030,186046,118000,D4,HVO,0.219827,0.107192921048,9302.300000000001,1860.46,0.3697050486,11163.129705048603,0.812138946921618,7.0,,,D2
LNG_S4_2030,2030,S4,D2,919290,LNG_S4_2030,LNG,2030,237924,118000,D4,LNG,0.154278,0.38356442082000003,11896.2,2379.2400000000002,0.14979853827,14275.58979853827,0.41882010209050546,3.0,,,D2
LNG_S4_2030,2030,S4,D2,919290,LNG_S4_2030,LNG,2030,237924,118000,D4,BioLNG,0.154568,0.05849455935200001,11896.2,2379.2400000000002,0.16138444880000002,14275.6013844488,0.8079404423454355,6.0,,,D2
Diesel_S4_2029,2030,S4,D3,135803,Diesel_S4_2029,Diesel,2029,0,118000,D4,B20,0.219827,0.67016019566,9031.35,1806.27,0.3044823777,10837.9244823777,0.21763795032761066,2.0,1.0,2.0,D3
LNG_S4_2029,2030,S4,D3,135803,LNG_S4_2029,LNG,2029,0,118000,D4,LNG,0.154278,0.38356442082,11549.7,2309.94,0.1506788485379999,13859.79067884854,0.4484043077066468,4.0,1.0,2.0,D3
BEV_S4_2030,2030,S4,D3,136344,BEV_S4_2030,BEV,2030,276287,118000,D3,Electricity,0.856448,0.0,13814.35,2762.87,0.12339959718399998,16577.343399597186,0.7823620496723893,5.0,,,D3
Diesel_S4_2030,2030,S4,D3,136344,Diesel_S4_2030,Diesel,2030,186046,118000,D4,B20,0.219827,0.67016019566,9302.300000000001,1860.46,0.31095628285,11163.070956282852,0.17239261898884384,1.0,,,D3
Diesel_S4_2030,2030,S4,D3,136344,Diesel_S4_2030,Diesel,2030,186046,118000,D4,HVO,0.219827,0.107192921048,9302.300000000001,1860.46,0.3697050486,11163.129705048603,0.812138946921618,7.0,,,D3
LNG_S4_2030,2030,S4,D3,136344,LNG_S4_2030,LNG,2030,237924,118000,D4,LNG,0.154278,0.38356442082000003,11896.2,2379.2400000000002,0.14979853827,14275.58979853827,0.41882010209050546,3.0,,,D3
LNG_S4_2030,2030,S4,D3,136344,LNG_S4_2030,LNG,2030,237924,118000,D4,BioLNG,0.154568,0.05849455935200001,11896.2,2379.2400000000002,0.16138444880000002,14275.6013844488,0.8079404423454355,6.0,,,D3
Diesel_S4_2029,2030,S4,D4,2113,Diesel_S4_2029,Diesel,2029,0,118000,D4,B20,0.219827,0.67016019566,9031.35,1806.27,0.3044823777,10837.9244823777,0.20045246292020982,2.0,1.0,1.0,D4
Diesel_S4_2030,2030,S4,D4,2114,Diesel_S4_2030,Diesel,2030,186046,118000,D4,B20,0.219827,0.67016019566,9302.300000000001,1860.46,0.31095628285,11163.070956282852,0.1337669996453343,1.0,,,D4
Diesel_S4_2030,2030,S4,D4,2114,Diesel_S4_2030,Diesel,2030,186046,118000,D4,HVO,0.219827,0.107192921048,9302.300000000001,1860.46,0.3697050486,11163.129705048603,0.8477858419892086,5.0,,,D4
LNG_S4_2030,2030,S4,D4,2114,LNG_S4_2030,LNG,2030,237924,118000,D4,LNG,0.154278,0.38356442082000003,11896.2,2379.2400000000002,0.14979853827,14275.58979853827,0.44363248517162507,3.0,,,D4
LNG_S4_2030,2030,S4,D4,2114,LNG_S4_2030,LNG,2030,237924,118000,D4,BioLNG,0.154568,0.05849455935200001,11896.2,2379.2400000000002,0.16138444880000002,14275.6013844488,0.7995475370797902,4.0,,,D4
