Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,Consumption (unit_fuel/km),carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,No_of_vehicles,Max Vehicles,Distance
Diesel_S2_2024,2024,S2,D1,1043209,Diesel_S2_2024,Diesel,2024,107120,106000,D4,B20,0.223852,0.68243073016,5356.0,1071.2,0.27909867359999996,113547.4790986736,0.3889907594787063,1.0,,,D1
Diesel_S2_2024,2024,S2,D1,1043209,Diesel_S2_2024,Diesel,2024,107120,106000,D4,HVO,0.223852,0.109155607648,5356.0,1071.2,0.40176061552,113547.60176061552,0.8678617687825881,7.0,,,D1
LNG_S2_2024,2024,S2,D1,1043209,LNG_S2_2024,LNG,2024,136990,106000,D4,LNG,0.165239,0.41081554941000004,6849.5,1369.9,0.16618251469,145209.56618251468,0.511815250018757,3.0,,,D1
LNG_S2_2024,2024,S2,D1,1043209,LNG_S2_2024,LNG,2024,136990,106000,D4,BioLNG,0.167185,0.063269324215,6849.5,1369.9,0.1808038901,145209.5808038901,0.8618209371277387,6.0,,,D1
Diesel_S2_2023,2024,S2,D2,1383196,Diesel_S2_2023,Diesel,2023,104000,106000,D4,B20,0.223852,0.68243073016,5200.0,1040.0,0.27328747568,110240.27328747568,0.16837328623158615,2.0,8.0,14.0,D2
LNG_S2_2023,2024,S2,D2,1383196,LNG_S2_2023,LNG,2023,133000,106000,D4,LNG,0.165239,0.41081554941,6650.0,1330.0,0.16715907718,140980.1671590772,0.42730565239975943,4.0,6.0,14.0,D2
Diesel_S2_2024,2024,S2,D2,1391987,Diesel_S2_2024,Diesel,2024,107120,106000,D4,B20,0.223852,0.68243073016,5356.0,1071.2,0.27909867359999996,113547.4790986736,0.15489232845417927,1.0,,,D2
Diesel_S2_2024,2024,S2,D2,1391987,Diesel_S2_2024,Diesel,2024,107120,106000,D4,HVO,0.223852,0.109155607648,5356.0,1071.2,0.40176061552,113547.60176061552,0.9249865548762279,6.0,,,D2
LNG_S2_2024,2024,S2,D2,1391987,LNG_S2_2024,LNG,2024,136990,106000,D4,LNG,0.165239,0.41081554941000004,6849.5,1369.9,0.16618251469,145209.56618251468,0.4236851009855017,3.0,,,D2
LNG_S2_2024,2024,S2,D2,1391987,LNG_S2_2024,LNG,2024,136990,106000,D4,BioLNG,0.167185,0.063269324215,6849.5,1369.9,0.1808038901,145209.5808038901,0.8316267137684139,5.0,,,D2
Diesel_S2_2023,2024,S2,D3,778008,Diesel_S2_2023,Diesel,2023,104000,106000,D4,B20,0.223852,0.68243073016,5200.0,1040.0,0.27328747568,110240.27328747568,0.16837328623158615,2.0,4.0,8.0,D3
LNG_S2_2023,2024,S2,D3,778008,LNG_S2_2023,LNG,2023,133000,106000,D4,LNG,0.165239,0.41081554941,6650.0,1330.0,0.16715907718,140980.1671590772,0.42730565239975943,4.0,4.0,8.0,D3
Diesel_S2_2024,2024,S2,D3,807076,Diesel_S2_2024,Diesel,2024,107120,106000,D4,B20,0.223852,0.68243073016,5356.0,1071.2,0.27909867359999996,113547.4790986736,0.15489232845417927,1.0,,,D3
Diesel_S2_2024,2024,S2,D3,807076,Diesel_S2_2024,Diesel,2024,107120,106000,D4,HVO,0.223852,0.109155607648,5356.0,1071.2,0.40176061552,113547.60176061552,0.9249865548762279,6.0,,,D3
LNG_S2_2024,2024,S2,D3,807076,LNG_S2_2024,LNG,2024,136990,106000,D4,LNG,0.165239,0.41081554941000004,6849.5,1369.9,0.16618251469,145209.56618251468,0.4236851009855017,3.0,,,D3
LNG_S2_2024,2024,S2,D3,807076,LNG_S2_2024,LNG,2024,136990,106000,D4,BioLNG,0.167185,0.063269324215,6849.5,1369.9,0.1808038901,145209.5808038901,0.8316267137684139,5.0,,,D3
LNG_S2_2023,2024,S2,D4,133677,LNG_S2_2023,LNG,2023,133000,106000,D4,LNG,0.165239,0.41081554941,6650.0,1330.0,0.16715907718,140980.1671590772,0.4320179698744729,3.0,2.0,2.0,D4
Diesel_S2_2024,2024,S2,D4,133712,Diesel_S2_2024,Diesel,2024,107120,106000,D4,B20,0.223852,0.68243073016,5356.0,1071.2,0.27909867359999996,113547.4790986736,0.13507412841863808,1.0,,,D4
Diesel_S2_2024,2024,S2,D4,133712,Diesel_S2_2024,Diesel,2024,107120,106000,D4,HVO,0.223852,0.109155607648,5356.0,1071.2,0.40176061552,113547.60176061552,0.9268463215510507,5.0,,,D4
LNG_S2_2024,2024,S2,D4,133712,LNG_S2_2024,LNG,2024,136990,106000,D4,LNG,0.165239,0.41081554941000004,6849.5,1369.9,0.16618251469,145209.56618251468,0.42952508420175234,2.0,,,D4
LNG_S2_2024,2024,S2,D4,133712,LNG_S2_2024,LNG,2024,136990,106000,D4,BioLNG,0.167185,0.063269324215,6849.5,1369.9,0.1808038901,145209.5808038901,0.8649258715813619,4.0,,,D4
Diesel_S3_2023,2024,S3,D1,2183475,Diesel_S3_2023,Diesel,2023,118181,73000,D4,B20,0.224082,0.68313190356,5909.05,1181.81,0.2735682688799999,125272.13356826888,0.39364172076314,2.0,12.0,30.0,D1
LNG_S3_2023,2024,S3,D1,2183475,LNG_S3_2023,LNG,2023,151136,73000,D4,LNG,0.164823,0.40978129437,7556.8,1511.36,0.16673824326,160204.32673824325,0.5195352448087395,4.0,18.0,30.0,D1
BEV_S3_2024,2024,S3,D1,2239440,BEV_S3_2024,BEV,2024,293636,73000,D1,Electricity,0.898003,0.0,14681.800000000001,2936.36,0.165334026339,311254.32533402636,0.60635827923686,5.0,,,D1
Diesel_S3_2024,2024,S3,D1,2239440,Diesel_S3_2024,Diesel,2024,121727,73000,D4,B20,0.224082,0.68313190356,6086.35,1217.27,0.2793854376,129030.8993854376,0.388758616816306,1.0,,,D1
Diesel_S3_2024,2024,S3,D1,2239440,Diesel_S3_2024,Diesel,2024,121727,73000,D4,HVO,0.224082,0.10926776116800001,6086.35,1217.27,0.40217341032,129031.02217341033,0.8678215505275688,7.0,,,D1
LNG_S3_2024,2024,S3,D1,2239440,LNG_S3_2024,LNG,2024,155670,73000,D4,LNG,0.164823,0.40978129437,7783.5,1556.7,0.16576413933,165010.36576413934,0.5130235617940186,3.0,,,D1
LNG_S3_2024,2024,S3,D1,2239440,LNG_S3_2024,LNG,2024,155670,73000,D4,BioLNG,0.164684,0.062322848276,7783.5,1556.7,0.17809915864,165010.37809915864,0.8626036948530568,6.0,,,D1
Diesel_S3_2023,2024,S3,D2,2431901,Diesel_S3_2023,Diesel,2023,118181,73000,D4,B20,0.224082,0.68313190356,5909.05,1181.81,0.2735682688799999,125272.13356826888,0.16801005154914073,2.0,15.0,34.0,D2
LNG_S3_2023,2024,S3,D2,2431901,LNG_S3_2023,LNG,2023,151136,73000,D4,LNG,0.164823,0.40978129437,7556.8,1511.36,0.16673824326,160204.32673824325,0.42891491526671427,4.0,19.0,34.0,D2
Diesel_S3_2024,2024,S3,D2,2453497,Diesel_S3_2024,Diesel,2024,121727,73000,D4,B20,0.224082,0.68313190356,6086.35,1217.27,0.2793854376,129030.8993854376,0.1545509276062966,1.0,,,D2
Diesel_S3_2024,2024,S3,D2,2453497,Diesel_S3_2024,Diesel,2024,121727,73000,D4,HVO,0.224082,0.10926776116800001,6086.35,1217.27,0.40217341032,129031.02217341033,0.923556387374868,6.0,,,D2
LNG_S3_2024,2024,S3,D2,2453497,LNG_S3_2024,LNG,2024,155670,73000,D4,LNG,0.164823,0.40978129437,7783.5,1556.7,0.16576413933,165010.36576413934,0.4252939041247045,3.0,,,D2
LNG_S3_2024,2024,S3,D2,2453497,LNG_S3_2024,LNG,2024,155670,73000,D4,BioLNG,0.164684,0.062322848276,7783.5,1556.7,0.17809915864,165010.37809915864,0.8319899484508592,5.0,,,D2
Diesel_S3_2023,2024,S3,D3,1002466,Diesel_S3_2023,Diesel,2023,118181,73000,D4,B20,0.224082,0.68313190356,5909.05,1181.81,0.2735682688799999,125272.13356826888,0.16801005154914073,2.0,8.0,14.0,D3
LNG_S3_2023,2024,S3,D3,1002466,LNG_S3_2023,LNG,2023,151136,73000,D4,LNG,0.164823,0.40978129437,7556.8,1511.36,0.16673824326,160204.32673824325,0.42891491526671427,4.0,6.0,14.0,D3
Diesel_S3_2024,2024,S3,D3,1029375,Diesel_S3_2024,Diesel,2024,121727,73000,D4,B20,0.224082,0.68313190356,6086.35,1217.27,0.2793854376,129030.8993854376,0.1545509276062966,1.0,,,D3
Diesel_S3_2024,2024,S3,D3,1029375,Diesel_S3_2024,Diesel,2024,121727,73000,D4,HVO,0.224082,0.10926776116800001,6086.35,1217.27,0.40217341032,129031.02217341033,0.923556387374868,6.0,,,D3
LNG_S3_2024,2024,S3,D3,1029375,LNG_S3_2024,LNG,2024,155670,73000,D4,LNG,0.164823,0.40978129437,7783.5,1556.7,0.16576413933,165010.36576413934,0.4252939041247045,3.0,,,D3
LNG_S3_2024,2024,S3,D3,1029375,LNG_S3_2024,LNG,2024,155670,73000,D4,BioLNG,0.164684,0.062322848276,7783.5,1556.7,0.17809915864,165010.37809915864,0.8319899484508592,5.0,,,D3
Diesel_S3_2023,2024,S3,D4,205426,Diesel_S3_2023,Diesel,2023,118181,73000,D4,B20,0.224082,0.68313190356,5909.05,1181.81,0.2735682688799999,125272.13356826888,0.16801005154914073,2.0,2.0,3.0,D4
LNG_S3_2023,2024,S3,D4,205426,LNG_S3_2023,LNG,2023,151136,73000,D4,LNG,0.164823,0.40978129437,7556.8,1511.36,0.16673824326,160204.32673824325,0.42891491526671427,4.0,1.0,3.0,D4
Diesel_S3_2024,2024,S3,D4,208440,Diesel_S3_2024,Diesel,2024,121727,73000,D4,B20,0.224082,0.68313190356,6086.35,1217.27,0.2793854376,129030.8993854376,0.1545509276062966,1.0,,,D4
Diesel_S3_2024,2024,S3,D4,208440,Diesel_S3_2024,Diesel,2024,121727,73000,D4,HVO,0.224082,0.10926776116800001,6086.35,1217.27,0.40217341032,129031.02217341033,0.923556387374868,6.0,,,D4
LNG_S3_2024,2024,S3,D4,208440,LNG_S3_2024,LNG,2024,155670,73000,D4,LNG,0.164823,0.40978129437,7783.5,1556.7,0.16576413933,165010.36576413934,0.4252939041247045,3.0,,,D4
LNG_S3_2024,2024,S3,D4,208440,LNG_S3_2024,LNG,2024,155670,73000,D4,BioLNG,0.164684,0.062322848276,7783.5,1556.7,0.17809915864,165010.37809915864,0.8319899484508592,5.0,,,D4
LNG_S4_2023,2024,S4,D1,14576,LNG_S4_2023,LNG,2023,193454,118000,D4,LNG,0.167274,0.41587494606,9672.7,1934.54,0.16921772388,205061.40921772388,0.4816733245016508,3.0,1.0,1.0,D1
BEV_S4_2024,2024,S4,D1,15200,BEV_S4_2024,BEV,2024,375854,118000,D1,Electricity,0.900664,0.0,18792.7,3758.54,0.165823951032,398405.405823951,0.651978216106285,4.0,,,D1
Diesel_S4_2024,2024,S4,D1,15200,Diesel_S4_2024,Diesel,2024,155810,118000,D4,B20,0.219827,0.67016019566,7790.5,1558.1000000000001,0.27408030359999996,165158.8740803036,0.3480217838937149,1.0,,,D1
Diesel_S4_2024,2024,S4,D1,15200,Diesel_S4_2024,Diesel,2024,155810,118000,D4,HVO,0.219827,0.107192921048,7790.5,1558.1000000000001,0.39453670651999995,165158.9945367065,0.8615439434002131,5.0,,,D1
LNG_S4_2024,2024,S4,D1,15200,LNG_S4_2024,LNG,2024,199258,118000,D4,LNG,0.167274,0.41587494606000003,9962.900000000001,1992.5800000000002,0.16822913454000002,211213.64822913453,0.47621165645937696,2.0,,,D1
LNG_S4_2024,2024,S4,D1,15200,LNG_S4_2024,LNG,2024,199258,118000,D4,BioLNG,0.166088,0.062854176632,9962.900000000001,1992.5800000000002,0.17961752848000004,211213.6596175285,0.8766140014008135,6.0,,,D1
Diesel_S4_2023,2024,S4,D2,754717,Diesel_S4_2023,Diesel,2023,151272,118000,D4,B20,0.219827,0.67016019566,7563.6,1512.72,0.26837359468,160348.58837359468,0.1696940685615691,2.0,4.0,7.0,D2
LNG_S4_2023,2024,S4,D2,754717,LNG_S4_2023,LNG,2023,193454,118000,D4,LNG,0.167274,0.41587494606,9672.7,1934.54,0.16921772388,205061.40921772388,0.4080710470289771,4.0,3.0,7.0,D2
Diesel_S4_2024,2024,S4,D2,780979,Diesel_S4_2024,Diesel,2024,155810,118000,D4,B20,0.219827,0.67016019566,7790.5,1558.1000000000001,0.27408030359999996,165158.8740803036,0.15612748656143433,1.0,,,D2
Diesel_S4_2024,2024,S4,D2,780979,Diesel_S4_2024,Diesel,2024,155810,118000,D4,HVO,0.219827,0.107192921048,7790.5,1558.1000000000001,0.39453670651999995,165158.9945367065,0.9260151893028571,6.0,,,D2
LNG_S4_2024,2024,S4,D2,780979,LNG_S4_2024,LNG,2024,199258,118000,D4,LNG,0.167274,0.41587494606000003,9962.900000000001,1992.5800000000002,0.16822913454000002,211213.64822913453,0.40459727142437135,3.0,,,D2
LNG_S4_2024,2024,S4,D2,780979,LNG_S4_2024,LNG,2024,199258,118000,D4,BioLNG,0.166088,0.062854176632,9962.900000000001,1992.5800000000002,0.17961752848000004,211213.6596175285,0.8303059314384308,5.0,,,D2
LNG_S4_2023,2024,S4,D3,118899,LNG_S4_2023,LNG,2023,193454,118000,D4,LNG,0.167274,0.41587494606,9672.7,1934.54,0.16921772388,205061.40921772388,0.41243518211665786,3.0,2.0,2.0,D3
Diesel_S4_2024,2024,S4,D3,122186,Diesel_S4_2024,Diesel,2024,155810,118000,D4,B20,0.219827,0.67016019566,7790.5,1558.1000000000001,0.27408030359999996,165158.8740803036,0.1367193071112048,1.0,,,D3
Diesel_S4_2024,2024,S4,D3,122186,Diesel_S4_2024,Diesel,2024,155810,118000,D4,HVO,0.219827,0.107192921048,7790.5,1558.1000000000001,0.39453670651999995,165158.9945367065,0.9279586969018626,5.0,,,D3
LNG_S4_2024,2024,S4,D3,122186,LNG_S4_2024,LNG,2024,199258,118000,D4,LNG,0.167274,0.41587494606000003,9962.900000000001,1992.5800000000002,0.16822913454000002,211213.64822913453,0.41002269887826037,2.0,,,D3
LNG_S4_2024,2024,S4,D3,122186,LNG_S4_2024,LNG,2024,199258,118000,D4,BioLNG,0.166088,0.062854176632,9962.900000000001,1992.5800000000002,0.17961752848000004,211213.6596175285,0.8632806928887952,4.0,,,D3
Diesel_S4_2023,2024,S4,D4,1809,Diesel_S4_2023,Diesel,2023,151272,118000,D4,B20,0.219827,0.67016019566,7563.6,1512.72,0.26837359468,160348.58837359468,0.17496558948021504,2.0,1.0,1.0,D4
Diesel_S4_2024,2024,S4,D4,1893,Diesel_S4_2024,Diesel,2024,155810,118000,D4,B20,0.219827,0.67016019566,7790.5,1558.1000000000001,0.27408030359999996,165158.8740803036,0.1610573780245146,1.0,,,D4
Diesel_S4_2024,2024,S4,D4,1893,Diesel_S4_2024,Diesel,2024,155810,118000,D4,HVO,0.219827,0.107192921048,7790.5,1558.1000000000001,0.39453670651999995,165158.9945367065,0.9259440229033739,5.0,,,D4
LNG_S4_2024,2024,S4,D4,1893,LNG_S4_2024,LNG,2024,199258,118000,D4,LNG,0.167274,0.41587494606000003,9962.900000000001,1992.5800000000002,0.16822913454000002,211213.64822913453,0.4035852635221353,3.0,,,D4
LNG_S4_2024,2024,S4,D4,1893,LNG_S4_2024,LNG,2024,199258,118000,D4,BioLNG,0.166088,0.062854176632,9962.900000000001,1992.5800000000002,0.17961752848000004,211213.6596175285,0.8250344105197849,4.0,,,D4
