Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,Consumption (unit_fuel/km),carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Operating_Cost
BEV_S2_2026,2026,S2,D2,1452683,BEV_S2_2026,BEV,2026,233206,106000,D2,Electricity,0.8968,0.0,11660.300000000001,2332.06,0.15215646880000003,13992.5121564688
Diesel_S2_2026,2026,S2,D2,1452683,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.223852,0.68243073016,5682.150000000001,1136.43,0.29109266376000004,6818.8710926637605
Diesel_S2_2026,2026,S2,D2,1452683,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.223852,0.109155607648,5682.150000000001,1136.43,0.39314902908,6818.973149029081
LNG_S2_2026,2026,S2,D2,1452683,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.163257,0.40588792083,7266.6,1453.32,0.162275988687,8720.082275988687
LNG_S2_2026,2026,S2,D2,1452683,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.164643,0.062307332277000006,7266.6,1453.32,0.17598031698,8720.09598031698
Diesel_S2_2026,2026,S2,D3,825939,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.223852,0.68243073016,5682.150000000001,1136.43,0.29109266376000004,6818.8710926637605
Diesel_S2_2026,2026,S2,D3,825939,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.223852,0.109155607648,5682.150000000001,1136.43,0.39314902908,6818.973149029081
LNG_S2_2026,2026,S2,D3,825939,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.163257,0.40588792083,7266.6,1453.32,0.162275988687,8720.082275988687
LNG_S2_2026,2026,S2,D3,825939,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.164643,0.062307332277000006,7266.6,1453.32,0.17598031698,8720.09598031698
Diesel_S2_2026,2026,S2,D4,141128,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.223852,0.68243073016,5682.150000000001,1136.43,0.29109266376000004,6818.8710926637605
Diesel_S2_2026,2026,S2,D4,141128,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.223852,0.109155607648,5682.150000000001,1136.43,0.39314902908,6818.973149029081
LNG_S2_2026,2026,S2,D4,141128,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.163257,0.40588792083,7266.6,1453.32,0.162275988687,8720.082275988687
LNG_S2_2026,2026,S2,D4,141128,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.164643,0.062307332277000006,7266.6,1453.32,0.17598031698,8720.09598031698
BEV_S4_2026,2026,S4,D1,15916,BEV_S4_2026,BEV,2026,339208,118000,D2,Electricity,0.900664,0.0,16960.4,3392.08,0.152812058224,20352.632812058226
Diesel_S4_2026,2026,S4,D1,15916,Diesel_S4_2026,Diesel,2026,165299,118000,D4,B20,0.219827,0.67016019566,8264.95,1652.99,0.28585863426,9918.225858634261
Diesel_S4_2026,2026,S4,D1,15916,Diesel_S4_2026,Diesel,2026,165299,118000,D4,HVO,0.219827,0.107192921048,8264.95,1652.99,0.38607996183,9918.326079961831
LNG_S4_2026,2026,S4,D1,15916,LNG_S4_2026,LNG,2026,211393,118000,D4,LNG,0.164513,0.40901057547,10569.650000000001,2113.93,0.16352444138299999,12683.743524441385
LNG_S4_2026,2026,S4,D1,15916,LNG_S4_2026,LNG,2026,211393,118000,D4,BioLNG,0.164154,0.062122275606000005,10569.650000000001,2113.93,0.17545764443999998,12683.755457644442
BEV_S4_2026,2026,S4,D2,794430,BEV_S4_2026,BEV,2026,339208,118000,D2,Electricity,0.900664,0.0,16960.4,3392.08,0.152812058224,20352.632812058226
Diesel_S4_2026,2026,S4,D2,794430,Diesel_S4_2026,Diesel,2026,165299,118000,D4,B20,0.219827,0.67016019566,8264.95,1652.99,0.28585863426,9918.225858634261
Diesel_S4_2026,2026,S4,D2,794430,Diesel_S4_2026,Diesel,2026,165299,118000,D4,HVO,0.219827,0.107192921048,8264.95,1652.99,0.38607996183,9918.326079961831
LNG_S4_2026,2026,S4,D2,794430,LNG_S4_2026,LNG,2026,211393,118000,D4,LNG,0.164513,0.40901057547,10569.650000000001,2113.93,0.16352444138299999,12683.743524441385
LNG_S4_2026,2026,S4,D2,794430,LNG_S4_2026,LNG,2026,211393,118000,D4,BioLNG,0.164154,0.062122275606000005,10569.650000000001,2113.93,0.17545764443999998,12683.755457644442
Diesel_S4_2026,2026,S4,D3,126715,Diesel_S4_2026,Diesel,2026,165299,118000,D4,B20,0.219827,0.67016019566,8264.95,1652.99,0.28585863426,9918.225858634261
Diesel_S4_2026,2026,S4,D3,126715,Diesel_S4_2026,Diesel,2026,165299,118000,D4,HVO,0.219827,0.107192921048,8264.95,1652.99,0.38607996183,9918.326079961831
LNG_S4_2026,2026,S4,D3,126715,LNG_S4_2026,LNG,2026,211393,118000,D4,LNG,0.164513,0.40901057547,10569.650000000001,2113.93,0.16352444138299999,12683.743524441385
LNG_S4_2026,2026,S4,D3,126715,LNG_S4_2026,LNG,2026,211393,118000,D4,BioLNG,0.164154,0.062122275606000005,10569.650000000001,2113.93,0.17545764443999998,12683.755457644442
Diesel_S4_2026,2026,S4,D4,1989,Diesel_S4_2026,Diesel,2026,165299,118000,D4,B20,0.219827,0.67016019566,8264.95,1652.99,0.28585863426,9918.225858634261
Diesel_S4_2026,2026,S4,D4,1989,Diesel_S4_2026,Diesel,2026,165299,118000,D4,HVO,0.219827,0.107192921048,8264.95,1652.99,0.38607996183,9918.326079961831
LNG_S4_2026,2026,S4,D4,1989,LNG_S4_2026,LNG,2026,211393,118000,D4,LNG,0.164513,0.40901057547,10569.650000000001,2113.93,0.16352444138299999,12683.743524441385
LNG_S4_2026,2026,S4,D4,1989,LNG_S4_2026,LNG,2026,211393,118000,D4,BioLNG,0.164154,0.062122275606000005,10569.650000000001,2113.93,0.17545764443999998,12683.755457644442
BEV_S3_2026,2026,S3,D1,2329773,BEV_S3_2026,BEV,2026,265006,73000,D2,Electricity,0.898003,0.0,13250.300000000001,2650.06,0.152360576998,15900.512360576999
Diesel_S3_2026,2026,S3,D1,2329773,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.224082,0.68313190356,6457.0,1291.4,0.29139175116000005,7748.691391751159
Diesel_S3_2026,2026,S3,D1,2329773,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.224082,0.10926776116800001,6457.0,1291.4,0.39355297578,7748.79355297578
LNG_S3_2026,2026,S3,D1,2329773,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.164047,0.40785201093,8257.5,1651.5,0.163061241577,9909.163061241577
LNG_S3_2026,2026,S3,D1,2329773,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.164223,0.06214838789700001,8257.5,1651.5,0.17553139578,9909.17553139578
BEV_S3_2026,2026,S3,D2,2524893,BEV_S3_2026,BEV,2026,265006,73000,D2,Electricity,0.898003,0.0,13250.300000000001,2650.06,0.152360576998,15900.512360576999
Diesel_S3_2026,2026,S3,D2,2524893,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.224082,0.68313190356,6457.0,1291.4,0.29139175116000005,7748.691391751159
Diesel_S3_2026,2026,S3,D2,2524893,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.224082,0.10926776116800001,6457.0,1291.4,0.39355297578,7748.79355297578
LNG_S3_2026,2026,S3,D2,2524893,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.164047,0.40785201093,8257.5,1651.5,0.163061241577,9909.163061241577
LNG_S3_2026,2026,S3,D2,2524893,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.164223,0.06214838789700001,8257.5,1651.5,0.17553139578,9909.17553139578
Diesel_S3_2026,2026,S3,D3,1103927,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.224082,0.68313190356,6457.0,1291.4,0.29139175116000005,7748.691391751159
Diesel_S3_2026,2026,S3,D3,1103927,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.224082,0.10926776116800001,6457.0,1291.4,0.39355297578,7748.79355297578
LNG_S3_2026,2026,S3,D3,1103927,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.164047,0.40785201093,8257.5,1651.5,0.163061241577,9909.163061241577
LNG_S3_2026,2026,S3,D3,1103927,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.164223,0.06214838789700001,8257.5,1651.5,0.17553139578,9909.17553139578
Diesel_S3_2026,2026,S3,D4,219181,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.224082,0.68313190356,6457.0,1291.4,0.29139175116000005,7748.691391751159
Diesel_S3_2026,2026,S3,D4,219181,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.224082,0.10926776116800001,6457.0,1291.4,0.39355297578,7748.79355297578
LNG_S3_2026,2026,S3,D4,219181,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.164047,0.40785201093,8257.5,1651.5,0.163061241577,9909.163061241577
LNG_S3_2026,2026,S3,D4,219181,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.164223,0.06214838789700001,8257.5,1651.5,0.17553139578,9909.17553139578
