Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,Consumption (unit_fuel/km),carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,No_of_vehicles,Max Vehicles,Distance
LNG_S1_2028,2028,S1,D2,3114155,LNG_S1_2028,LNG,2028,115927,102000,D4,LNG,0.157457,0.39146801883000004,5796.35,1159.27,0.154687488827,122882.77468748883,0.44088354120326684,2.0,,,D2
LNG_S1_2028,2028,S1,D2,3114155,LNG_S1_2028,LNG,2028,115927,102000,D4,BioLNG,0.15574,0.05893808986,5796.35,1159.27,0.1645252934,122882.7845252934,0.8947021400962116,6.0,,,D2
Diesel_S1_2028,2028,S1,D3,3731269,Diesel_S1_2028,Diesel,2028,98538,102000,D4,B20,0.223016,0.6798821172799999,4926.900000000001,985.38,0.30246768016,104450.58246768016,0.09368285962815702,1.0,,,D3
Diesel_S1_2028,2028,S1,D3,3731269,Diesel_S1_2028,Diesel,2028,98538,102000,D4,HVO,0.223016,0.108747953984,4926.900000000001,985.38,0.38328421824,104450.66328421824,0.9202454247535166,4.0,,,D3
LNG_S1_2028,2028,S1,D3,3731269,LNG_S1_2028,LNG,2028,115927,102000,D4,LNG,0.157457,0.39146801883000004,5796.35,1159.27,0.154687488827,122882.77468748883,0.4599305518045265,2.0,,,D3
LNG_S1_2028,2028,S1,D3,3731269,LNG_S1_2028,LNG,2028,115927,102000,D4,BioLNG,0.15574,0.05893808986,5796.35,1159.27,0.1645252934,122882.7845252934,0.906317140371843,3.0,,,D3
Diesel_S1_2028,2028,S1,D4,469168,Diesel_S1_2028,Diesel,2028,98538,102000,D4,B20,0.223016,0.6798821172799999,4926.900000000001,985.38,0.30246768016,104450.58246768016,0.09368285962815702,1.0,,,D4
Diesel_S1_2028,2028,S1,D4,469168,Diesel_S1_2028,Diesel,2028,98538,102000,D4,HVO,0.223016,0.108747953984,4926.900000000001,985.38,0.38328421824,104450.66328421824,0.9202454247535166,4.0,,,D4
LNG_S1_2028,2028,S1,D4,469168,LNG_S1_2028,LNG,2028,115927,102000,D4,LNG,0.157457,0.39146801883000004,5796.35,1159.27,0.154687488827,122882.77468748883,0.4599305518045265,2.0,,,D4
LNG_S1_2028,2028,S1,D4,469168,LNG_S1_2028,LNG,2028,115927,102000,D4,BioLNG,0.15574,0.05893808986,5796.35,1159.27,0.1645252934,122882.7845252934,0.906317140371843,3.0,,,D4
BEV_S2_2024,2028,S2,D1,1043209,BEV_S2_2024,BEV,2024,258400,106000,D1,Electricity,0.8968,0.0,12920.0,2584.0,0.1651125384,273904.1651125384,0.7296950405606896,3.0,5.0,10.0,D1
BEV_S2_2028,2028,S2,D1,1142178,BEV_S2_2028,BEV,2028,210468,106000,D2,Electricity,0.85459,0.0,10523.400000000001,2104.68,0.13361685567999998,223096.21361685568,0.80668742163196,4.0,,,D1
Diesel_S2_2028,2028,S2,D1,1142178,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.223852,0.68243073016,6028.200000000001,1205.64,0.30360151352,127798.14360151353,0.27030495943931054,1.0,,,D1
Diesel_S2_2028,2028,S2,D1,1142178,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.223852,0.109155607648,6028.200000000001,1205.64,0.38472100128,127798.22472100129,0.8516290715338807,5.0,,,D1
LNG_S2_2028,2028,S2,D1,1142178,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.155829,0.38742050151,7709.150000000001,1541.83,0.153088123719,163434.13308812372,0.47258833156844443,2.0,,,D1
LNG_S2_2028,2028,S2,D1,1142178,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.158367,0.059932249113000005,7709.150000000001,1541.83,0.16730048247,163434.14730048247,0.8833560641339528,6.0,,,D1
BEV_S2_2026,2028,S2,D2,1452683,BEV_S2_2026,BEV,2026,233206,106000,D2,Electricity,0.8968,0.0,11660.3,2332.06,0.1521564688,247198.5121564688,0.7614764653984728,3.0,3.0,14.0,D2
BEV_S2_2028,2028,S2,D2,1546703,BEV_S2_2028,BEV,2028,210468,106000,D2,Electricity,0.85459,0.0,10523.400000000001,2104.68,0.13361685567999998,223096.21361685568,0.8003141702465837,4.0,,,D2
Diesel_S2_2028,2028,S2,D2,1546703,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.223852,0.68243073016,6028.200000000001,1205.64,0.30360151352,127798.14360151353,0.2385235346015272,1.0,,,D2
Diesel_S2_2028,2028,S2,D2,1546703,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.223852,0.109155607648,6028.200000000001,1205.64,0.38472100128,127798.22472100129,0.8486027768098519,5.0,,,D2
LNG_S2_2028,2028,S2,D2,1546703,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.155829,0.38742050151,7709.150000000001,1541.83,0.153088123719,163434.13308812372,0.45736452127907495,2.0,,,D2
LNG_S2_2028,2028,S2,D2,1546703,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.158367,0.059932249113000005,7709.150000000001,1541.83,0.16730048247,163434.14730048247,0.8797345252214125,6.0,,,D2
Diesel_S2_2028,2028,S2,D3,902415,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.223852,0.68243073016,6028.200000000001,1205.64,0.30360151352,127798.14360151353,0.1342191167366779,1.0,,,D3
Diesel_S2_2028,2028,S2,D3,902415,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.223852,0.109155607648,6028.200000000001,1205.64,0.38472100128,127798.22472100129,0.9219376094758776,4.0,,,D3
LNG_S2_2028,2028,S2,D3,902415,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.155829,0.38742050151,7709.150000000001,1541.83,0.153088123719,163434.13308812372,0.46354547357915915,2.0,,,D3
LNG_S2_2028,2028,S2,D3,902415,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.158367,0.059932249113000005,7709.150000000001,1541.83,0.16730048247,163434.14730048247,0.8657808832633221,3.0,,,D3
LNG_S2_2027,2028,S2,D4,146448,LNG_S2_2027,LNG,2027,149692,106000,D4,LNG,0.162463,0.40391388597,7484.6,1496.92,0.1605433371919999,158673.6805433372,0.44077070886800623,2.0,2.0,2.0,D4
Diesel_S2_2028,2028,S2,D4,148036,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.223852,0.68243073016,6028.200000000001,1205.64,0.30360151352,127798.14360151353,0.13267578629220933,1.0,,,D4
Diesel_S2_2028,2028,S2,D4,148036,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.223852,0.109155607648,6028.200000000001,1205.64,0.38472100128,127798.22472100129,0.9219114777711043,5.0,,,D4
LNG_S2_2028,2028,S2,D4,148036,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.155829,0.38742050151,7709.150000000001,1541.83,0.153088123719,163434.13308812372,0.46380741709448225,3.0,,,D4
LNG_S2_2028,2028,S2,D4,148036,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.158367,0.059932249113000005,7709.150000000001,1541.83,0.16730048247,163434.14730048247,0.8673242137077907,4.0,,,D4
BEV_S3_2024,2028,S3,D1,2239440,BEV_S3_2024,BEV,2024,293636,73000,D1,Electricity,0.898003,0.0,14681.8,2936.36,0.165334026339,311254.3253340264,0.7295958668694132,3.0,9.0,30.0,D1
BEV_S3_2028,2028,S3,D1,2448472,BEV_S3_2028,BEV,2028,239168,73000,D2,Electricity,0.859516,0.0,11958.400000000001,2391.68,0.134387045632,253518.21438704562,0.8066104349853227,4.0,,,D1
Diesel_S3_2028,2028,S3,D1,2448472,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.224082,0.68313190356,6850.25,1370.05,0.30391345332,145225.60391345332,0.2704041331305868,1.0,,,D1
Diesel_S3_2028,2028,S3,D1,2448472,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.224082,0.10926776116800001,6850.25,1370.05,0.38511628848,145225.68511628849,0.8516394187643945,5.0,,,D1
LNG_S3_2028,2028,S3,D1,2448472,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.156388,0.38881028172000004,8760.4,1752.08,0.153637291468,185720.63363729147,0.47141197304784455,2.0,,,D1
LNG_S3_2028,2028,S3,D1,2448472,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.155696,0.058921438544000004,8760.4,1752.08,0.16447881136,185720.64447881136,0.8843861455931741,6.0,,,D1
BEV_S3_2026,2028,S3,D2,2524893,BEV_S3_2026,BEV,2026,265006,73000,D2,Electricity,0.898003,0.0,13250.3,2650.06,0.152360576998,280906.512360577,0.7613859000210385,3.0,13.0,34.0,D2
BEV_S3_2028,2028,S3,D2,2667924,BEV_S3_2028,BEV,2028,239168,73000,D2,Electricity,0.859516,0.0,11958.400000000001,2391.68,0.134387045632,253518.21438704562,0.8002341862417093,4.0,,,D2
Diesel_S3_2028,2028,S3,D2,2667924,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.224082,0.68313190356,6850.25,1370.05,0.30391345332,145225.60391345332,0.23861409997896157,1.0,,,D2
Diesel_S3_2028,2028,S3,D2,2667924,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.224082,0.10926776116800001,6850.25,1370.05,0.38511628848,145225.68511628849,0.8486106001550213,5.0,,,D2
LNG_S3_2028,2028,S3,D2,2667924,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.156388,0.38881028172000004,8760.4,1752.08,0.153637291468,185720.63363729147,0.4561070095364162,2.0,,,D2
LNG_S3_2028,2028,S3,D2,2667924,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.155696,0.058921438544000004,8760.4,1752.08,0.16447881136,185720.64447881136,0.880763088074362,6.0,,,D2
Diesel_S3_2028,2028,S3,D3,1155329,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.224082,0.68313190356,6850.25,1370.05,0.30391345332,145225.60391345332,0.13407702500325222,1.0,,,D3
Diesel_S3_2028,2028,S3,D3,1155329,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.224082,0.10926776116800001,6850.25,1370.05,0.38511628848,145225.68511628849,0.9203749564839405,4.0,,,D3
LNG_S3_2028,2028,S3,D3,1155329,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.156388,0.38881028172000004,8760.4,1752.08,0.153637291468,185720.63363729147,0.46126318093087665,2.0,,,D3
LNG_S3_2028,2028,S3,D3,1155329,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.155696,0.058921438544000004,8760.4,1752.08,0.16447881136,185720.64447881136,0.8659229749967478,3.0,,,D3
Diesel_S3_2026,2028,S3,D4,219181,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.224082,0.68313190356,6457.0,1291.4,0.29139175116,136888.69139175117,0.17892875369726885,2.0,2.0,4.0,D4
LNG_S3_2027,2028,S3,D4,224937,LNG_S3_2027,LNG,2027,170105,73000,D4,LNG,0.161089,0.40049786091,8505.25,1701.05,0.159185572376,180311.4591855724,0.43854468681323666,3.0,2.0,4.0,D4
Diesel_S3_2028,2028,S3,D4,233462,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.224082,0.68313190356,6850.25,1370.05,0.30391345332,145225.60391345332,0.15296677608627932,1.0,,,D4
Diesel_S3_2028,2028,S3,D4,233462,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.224082,0.10926776116800001,6850.25,1370.05,0.38511628848,145225.68511628849,0.9134071507950574,6.0,,,D4
LNG_S3_2028,2028,S3,D4,233462,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.156388,0.38881028172000004,8760.4,1752.08,0.153637291468,185720.63363729147,0.4519989669306911,4.0,,,D4
LNG_S3_2028,2028,S3,D4,233462,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.155696,0.058921438544000004,8760.4,1752.08,0.16447881136,185720.64447881136,0.8210712463027311,5.0,,,D4
BEV_S4_2028,2028,S4,D1,16863,BEV_S4_2028,BEV,2028,306135,118000,D2,Electricity,0.856448,0.0,15306.75,3061.35,0.13390735769599998,324503.2339073577,0.767297809900863,3.0,,,D1
Diesel_S4_2028,2028,S4,D1,16863,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.219827,0.67016019566,8768.300000000001,1753.66,0.29814256701999997,185888.258142567,0.23270219009913695,1.0,,,D1
Diesel_S4_2028,2028,S4,D1,16863,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.219827,0.107192921048,8768.300000000001,1753.66,0.37780347527999997,185888.33780347527,0.8481093385362283,4.0,,,D1
LNG_S4_2028,2028,S4,D1,16863,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.157769,0.39224371011,11213.300000000001,2242.66,0.154994001059,237722.11499400105,0.4334381146097619,2.0,,,D1
LNG_S4_2028,2028,S4,D1,16863,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.155978,0.05902815834200001,11213.300000000001,2242.66,0.16477671898000001,237722.124776719,0.866432486542012,5.0,,,D1
BEV_S4_2028,2028,S4,D2,851953,BEV_S4_2028,BEV,2028,306135,118000,D2,Electricity,0.856448,0.0,15306.75,3061.35,0.13390735769599998,324503.2339073577,0.767297809900863,3.0,,,D2
Diesel_S4_2028,2028,S4,D2,851953,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.219827,0.67016019566,8768.300000000001,1753.66,0.29814256701999997,185888.258142567,0.23270219009913695,1.0,,,D2
Diesel_S4_2028,2028,S4,D2,851953,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.219827,0.107192921048,8768.300000000001,1753.66,0.37780347527999997,185888.33780347527,0.8481093385362283,4.0,,,D2
LNG_S4_2028,2028,S4,D2,851953,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.157769,0.39224371011,11213.300000000001,2242.66,0.154994001059,237722.11499400105,0.4334381146097619,2.0,,,D2
LNG_S4_2028,2028,S4,D2,851953,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.155978,0.05902815834200001,11213.300000000001,2242.66,0.16477671898000001,237722.124776719,0.866432486542012,5.0,,,D2
LNG_S4_2027,2028,S4,D3,129765,LNG_S4_2027,LNG,2027,217734,118000,D4,LNG,0.162424,0.40381692456,10886.7,2177.34,0.160504798016,230798.200504798,0.42937356645939423,2.0,2.0,2.0,D3
Diesel_S4_2028,2028,S4,D3,133929,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.219827,0.67016019566,8768.300000000001,1753.66,0.29814256701999997,185888.258142567,0.13381763806614858,1.0,,,D3
Diesel_S4_2028,2028,S4,D3,133929,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.219827,0.107192921048,8768.300000000001,1753.66,0.37780347527999997,185888.33780347527,0.9221886678906813,5.0,,,D3
LNG_S4_2028,2028,S4,D3,133929,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.157769,0.39224371011,11213.300000000001,2242.66,0.154994001059,237722.11499400105,0.44520081255801525,3.0,,,D3
LNG_S4_2028,2028,S4,D3,133929,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.155978,0.05902815834200001,11213.300000000001,2242.66,0.16477671898000001,237722.124776719,0.8661823619338515,4.0,,,D3
Diesel_S4_2028,2028,S4,D4,2066,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.219827,0.67016019566,8768.300000000001,1753.66,0.29814256701999997,185888.258142567,0.13511885206934268,1.0,,,D4
Diesel_S4_2028,2028,S4,D4,2066,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.219827,0.107192921048,8768.300000000001,1753.66,0.37780347527999997,185888.33780347527,0.9222108523689594,4.0,,,D4
LNG_S4_2028,2028,S4,D4,2066,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.157769,0.39224371011,11213.300000000001,2242.66,0.154994001059,237722.11499400105,0.4449934596143672,2.0,,,D4
LNG_S4_2028,2028,S4,D4,2066,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.155978,0.05902815834200001,11213.300000000001,2242.66,0.16477671898000001,237722.124776719,0.8648811479306573,3.0,,,D4
