Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,Consumption (unit_fuel/km),carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Operating_Cost,Topsis_Score,Rank,No_of_vehicles,Max Vehicles,Distance
Diesel_S1_2030,2031,S1,D2,3285854,Diesel_S1_2030,Diesel,2030,0,102000,D4,B20,0.223016,0.6798821172799999,5226.950000000001,1045.39,0.3154672827999999,6272.655467282801,0.15809835119335136,2.0,7.0,33.0,D2
LNG_S1_2030,2031,S1,D2,3285854,LNG_S1_2030,LNG,2030,0,102000,D4,LNG,0.154735,0.38470060965,6149.35,1229.87,0.150242269275,7379.370242269275,0.44820463091435375,4.0,12.0,33.0,D2
BEV_S1_2031,2031,S1,D2,3310718,BEV_S1_2031,BEV,2031,130589,102000,D3,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.120079688715,7835.460079688716,0.8419017704031925,7.0,,,D2
Diesel_S1_2031,2031,S1,D2,3310718,Diesel_S1_2031,Diesel,2031,107675,102000,D4,B20,0.223016,0.6798821172799999,5383.75,1076.75,0.32217560408,6460.82217560408,0.08400079508794381,1.0,,,D2
Diesel_S1_2031,2031,S1,D2,3310718,Diesel_S1_2031,Diesel,2031,107675,102000,D4,HVO,0.223016,0.108747953984,5383.75,1076.75,0.37102725888,6460.87102725888,0.8032179322074277,5.0,,,D2
LNG_S1_2031,2031,S1,D2,3310718,LNG_S1_2031,LNG,2031,126677,102000,D4,LNG,0.154735,0.38470060965,6333.85,1266.77,0.14936445762000003,7600.769364457621,0.42301724858338763,3.0,,,D2
LNG_S1_2031,2031,S1,D2,3310718,LNG_S1_2031,LNG,2031,126677,102000,D4,BioLNG,0.154381,0.058423791259,6333.85,1266.77,0.160247478,7600.780247478001,0.8235473353038817,6.0,,,D2
BEV_S1_2030,2031,S1,D3,3959514,BEV_S1_2030,BEV,2030,0,102000,D3,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.1250872413629999,7835.465087241364,0.9098933532665382,8.0,15.0,39.0,D3
Diesel_S1_2030,2031,S1,D3,3959514,Diesel_S1_2030,Diesel,2030,0,102000,D4,B20,0.223016,0.6798821172799999,5226.950000000001,1045.39,0.3154672827999999,6272.655467282801,0.15809835119335136,2.0,6.0,39.0,D3
LNG_S1_2030,2031,S1,D3,3959514,LNG_S1_2030,LNG,2030,0,102000,D4,LNG,0.154735,0.38470060965,6149.35,1229.87,0.150242269275,7379.370242269275,0.44820463091435375,4.0,18.0,39.0,D3
BEV_S1_2031,2031,S1,D3,4061449,BEV_S1_2031,BEV,2031,130589,102000,D3,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.120079688715,7835.460079688716,0.8419017704031925,7.0,,,D3
Diesel_S1_2031,2031,S1,D3,4061449,Diesel_S1_2031,Diesel,2031,107675,102000,D4,B20,0.223016,0.6798821172799999,5383.75,1076.75,0.32217560408,6460.82217560408,0.08400079508794381,1.0,,,D3
Diesel_S1_2031,2031,S1,D3,4061449,Diesel_S1_2031,Diesel,2031,107675,102000,D4,HVO,0.223016,0.108747953984,5383.75,1076.75,0.37102725888,6460.87102725888,0.8032179322074277,5.0,,,D3
LNG_S1_2031,2031,S1,D3,4061449,LNG_S1_2031,LNG,2031,126677,102000,D4,LNG,0.154735,0.38470060965,6333.85,1266.77,0.14936445762000003,7600.769364457621,0.42301724858338763,3.0,,,D3
LNG_S1_2031,2031,S1,D3,4061449,LNG_S1_2031,LNG,2031,126677,102000,D4,BioLNG,0.154381,0.058423791259,6333.85,1266.77,0.160247478,7600.780247478001,0.8235473353038817,6.0,,,D3
Diesel_S1_2030,2031,S1,D4,496273,Diesel_S1_2030,Diesel,2030,0,102000,D4,B20,0.223016,0.6798821172799999,5226.950000000001,1045.39,0.3154672827999999,6272.655467282801,0.1819725969195533,2.0,2.0,5.0,D4
LNG_S1_2030,2031,S1,D4,496273,LNG_S1_2030,LNG,2030,0,102000,D4,LNG,0.154735,0.38470060965,6149.35,1229.87,0.150242269275,7379.370242269275,0.4903548109361385,4.0,3.0,5.0,D4
Diesel_S1_2031,2031,S1,D4,518651,Diesel_S1_2031,Diesel,2031,107675,102000,D4,B20,0.223016,0.6798821172799999,5383.75,1076.75,0.32217560408,6460.82217560408,0.08949606257423791,1.0,,,D4
Diesel_S1_2031,2031,S1,D4,518651,Diesel_S1_2031,Diesel,2031,107675,102000,D4,HVO,0.223016,0.108747953984,5383.75,1076.75,0.37102725888,6460.87102725888,0.8344258428584348,6.0,,,D4
LNG_S1_2031,2031,S1,D4,518651,LNG_S1_2031,LNG,2031,126677,102000,D4,LNG,0.154735,0.38470060965,6333.85,1266.77,0.14936445762000003,7600.769364457621,0.45444869677355404,3.0,,,D4
LNG_S1_2031,2031,S1,D4,518651,LNG_S1_2031,LNG,2031,126677,102000,D4,BioLNG,0.154381,0.058423791259,6333.85,1266.77,0.160247478,7600.780247478001,0.8180274030804466,5.0,,,D4
Diesel_S2_2030,2031,S2,D1,1231293,Diesel_S2_2030,Diesel,2030,0,106000,D4,B20,0.223852,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.2079355083266235,2.0,8.0,12.0,D1
LNG_S2_2030,2031,S2,D1,1231293,LNG_S2_2030,LNG,2030,0,106000,D4,LNG,0.155767,0.38726635773,8178.650000000001,1635.73,0.1512443051549999,9814.531244305155,0.4501202462296988,4.0,4.0,12.0,D1
BEV_S2_2031,2031,S2,D1,1240402,BEV_S2_2031,BEV,2031,189947,106000,D3,Electricity,0.85459,0.0,9497.35,1899.47,0.11820261584999998,11396.93820261585,0.7920644916733764,5.0,,,D1
Diesel_S2_2031,2031,S2,D1,1240402,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.223852,0.68243073016,6587.200000000001,1317.44,0.32338331476,7904.963383314761,0.16005124243970353,1.0,,,D1
Diesel_S2_2031,2031,S2,D1,1240402,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.223852,0.109155607648,6587.200000000001,1317.44,0.37241809536,7905.012418095362,0.8110469573553896,7.0,,,D1
LNG_S2_2031,2031,S2,D1,1240402,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.155767,0.38726635773,8424.0,1684.8,0.15036063896399998,10108.950360638963,0.42131348232093113,3.0,,,D1
LNG_S2_2031,2031,S2,D1,1240402,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.155039,0.05867280412100001,8424.0,1684.8,0.160930482,10108.960930481999,0.807533456731856,6.0,,,D1
LNG_S2_2028,2031,S2,D2,1546703,LNG_S2_2028,LNG,2028,0,106000,D4,LNG,0.155829,0.38742050151,7709.150000000001,1541.83,0.153088123719,9251.13308812372,0.4571714819221873,5.0,3.0,15.0,D2
Diesel_S2_2030,2031,S2,D2,1624238,Diesel_S2_2030,Diesel,2030,0,106000,D4,B20,0.223852,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.21147281861718326,2.0,8.0,15.0,D2
LNG_S2_2030,2031,S2,D2,1624238,LNG_S2_2030,LNG,2030,0,106000,D4,LNG,0.155767,0.38726635773,8178.650000000001,1635.73,0.1512443051549999,9814.531244305155,0.4521317148903957,4.0,4.0,15.0,D2
BEV_S2_2031,2031,S2,D2,1689196,BEV_S2_2031,BEV,2031,189947,106000,D3,Electricity,0.85459,0.0,9497.35,1899.47,0.11820261584999998,11396.93820261585,0.7885271813828167,6.0,,,D2
Diesel_S2_2031,2031,S2,D2,1689196,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.223852,0.68243073016,6587.200000000001,1317.44,0.32338331476,7904.963383314761,0.15953097228747673,1.0,,,D2
Diesel_S2_2031,2031,S2,D2,1689196,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.223852,0.109155607648,6587.200000000001,1317.44,0.37241809536,7905.012418095362,0.8077423030029747,8.0,,,D2
LNG_S2_2031,2031,S2,D2,1689196,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.155767,0.38726635773,8424.0,1684.8,0.15036063896399998,10108.950360638963,0.420424884925746,3.0,,,D2
LNG_S2_2031,2031,S2,D2,1689196,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.155039,0.05867280412100001,8424.0,1684.8,0.160930482,10108.960930481999,0.8033843898466411,7.0,,,D2
Diesel_S2_2030,2031,S2,D3,931478,Diesel_S2_2030,Diesel,2030,0,106000,D4,B20,0.223852,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.2079355083266235,2.0,5.0,9.0,D3
LNG_S2_2030,2031,S2,D3,931478,LNG_S2_2030,LNG,2030,0,106000,D4,LNG,0.155767,0.38726635773,8178.650000000001,1635.73,0.1512443051549999,9814.531244305155,0.4501202462296988,4.0,4.0,9.0,D3
BEV_S2_2031,2031,S2,D3,943472,BEV_S2_2031,BEV,2031,189947,106000,D3,Electricity,0.85459,0.0,9497.35,1899.47,0.11820261584999998,11396.93820261585,0.7920644916733764,5.0,,,D3
Diesel_S2_2031,2031,S2,D3,943472,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.223852,0.68243073016,6587.200000000001,1317.44,0.32338331476,7904.963383314761,0.16005124243970353,1.0,,,D3
Diesel_S2_2031,2031,S2,D3,943472,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.223852,0.109155607648,6587.200000000001,1317.44,0.37241809536,7905.012418095362,0.8110469573553896,7.0,,,D3
LNG_S2_2031,2031,S2,D3,943472,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.155767,0.38726635773,8424.0,1684.8,0.15036063896399998,10108.950360638963,0.42131348232093113,3.0,,,D3
LNG_S2_2031,2031,S2,D3,943472,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.155039,0.05867280412100001,8424.0,1684.8,0.160930482,10108.960930481999,0.807533456731856,6.0,,,D3
Diesel_S2_2030,2031,S2,D4,155565,Diesel_S2_2030,Diesel,2030,0,106000,D4,B20,0.223852,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.2000257685657064,2.0,2.0,2.0,D4
Diesel_S2_2031,2031,S2,D4,161977,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.223852,0.68243073016,6587.200000000001,1317.44,0.32338331476,7904.963383314761,0.13346192580278857,1.0,,,D4
Diesel_S2_2031,2031,S2,D4,161977,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.223852,0.109155607648,6587.200000000001,1317.44,0.37241809536,7905.012418095362,0.8473750940602907,5.0,,,D4
LNG_S2_2031,2031,S2,D4,161977,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.155767,0.38726635773,8424.0,1684.8,0.15036063896399998,10108.950360638963,0.4479700474120206,3.0,,,D4
LNG_S2_2031,2031,S2,D4,161977,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.155039,0.05867280412100001,8424.0,1684.8,0.160930482,10108.960930481999,0.7999742314342936,4.0,,,D4
LNG_S3_2027,2031,S3,D1,2381369,LNG_S3_2027,LNG,2027,0,73000,D4,LNG,0.161089,0.40049786091,8505.25,1701.05,0.159185572376,10206.459185572376,0.4493682438990109,4.0,4.0,32.0,D1
BEV_S3_2028,2031,S3,D1,2448472,BEV_S3_2028,BEV,2028,0,73000,D2,Electricity,0.859516,0.0,11958.4,2391.68,0.134387045632,14350.214387045631,0.822849209438727,9.0,6.0,32.0,D1
BEV_S3_2030,2031,S3,D1,2518188,BEV_S3_2030,BEV,2030,0,73000,D3,Electricity,0.859516,0.0,10792.45,2158.49,0.1238416438279999,12951.063841643829,0.8609216184091371,10.0,4.0,32.0,D1
Diesel_S3_2030,2031,S3,D1,2518188,Diesel_S3_2030,Diesel,2030,0,73000,D4,B20,0.224082,0.68313190356,7267.400000000001,1453.48,0.3169751931,8721.196975193101,0.22252209225843797,2.0,4.0,32.0,D1
LNG_S3_2030,2031,S3,D1,2518188,LNG_S3_2030,LNG,2030,0,73000,D4,LNG,0.153945,0.38273651955,9293.9,1858.78,0.149475206925,11152.829475206923,0.46445382062699186,5.0,14.0,32.0,D1
BEV_S3_2031,2031,S3,D1,2619164,BEV_S3_2031,BEV,2031,215849,73000,D3,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.11888395553999999,12951.05888395554,0.8021026480093428,6.0,,,D1
Diesel_S3_2031,2031,S3,D1,2619164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.224082,0.68313190356,7485.450000000001,1497.09,0.32371557966000003,8982.86371557966,0.1766114198865358,1.0,,,D1
Diesel_S3_2031,2031,S3,D1,2619164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.224082,0.10926776116800001,7485.450000000001,1497.09,0.37280074176,8982.91280074176,0.8088194716296678,7.0,,,D1
LNG_S3_2031,2031,S3,D1,2619164,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.153945,0.38273651955000004,9572.75,1914.55,0.14860187694000002,11487.448601876938,0.4334688848953869,3.0,,,D1
LNG_S3_2031,2031,S3,D1,2619164,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.155192,0.058730705288,9572.75,1914.55,0.161089296,11487.461089295999,0.811604415559011,8.0,,,D1
BEV_S3_2028,2031,S3,D2,2667924,BEV_S3_2028,BEV,2028,0,73000,D2,Electricity,0.859516,0.0,11958.4,2391.68,0.134387045632,14350.214387045631,0.8622001385808705,8.0,4.0,36.0,D2
BEV_S3_2029,2031,S3,D2,2795108,BEV_S3_2029,BEV,2029,0,73000,D3,Electricity,0.859516,0.0,11360.5,2272.1,0.129006475472,13632.729006475472,0.8784047337744724,9.0,8.0,36.0,D2
LNG_S3_2029,2031,S3,D2,2795108,LNG_S3_2029,LNG,2029,0,73000,D4,LNG,0.153945,0.38273651955,9023.2,1804.64,0.150353617095,10827.990353617097,0.4583316160177132,4.0,7.0,36.0,D2
BEV_S3_2030,2031,S3,D2,2800498,BEV_S3_2030,BEV,2030,0,73000,D3,Electricity,0.859516,0.0,10792.45,2158.49,0.1238416438279999,12951.063841643829,0.8944074871192725,10.0,3.0,36.0,D2
LNG_S3_2030,2031,S3,D2,2800498,LNG_S3_2030,LNG,2030,0,73000,D4,LNG,0.153945,0.38273651955,9293.9,1858.78,0.149475206925,11152.829475206923,0.45678292508924206,3.0,14.0,36.0,D2
BEV_S3_2031,2031,S3,D2,2814164,BEV_S3_2031,BEV,2031,215849,73000,D3,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.11888395553999999,12951.05888395554,0.8395041757075276,6.0,,,D2
Diesel_S3_2031,2031,S3,D2,2814164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.224082,0.68313190356,7485.450000000001,1497.09,0.32371557966000003,8982.86371557966,0.14315215648149585,1.0,,,D2
Diesel_S3_2031,2031,S3,D2,2814164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.224082,0.10926776116800001,7485.450000000001,1497.09,0.37280074176,8982.91280074176,0.8179977589884245,5.0,,,D2
LNG_S3_2031,2031,S3,D2,2814164,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.153945,0.38273651955000004,9572.75,1914.55,0.14860187694000002,11487.448601876938,0.43574902900191825,2.0,,,D2
LNG_S3_2031,2031,S3,D2,2814164,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.155192,0.058730705288,9572.75,1914.55,0.161089296,11487.461089295999,0.8398616258235908,7.0,,,D2
LNG_S3_2029,2031,S3,D3,1175528,LNG_S3_2029,LNG,2029,0,73000,D4,LNG,0.153945,0.38273651955,9023.2,1804.64,0.150353617095,10827.990353617097,0.4610162740902954,5.0,5.0,16.0,D3
Diesel_S3_2030,2031,S3,D3,1216569,Diesel_S3_2030,Diesel,2030,0,73000,D4,B20,0.224082,0.68313190356,7267.400000000001,1453.48,0.3169751931,8721.196975193101,0.21046067671755042,2.0,6.0,16.0,D3
LNG_S3_2030,2031,S3,D3,1216569,LNG_S3_2030,LNG,2030,0,73000,D4,LNG,0.153945,0.38273651955,9293.9,1858.78,0.149475206925,11152.829475206923,0.4584311160268974,4.0,5.0,16.0,D3
BEV_S3_2031,2031,S3,D3,1234148,BEV_S3_2031,BEV,2031,215849,73000,D3,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.11888395553999999,12951.05888395554,0.7895393232824496,6.0,,,D3
Diesel_S3_2031,2031,S3,D3,1234148,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.224082,0.68313190356,7485.450000000001,1497.09,0.32371557966000003,8982.86371557966,0.15853672302711677,1.0,,,D3
Diesel_S3_2031,2031,S3,D3,1234148,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.224082,0.10926776116800001,7485.450000000001,1497.09,0.37280074176,8982.91280074176,0.8079377473321592,8.0,,,D3
LNG_S3_2031,2031,S3,D3,1234148,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.153945,0.38273651955000004,9572.75,1914.55,0.14860187694000002,11487.448601876938,0.42722867973175843,3.0,,,D3
LNG_S3_2031,2031,S3,D3,1234148,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.155192,0.058730705288,9572.75,1914.55,0.161089296,11487.461089295999,0.8041214791198272,7.0,,,D3
Diesel_S3_2030,2031,S3,D4,240767,Diesel_S3_2030,Diesel,2030,0,73000,D4,B20,0.224082,0.68313190356,7267.400000000001,1453.48,0.3169751931,8721.196975193101,0.20247404273812422,2.0,2.0,4.0,D4
LNG_S3_2030,2031,S3,D4,240767,LNG_S3_2030,LNG,2030,0,73000,D4,LNG,0.153945,0.38273651955,9293.9,1858.78,0.149475206925,11152.829475206923,0.4923264356474206,4.0,2.0,4.0,D4
Diesel_S3_2031,2031,S3,D4,242813,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.224082,0.68313190356,7485.450000000001,1497.09,0.32371557966000003,8982.86371557966,0.12860532149768555,1.0,,,D4
Diesel_S3_2031,2031,S3,D4,242813,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.224082,0.10926776116800001,7485.450000000001,1497.09,0.37280074176,8982.91280074176,0.8411000912250535,6.0,,,D4
LNG_S3_2031,2031,S3,D4,242813,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.153945,0.38273651955000004,9572.75,1914.55,0.14860187694000002,11487.448601876938,0.45438631802408436,3.0,,,D4
LNG_S3_2031,2031,S3,D4,242813,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.155192,0.058730705288,9572.75,1914.55,0.161089296,11487.461089295999,0.7975259572618757,5.0,,,D4
LNG_S4_2030,2031,S4,D1,18168,LNG_S4_2030,LNG,2030,0,118000,D4,LNG,0.154278,0.38356442082,11896.2,2379.24,0.14979853827,14275.58979853827,0.4401481357034237,3.0,1.0,1.0,D1
BEV_S4_2031,2031,S4,D1,18747,BEV_S4_2031,BEV,2031,276287,118000,D3,Electricity,0.856448,0.0,13814.35,2762.87,0.11845960511999999,16577.338459605122,0.8285492764580074,5.0,,,D1
Diesel_S4_2031,2031,S4,D1,18747,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.219827,0.67016019566,9581.35,1916.27,0.31756867901,11497.93756867901,0.13718334585510805,1.0,,,D1
Diesel_S4_2031,2031,S4,D1,18747,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.219827,0.107192921048,9581.35,1916.27,0.36572178336,11497.985721783361,0.8209674575461794,4.0,,,D1
LNG_S4_2031,2031,S4,D1,18747,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.154278,0.38356442082000003,12253.1,2450.62,0.148923319176,14703.868923319178,0.4211474794375191,2.0,,,D1
LNG_S4_2031,2031,S4,D1,18747,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.154568,0.05849455935200001,12253.1,2450.62,0.16044158400000003,14703.880441584,0.8362073425835027,6.0,,,D1
Diesel_S4_2030,2031,S4,D2,919290,Diesel_S4_2030,Diesel,2030,0,118000,D4,B20,0.219827,0.67016019566,9302.3,1860.46,0.31095628285,11163.070956282852,0.20828518747702227,2.0,6.0,8.0,D2
LNG_S4_2030,2031,S4,D2,919290,LNG_S4_2030,LNG,2030,0,118000,D4,LNG,0.154278,0.38356442082,11896.2,2379.24,0.14979853827,14275.58979853827,0.44582865416788353,4.0,2.0,8.0,D2
BEV_S4_2031,2031,S4,D2,941960,BEV_S4_2031,BEV,2031,276287,118000,D3,Electricity,0.856448,0.0,13814.35,2762.87,0.11845960511999999,16577.338459605122,0.7917148125229777,5.0,,,D2
Diesel_S4_2031,2031,S4,D2,941960,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.219827,0.67016019566,9581.35,1916.27,0.31756867901,11497.93756867901,0.16033602897415447,1.0,,,D2
Diesel_S4_2031,2031,S4,D2,941960,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.219827,0.107192921048,9581.35,1916.27,0.36572178336,11497.985721783361,0.8109454663789294,7.0,,,D2
LNG_S4_2031,2031,S4,D2,941960,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.154278,0.38356442082000003,12253.1,2450.62,0.148923319176,14703.868923319178,0.4167397119282826,3.0,,,D2
LNG_S4_2031,2031,S4,D2,941960,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.154568,0.05849455935200001,12253.1,2450.62,0.16044158400000003,14703.880441584,0.8066677226544177,6.0,,,D2
Diesel_S4_2030,2031,S4,D3,136344,Diesel_S4_2030,Diesel,2030,0,118000,D4,B20,0.219827,0.67016019566,9302.3,1860.46,0.31095628285,11163.070956282852,0.20575614779334644,2.0,2.0,2.0,D3
BEV_S4_2031,2031,S4,D3,139696,BEV_S4_2031,BEV,2031,276287,118000,D3,Electricity,0.856448,0.0,13814.35,2762.87,0.11845960511999999,16577.338459605122,0.7942438522066535,4.0,,,D3
Diesel_S4_2031,2031,S4,D3,139696,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.219827,0.67016019566,9581.35,1916.27,0.31756867901,11497.93756867901,0.16237554894554868,1.0,,,D3
Diesel_S4_2031,2031,S4,D3,139696,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.219827,0.107192921048,9581.35,1916.27,0.36572178336,11497.985721783361,0.8144803552524753,6.0,,,D3
LNG_S4_2031,2031,S4,D3,139696,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.154278,0.38356442082000003,12253.1,2450.62,0.148923319176,14703.868923319178,0.4175717824098307,3.0,,,D3
LNG_S4_2031,2031,S4,D3,139696,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.154568,0.05849455935200001,12253.1,2450.62,0.16044158400000003,14703.880441584,0.8103506888518033,5.0,,,D3
Diesel_S4_2030,2031,S4,D4,2114,Diesel_S4_2030,Diesel,2030,0,118000,D4,B20,0.219827,0.67016019566,9302.3,1860.46,0.31095628285,11163.070956282852,0.2004526405476177,2.0,1.0,1.0,D4
Diesel_S4_2031,2031,S4,D4,2198,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.219827,0.67016019566,9581.35,1916.27,0.31756867901,11497.93756867901,0.13376837516593496,1.0,,,D4
Diesel_S4_2031,2031,S4,D4,2198,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.219827,0.107192921048,9581.35,1916.27,0.36572178336,11497.985721783361,0.8477862470844237,5.0,,,D4
LNG_S4_2031,2031,S4,D4,2198,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.154278,0.38356442082000003,12253.1,2450.62,0.148923319176,14703.868923319178,0.4436324330562553,3.0,,,D4
LNG_S4_2031,2031,S4,D4,2198,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.154568,0.05849455935200001,12253.1,2450.62,0.16044158400000003,14703.880441584,0.7995473594523823,4.0,,,D4
