Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,Consumption (unit_fuel/km),carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Operating_Cost
LNG_S2_2034,2034,S2,D2,1869435,LNG_S2_2034,LNG,2034,184103,106000,D4,LNG,0.155767,0.38726635773,9205.15,1841.03,0.14774048225699998,11046.327740482257
LNG_S2_2034,2034,S2,D2,1869435,LNG_S2_2034,LNG,2034,184103,106000,D4,BioLNG,0.155039,0.05867280412100001,9205.15,1841.03,0.15812582649000004,11046.33812582649
BEV_S2_2034,2034,S2,D3,1043936,BEV_S2_2034,BEV,2034,189947,106000,D4,Electricity,0.85459,0.0,9497.35,1899.47,0.10456677781,11396.92456677781
Diesel_S2_2034,2034,S2,D3,1043936,Diesel_S2_2034,Diesel,2034,143960,106000,D4,B20,0.223852,0.68243073016,7198.0,1439.6000000000001,0.34445002648,8637.94445002648
Diesel_S2_2034,2034,S2,D3,1043936,Diesel_S2_2034,Diesel,2034,143960,106000,D4,HVO,0.223852,0.109155607648,7198.0,1439.6000000000001,0.36050693044,8637.96050693044
LNG_S2_2034,2034,S2,D3,1043936,LNG_S2_2034,LNG,2034,184103,106000,D4,LNG,0.155767,0.38726635773,9205.15,1841.03,0.14774048225699998,11046.327740482257
LNG_S2_2034,2034,S2,D3,1043936,LNG_S2_2034,LNG,2034,184103,106000,D4,BioLNG,0.155039,0.05867280412100001,9205.15,1841.03,0.15812582649000004,11046.33812582649
BEV_S2_2034,2034,S2,D4,169472,BEV_S2_2034,BEV,2034,189947,106000,D4,Electricity,0.85459,0.0,9497.35,1899.47,0.10456677781,11396.92456677781
Diesel_S2_2034,2034,S2,D4,169472,Diesel_S2_2034,Diesel,2034,143960,106000,D4,B20,0.223852,0.68243073016,7198.0,1439.6000000000001,0.34445002648,8637.94445002648
Diesel_S2_2034,2034,S2,D4,169472,Diesel_S2_2034,Diesel,2034,143960,106000,D4,HVO,0.223852,0.109155607648,7198.0,1439.6000000000001,0.36050693044,8637.96050693044
LNG_S2_2034,2034,S2,D4,169472,LNG_S2_2034,LNG,2034,184103,106000,D4,LNG,0.155767,0.38726635773,9205.15,1841.03,0.14774048225699998,11046.327740482257
LNG_S2_2034,2034,S2,D4,169472,LNG_S2_2034,LNG,2034,184103,106000,D4,BioLNG,0.155039,0.05867280412100001,9205.15,1841.03,0.15812582649000004,11046.33812582649
BEV_S4_2034,2034,S4,D1,20807,BEV_S4_2034,BEV,2034,276287,118000,D4,Electricity,0.856448,0.0,13814.35,2762.87,0.104794120832,16577.324794120832
Diesel_S4_2034,2034,S4,D1,20807,Diesel_S4_2034,Diesel,2034,209396,118000,D4,B20,0.219827,0.67016019566,10469.800000000001,2093.96,0.33825659798,12564.098256597981
Diesel_S4_2034,2034,S4,D1,20807,Diesel_S4_2034,Diesel,2034,209396,118000,D4,HVO,0.219827,0.107192921048,10469.800000000001,2093.96,0.35402478869,12564.114024788692
LNG_S4_2034,2034,S4,D1,20807,LNG_S4_2034,LNG,2034,267786,118000,D4,LNG,0.154278,0.38356442082000003,13389.300000000001,2677.86,0.146328208938,16067.306328208939
LNG_S4_2034,2034,S4,D1,20807,LNG_S4_2034,LNG,2034,267786,118000,D4,BioLNG,0.154568,0.05849455935200001,13389.300000000001,2677.86,0.15764544888000004,16067.317645448882
BEV_S4_2034,2034,S4,D2,1057133,BEV_S4_2034,BEV,2034,276287,118000,D4,Electricity,0.856448,0.0,13814.35,2762.87,0.104794120832,16577.324794120832
Diesel_S4_2034,2034,S4,D2,1057133,Diesel_S4_2034,Diesel,2034,209396,118000,D4,B20,0.219827,0.67016019566,10469.800000000001,2093.96,0.33825659798,12564.098256597981
Diesel_S4_2034,2034,S4,D2,1057133,Diesel_S4_2034,Diesel,2034,209396,118000,D4,HVO,0.219827,0.107192921048,10469.800000000001,2093.96,0.35402478869,12564.114024788692
LNG_S4_2034,2034,S4,D2,1057133,LNG_S4_2034,LNG,2034,267786,118000,D4,LNG,0.154278,0.38356442082000003,13389.300000000001,2677.86,0.146328208938,16067.306328208939
LNG_S4_2034,2034,S4,D2,1057133,LNG_S4_2034,LNG,2034,267786,118000,D4,BioLNG,0.154568,0.05849455935200001,13389.300000000001,2677.86,0.15764544888000004,16067.317645448882
BEV_S4_2034,2034,S4,D3,146333,BEV_S4_2034,BEV,2034,276287,118000,D4,Electricity,0.856448,0.0,13814.35,2762.87,0.104794120832,16577.324794120832
Diesel_S4_2034,2034,S4,D3,146333,Diesel_S4_2034,Diesel,2034,209396,118000,D4,B20,0.219827,0.67016019566,10469.800000000001,2093.96,0.33825659798,12564.098256597981
Diesel_S4_2034,2034,S4,D3,146333,Diesel_S4_2034,Diesel,2034,209396,118000,D4,HVO,0.219827,0.107192921048,10469.800000000001,2093.96,0.35402478869,12564.114024788692
LNG_S4_2034,2034,S4,D3,146333,LNG_S4_2034,LNG,2034,267786,118000,D4,LNG,0.154278,0.38356442082000003,13389.300000000001,2677.86,0.146328208938,16067.306328208939
LNG_S4_2034,2034,S4,D3,146333,LNG_S4_2034,LNG,2034,267786,118000,D4,BioLNG,0.154568,0.05849455935200001,13389.300000000001,2677.86,0.15764544888000004,16067.317645448882
BEV_S4_2034,2034,S4,D4,2280,BEV_S4_2034,BEV,2034,276287,118000,D4,Electricity,0.856448,0.0,13814.35,2762.87,0.104794120832,16577.324794120832
Diesel_S4_2034,2034,S4,D4,2280,Diesel_S4_2034,Diesel,2034,209396,118000,D4,B20,0.219827,0.67016019566,10469.800000000001,2093.96,0.33825659798,12564.098256597981
Diesel_S4_2034,2034,S4,D4,2280,Diesel_S4_2034,Diesel,2034,209396,118000,D4,HVO,0.219827,0.107192921048,10469.800000000001,2093.96,0.35402478869,12564.114024788692
LNG_S4_2034,2034,S4,D4,2280,LNG_S4_2034,LNG,2034,267786,118000,D4,LNG,0.154278,0.38356442082000003,13389.300000000001,2677.86,0.146328208938,16067.306328208939
LNG_S4_2034,2034,S4,D4,2280,LNG_S4_2034,LNG,2034,267786,118000,D4,BioLNG,0.154568,0.05849455935200001,13389.300000000001,2677.86,0.15764544888000004,16067.317645448882
BEV_S3_2034,2034,S3,D1,2832153,BEV_S3_2034,BEV,2034,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10516951824399999,12951.045169518244
Diesel_S3_2034,2034,S3,D1,2832153,Diesel_S3_2034,Diesel,2034,163591,73000,D4,B20,0.224082,0.68313190356,8179.55,1635.91,0.34480393668,9815.80480393668
Diesel_S3_2034,2034,S3,D1,2832153,Diesel_S3_2034,Diesel,2034,163591,73000,D4,HVO,0.224082,0.10926776116800001,8179.55,1635.91,0.36087733854000004,9815.820877338541
LNG_S3_2034,2034,S3,D1,2832153,LNG_S3_2034,LNG,2034,209208,73000,D4,LNG,0.153945,0.38273651955000004,10460.400000000001,2092.08,0.14601236809499998,12552.626012368097
LNG_S3_2034,2034,S3,D1,2832153,LNG_S3_2034,LNG,2034,209208,73000,D4,BioLNG,0.155192,0.058730705288,10460.400000000001,2092.08,0.15828187272000002,12552.638281872722
BEV_S3_2034,2034,S3,D2,3096840,BEV_S3_2034,BEV,2034,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10516951824399999,12951.045169518244
Diesel_S3_2034,2034,S3,D2,3096840,Diesel_S3_2034,Diesel,2034,163591,73000,D4,B20,0.224082,0.68313190356,8179.55,1635.91,0.34480393668,9815.80480393668
Diesel_S3_2034,2034,S3,D2,3096840,Diesel_S3_2034,Diesel,2034,163591,73000,D4,HVO,0.224082,0.10926776116800001,8179.55,1635.91,0.36087733854000004,9815.820877338541
LNG_S3_2034,2034,S3,D2,3096840,LNG_S3_2034,LNG,2034,209208,73000,D4,LNG,0.153945,0.38273651955000004,10460.400000000001,2092.08,0.14601236809499998,12552.626012368097
LNG_S3_2034,2034,S3,D2,3096840,LNG_S3_2034,LNG,2034,209208,73000,D4,BioLNG,0.155192,0.058730705288,10460.400000000001,2092.08,0.15828187272000002,12552.638281872722
BEV_S3_2034,2034,S3,D3,1320768,BEV_S3_2034,BEV,2034,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10516951824399999,12951.045169518244
Diesel_S3_2034,2034,S3,D3,1320768,Diesel_S3_2034,Diesel,2034,163591,73000,D4,B20,0.224082,0.68313190356,8179.55,1635.91,0.34480393668,9815.80480393668
Diesel_S3_2034,2034,S3,D3,1320768,Diesel_S3_2034,Diesel,2034,163591,73000,D4,HVO,0.224082,0.10926776116800001,8179.55,1635.91,0.36087733854000004,9815.820877338541
LNG_S3_2034,2034,S3,D3,1320768,LNG_S3_2034,LNG,2034,209208,73000,D4,LNG,0.153945,0.38273651955000004,10460.400000000001,2092.08,0.14601236809499998,12552.626012368097
LNG_S3_2034,2034,S3,D3,1320768,LNG_S3_2034,LNG,2034,209208,73000,D4,BioLNG,0.155192,0.058730705288,10460.400000000001,2092.08,0.15828187272000002,12552.638281872722
BEV_S3_2034,2034,S3,D4,273053,BEV_S3_2034,BEV,2034,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10516951824399999,12951.045169518244
Diesel_S3_2034,2034,S3,D4,273053,Diesel_S3_2034,Diesel,2034,163591,73000,D4,B20,0.224082,0.68313190356,8179.55,1635.91,0.34480393668,9815.80480393668
Diesel_S3_2034,2034,S3,D4,273053,Diesel_S3_2034,Diesel,2034,163591,73000,D4,HVO,0.224082,0.10926776116800001,8179.55,1635.91,0.36087733854000004,9815.820877338541
LNG_S3_2034,2034,S3,D4,273053,LNG_S3_2034,LNG,2034,209208,73000,D4,LNG,0.153945,0.38273651955000004,10460.400000000001,2092.08,0.14601236809499998,12552.626012368097
LNG_S3_2034,2034,S3,D4,273053,LNG_S3_2034,LNG,2034,209208,73000,D4,BioLNG,0.155192,0.058730705288,10460.400000000001,2092.08,0.15828187272000002,12552.638281872722
