Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,Consumption (unit_fuel/km),carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Operating_Cost,Topsis_Score,Rank,No_of_vehicles,Max Vehicles,Distance
BEV_S1_2032,2033,S1,D2,3430934,BEV_S1_2032,BEV,2032,0,102000,D4,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.115272681258,7835.455272681259,0.9397677505647076,11.0,9.0,33.0,D2
Diesel_S1_2032,2033,S1,D2,3430934,Diesel_S1_2032,Diesel,2032,0,102000,D4,B20,0.223016,0.6798821172799999,5545.25,1109.05,0.32902442544,6654.629024425441,0.15430119275926962,2.0,4.0,33.0,D2
LNG_S1_2032,2033,S1,D2,3430934,LNG_S1_2032,LNG,2032,0,102000,D4,LNG,0.154735,0.38470060965,6523.85,1304.77,0.14849175222,7828.768491752221,0.44932916957532176,4.0,5.0,33.0,D2
BEV_S1_2033,2033,S1,D2,3491886,BEV_S1_2033,BEV,2033,130589,102000,D4,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.11065753738199999,7835.450657537383,0.852420957229874,8.0,,,D2
Diesel_S1_2033,2033,S1,D2,3491886,Diesel_S1_2033,Diesel,2033,114232,102000,D4,B20,0.223016,0.6798821172799999,5711.6,1142.32,0.33602043736,6854.25602043736,0.06568723658691188,1.0,,,D2
Diesel_S1_2033,2033,S1,D2,3491886,Diesel_S1_2033,Diesel,2033,114232,102000,D4,HVO,0.223016,0.108747953984,5711.6,1142.32,0.36307450832,6854.28307450832,0.7982223170845519,6.0,,,D2
LNG_S1_2033,2033,S1,D2,3491886,LNG_S1_2033,LNG,2033,134391,102000,D4,LNG,0.154735,0.38470060965,6719.55,1343.91,0.14762415307500001,8063.607624153075,0.42205735048420795,3.0,,,D2
LNG_S1_2033,2033,S1,D2,3491886,LNG_S1_2033,LNG,2033,134391,102000,D4,BioLNG,0.154381,0.058423791259,6719.55,1343.91,0.15838101171000002,8063.61838101171,0.819244090558736,7.0,,,D2
BEV_S1_2032,2033,S1,D3,4237026,BEV_S1_2032,BEV,2032,0,102000,D4,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.115272681258,7835.455272681259,0.933058618928833,8.0,16.0,42.0,D3
Diesel_S1_2032,2033,S1,D3,4237026,Diesel_S1_2032,Diesel,2032,0,102000,D4,B20,0.223016,0.6798821172799999,5545.25,1109.05,0.32902442544,6654.629024425441,0.15148137157536568,2.0,11.0,42.0,D3
LNG_S1_2032,2033,S1,D3,4237026,LNG_S1_2032,LNG,2032,0,102000,D4,LNG,0.154735,0.38470060965,6523.85,1304.77,0.14849175222,7828.768491752221,0.4472747472093662,4.0,15.0,42.0,D3
BEV_S1_2033,2033,S1,D3,4290083,BEV_S1_2033,BEV,2033,130589,102000,D4,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.11065753738199999,7835.450657537383,0.8560618658214172,7.0,,,D3
Diesel_S1_2033,2033,S1,D3,4290083,Diesel_S1_2033,Diesel,2033,114232,102000,D4,B20,0.223016,0.6798821172799999,5711.6,1142.32,0.33602043736,6854.25602043736,0.07174465880236866,1.0,,,D3
Diesel_S1_2033,2033,S1,D3,4290083,Diesel_S1_2033,Diesel,2033,114232,102000,D4,HVO,0.223016,0.108747953984,5711.6,1142.32,0.36307450832,6854.28307450832,0.8020836670902516,5.0,,,D3
LNG_S1_2033,2033,S1,D3,4290083,LNG_S1_2033,LNG,2033,134391,102000,D4,LNG,0.154735,0.38470060965,6719.55,1343.91,0.14762415307500001,8063.607624153075,0.4225478768629952,3.0,,,D3
LNG_S1_2033,2033,S1,D3,4290083,LNG_S1_2033,LNG,2033,134391,102000,D4,BioLNG,0.154381,0.058423791259,6719.55,1343.91,0.15838101171000002,8063.61838101171,0.8218574957617704,6.0,,,D3
BEV_S1_2032,2033,S1,D4,542921,BEV_S1_2032,BEV,2032,0,102000,D4,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.115272681258,7835.455272681259,0.9524879282213956,7.0,2.0,6.0,D4
LNG_S1_2032,2033,S1,D4,542921,LNG_S1_2032,LNG,2032,0,102000,D4,LNG,0.154735,0.38470060965,6523.85,1304.77,0.14849175222,7828.768491752221,0.44287533364605486,3.0,4.0,6.0,D4
BEV_S1_2033,2033,S1,D4,563313,BEV_S1_2033,BEV,2033,130589,102000,D4,Electricity,0.868161,0.0,6529.450000000001,1305.89,0.11065753738199999,7835.450657537383,0.884887678531989,6.0,,,D4
Diesel_S1_2033,2033,S1,D4,563313,Diesel_S1_2033,Diesel,2033,114232,102000,D4,B20,0.223016,0.6798821172799999,5711.6,1142.32,0.33602043736,6854.25602043736,0.06042343506750826,1.0,,,D4
Diesel_S1_2033,2033,S1,D4,563313,Diesel_S1_2033,Diesel,2033,114232,102000,D4,HVO,0.223016,0.108747953984,5711.6,1142.32,0.36307450832,6854.28307450832,0.8149477607928098,4.0,,,D4
LNG_S1_2033,2033,S1,D4,563313,LNG_S1_2033,LNG,2033,134391,102000,D4,LNG,0.154735,0.38470060965,6719.55,1343.91,0.14762415307500001,8063.607624153075,0.42706685531217514,2.0,,,D4
LNG_S1_2033,2033,S1,D4,563313,LNG_S1_2033,LNG,2033,134391,102000,D4,BioLNG,0.154381,0.058423791259,6719.55,1343.91,0.15838101171000002,8063.61838101171,0.8488985638373036,5.0,,,D4
Diesel_S2_2032,2033,S2,D1,1257890,Diesel_S2_2032,Diesel,2032,0,106000,D4,B20,0.223852,0.68243073016,6784.8,1356.96,0.33025780968,8142.09025780968,0.18949838901667326,2.0,8.0,12.0,D1
LNG_S2_2032,2033,S2,D1,1257890,LNG_S2_2032,LNG,2032,0,106000,D4,LNG,0.155767,0.38726635773,8676.7,1735.34,0.1494821130839999,10412.189482113085,0.44607425892272495,4.0,4.0,12.0,D1
BEV_S2_2033,2033,S2,D1,1283026,BEV_S2_2033,BEV,2033,189947,106000,D4,Electricity,0.85459,0.0,9497.35,1899.47,0.10892775057999998,11396.92892775058,0.8105016109833267,7.0,,,D1
Diesel_S2_2033,2033,S2,D1,1283026,Diesel_S2_2033,Diesel,2033,139767,106000,D4,B20,0.223852,0.68243073016,6988.35,1397.67,0.33728004691999997,8386.357280046921,0.13548718509339103,1.0,,,D1
Diesel_S2_2033,2033,S2,D1,1283026,Diesel_S2_2033,Diesel,2033,139767,106000,D4,HVO,0.223852,0.109155607648,6988.35,1397.67,0.36443553304,8386.38443553304,0.8088954012687969,6.0,,,D1
LNG_S2_2033,2033,S2,D1,1283026,LNG_S2_2033,LNG,2033,178740,106000,D4,LNG,0.155767,0.38726635773,8937.0,1787.4,0.14860872751499998,10724.548608727515,0.41850631139276107,3.0,,,D1
LNG_S2_2033,2033,S2,D1,1283026,LNG_S2_2033,LNG,2033,178740,106000,D4,BioLNG,0.155039,0.05867280412100001,8937.0,1787.4,0.15905606049000004,10724.559056060489,0.8052863320407627,5.0,,,D1
BEV_S2_2032,2033,S2,D2,1759215,BEV_S2_2032,BEV,2032,0,106000,D4,Electricity,0.85459,0.0,9497.35,1899.47,0.11347075102,11396.93347075102,0.8710056837022568,8.0,2.0,15.0,D2
Diesel_S2_2032,2033,S2,D2,1759215,Diesel_S2_2032,Diesel,2032,0,106000,D4,B20,0.223852,0.68243073016,6784.8,1356.96,0.33025780968,8142.09025780968,0.18323327358434266,2.0,8.0,15.0,D2
LNG_S2_2032,2033,S2,D2,1759215,LNG_S2_2032,LNG,2032,0,106000,D4,LNG,0.155767,0.38726635773,8676.7,1735.34,0.1494821130839999,10412.189482113085,0.4466285595447473,4.0,5.0,15.0,D2
BEV_S2_2033,2033,S2,D2,1790314,BEV_S2_2033,BEV,2033,189947,106000,D4,Electricity,0.85459,0.0,9497.35,1899.47,0.10892775057999998,11396.92892775058,0.8167668199786666,7.0,,,D2
Diesel_S2_2033,2033,S2,D2,1790314,Diesel_S2_2033,Diesel,2033,139767,106000,D4,B20,0.223852,0.68243073016,6988.35,1397.67,0.33728004691999997,8386.357280046921,0.12632911379623965,1.0,,,D2
Diesel_S2_2033,2033,S2,D2,1790314,Diesel_S2_2033,Diesel,2033,139767,106000,D4,HVO,0.223852,0.109155607648,6988.35,1397.67,0.36443553304,8386.38443553304,0.8085480480324071,5.0,,,D2
LNG_S2_2033,2033,S2,D2,1790314,LNG_S2_2033,LNG,2033,178740,106000,D4,LNG,0.155767,0.38726635773,8937.0,1787.4,0.14860872751499998,10724.548608727515,0.41930391660132005,3.0,,,D2
LNG_S2_2033,2033,S2,D2,1790314,LNG_S2_2033,LNG,2033,178740,106000,D4,BioLNG,0.155039,0.05867280412100001,8937.0,1787.4,0.15905606049000004,10724.559056060489,0.8097314966094531,6.0,,,D2
Diesel_S2_2032,2033,S2,D3,980430,Diesel_S2_2032,Diesel,2032,0,106000,D4,B20,0.223852,0.68243073016,6784.8,1356.96,0.33025780968,8142.09025780968,0.18949838901667326,2.0,5.0,9.0,D3
LNG_S2_2032,2033,S2,D3,980430,LNG_S2_2032,LNG,2032,0,106000,D4,LNG,0.155767,0.38726635773,8676.7,1735.34,0.1494821130839999,10412.189482113085,0.44607425892272495,4.0,4.0,9.0,D3
BEV_S2_2033,2033,S2,D3,1007259,BEV_S2_2033,BEV,2033,189947,106000,D4,Electricity,0.85459,0.0,9497.35,1899.47,0.10892775057999998,11396.92892775058,0.8105016109833267,7.0,,,D3
Diesel_S2_2033,2033,S2,D3,1007259,Diesel_S2_2033,Diesel,2033,139767,106000,D4,B20,0.223852,0.68243073016,6988.35,1397.67,0.33728004691999997,8386.357280046921,0.13548718509339103,1.0,,,D3
Diesel_S2_2033,2033,S2,D3,1007259,Diesel_S2_2033,Diesel,2033,139767,106000,D4,HVO,0.223852,0.109155607648,6988.35,1397.67,0.36443553304,8386.38443553304,0.8088954012687969,6.0,,,D3
LNG_S2_2033,2033,S2,D3,1007259,LNG_S2_2033,LNG,2033,178740,106000,D4,LNG,0.155767,0.38726635773,8937.0,1787.4,0.14860872751499998,10724.548608727515,0.41850631139276107,3.0,,,D3
LNG_S2_2033,2033,S2,D3,1007259,LNG_S2_2033,LNG,2033,178740,106000,D4,BioLNG,0.155039,0.05867280412100001,8937.0,1787.4,0.15905606049000004,10724.559056060489,0.8052863320407627,5.0,,,D3
Diesel_S2_2032,2033,S2,D4,163126,Diesel_S2_2032,Diesel,2032,0,106000,D4,B20,0.223852,0.68243073016,6784.8,1356.96,0.33025780968,8142.09025780968,0.18657503753858432,2.0,2.0,2.0,D4
BEV_S2_2033,2033,S2,D4,168141,BEV_S2_2033,BEV,2033,189947,106000,D4,Electricity,0.85459,0.0,9497.35,1899.47,0.10892775057999998,11396.92892775058,0.8134249624614156,6.0,,,D4
Diesel_S2_2033,2033,S2,D4,168141,Diesel_S2_2033,Diesel,2033,139767,106000,D4,B20,0.223852,0.68243073016,6988.35,1397.67,0.33728004691999997,8386.357280046921,0.13761207385171093,1.0,,,D4
Diesel_S2_2033,2033,S2,D4,168141,Diesel_S2_2033,Diesel,2033,139767,106000,D4,HVO,0.223852,0.109155607648,6988.35,1397.67,0.36443553304,8386.38443553304,0.8124557322892848,5.0,,,D4
LNG_S2_2033,2033,S2,D4,168141,LNG_S2_2033,LNG,2033,178740,106000,D4,LNG,0.155767,0.38726635773,8937.0,1787.4,0.14860872751499998,10724.548608727515,0.41925570669082607,3.0,,,D4
LNG_S2_2033,2033,S2,D4,168141,LNG_S2_2033,LNG,2033,178740,106000,D4,BioLNG,0.155039,0.05867280412100001,8937.0,1787.4,0.15905606049000004,10724.559056060489,0.8087875085077934,4.0,,,D4
BEV_S3_2030,2033,S3,D1,2518188,BEV_S3_2030,BEV,2030,0,73000,D3,Electricity,0.859516,0.0,10792.45,2158.49,0.1238416438279999,12951.063841643829,0.8792442052306859,9.0,5.0,34.0,D1
LNG_S3_2031,2033,S3,D1,2619164,LNG_S3_2031,LNG,2031,0,73000,D4,LNG,0.153945,0.38273651955,9572.75,1914.55,0.14860187694,11487.448601876938,0.4569519758693565,5.0,5.0,34.0,D1
BEV_S3_2032,2033,S3,D1,2708133,BEV_S3_2032,BEV,2032,0,73000,D4,Electricity,0.859516,0.0,10792.45,2158.49,0.114124815448,12951.054124815448,0.8792444841567928,10.0,4.0,34.0,D1
Diesel_S3_2032,2033,S3,D1,2708133,Diesel_S3_2032,Diesel,2032,0,73000,D4,B20,0.224082,0.68313190356,7710.0,1542.0,0.33059713788,9252.33059713788,0.18322058118957893,2.0,8.0,34.0,D1
LNG_S3_2032,2033,S3,D1,2708133,LNG_S3_2032,LNG,2032,0,73000,D4,LNG,0.153945,0.38273651955,9859.9,1971.98,0.14773362714,11832.02773362714,0.45535187068689864,4.0,12.0,34.0,D1
BEV_S3_2033,2033,S3,D1,2820991,BEV_S3_2033,BEV,2033,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10955562839199999,12951.049555628393,0.8167796421680562,8.0,,,D1
Diesel_S3_2033,2033,S3,D1,2820991,Diesel_S3_2033,Diesel,2033,158826,73000,D4,B20,0.224082,0.68313190356,7941.3,1588.26,0.33762659022,9529.89762659022,0.11967191595171964,1.0,,,D1
Diesel_S3_2033,2033,S3,D1,2820991,Diesel_S3_2033,Diesel,2033,158826,73000,D4,HVO,0.224082,0.10926776116800001,7941.3,1588.26,0.36480997764,9529.92480997764,0.8051851439375715,6.0,,,D1
LNG_S3_2033,2033,S3,D1,2820991,LNG_S3_2033,LNG,2033,203114,73000,D4,LNG,0.153945,0.38273651955000004,10155.7,2031.14,0.146870457525,12186.986870457526,0.4257515921591653,3.0,,,D1
LNG_S3_2033,2033,S3,D1,2820991,LNG_S3_2033,LNG,2033,203114,73000,D4,BioLNG,0.155192,0.058730705288,10155.7,2031.14,0.15921302472,12186.999213024721,0.8084194258804778,7.0,,,D1
BEV_S3_2029,2033,S3,D2,2795108,BEV_S3_2029,BEV,2029,0,73000,D3,Electricity,0.859516,0.0,11360.5,2272.1,0.129006475472,13632.729006475472,0.8923391203304802,8.0,6.0,37.0,D2
BEV_S3_2030,2033,S3,D2,2800498,BEV_S3_2030,BEV,2030,0,73000,D3,Electricity,0.859516,0.0,10792.45,2158.49,0.1238416438279999,12951.063841643829,0.908608069674015,9.0,2.0,37.0,D2
LNG_S3_2030,2033,S3,D2,2800498,LNG_S3_2030,LNG,2030,0,73000,D4,LNG,0.153945,0.38273651955,9293.9,1858.78,0.149475206925,11152.829475206923,0.454369036485092,4.0,6.0,37.0,D2
BEV_S3_2031,2033,S3,D2,2814164,BEV_S3_2031,BEV,2031,0,73000,D3,Electricity,0.859516,0.0,10792.45,2158.49,0.1188839555399999,12951.05888395554,0.908608190250921,10.0,5.0,37.0,D2
LNG_S3_2032,2033,S3,D2,2863674,LNG_S3_2032,LNG,2032,0,73000,D4,LNG,0.153945,0.38273651955,9859.9,1971.98,0.14773362714,11832.02773362714,0.4519924320752049,3.0,12.0,37.0,D2
BEV_S3_2033,2033,S3,D2,2974170,BEV_S3_2033,BEV,2033,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10955562839199999,12951.049555628393,0.8506780809132387,7.0,,,D2
Diesel_S3_2033,2033,S3,D2,2974170,Diesel_S3_2033,Diesel,2033,158826,73000,D4,B20,0.224082,0.68313190356,7941.3,1588.26,0.33762659022,9529.89762659022,0.11261877427307627,1.0,,,D2
Diesel_S3_2033,2033,S3,D2,2974170,Diesel_S3_2033,Diesel,2033,158826,73000,D4,HVO,0.224082,0.10926776116800001,7941.3,1588.26,0.36480997764,9529.92480997764,0.816056468199624,5.0,,,D2
LNG_S3_2033,2033,S3,D2,2974170,LNG_S3_2033,LNG,2033,203114,73000,D4,LNG,0.153945,0.38273651955000004,10155.7,2031.14,0.146870457525,12186.986870457526,0.4317497216203329,2.0,,,D2
LNG_S3_2033,2033,S3,D2,2974170,LNG_S3_2033,LNG,2033,203114,73000,D4,BioLNG,0.155192,0.058730705288,10155.7,2031.14,0.15921302472,12186.999213024721,0.8369710913324001,6.0,,,D2
LNG_S3_2031,2033,S3,D3,1234148,LNG_S3_2031,LNG,2031,0,73000,D4,LNG,0.153945,0.38273651955,9572.75,1914.55,0.14860187694,11487.448601876938,0.45659241125935973,5.0,4.0,17.0,D3
Diesel_S3_2032,2033,S3,D3,1254261,Diesel_S3_2032,Diesel,2032,0,73000,D4,B20,0.224082,0.68313190356,7710.0,1542.0,0.33059713788,9252.33059713788,0.1924820358875377,2.0,8.0,17.0,D3
LNG_S3_2032,2033,S3,D3,1254261,LNG_S3_2032,LNG,2032,0,73000,D4,LNG,0.153945,0.38273651955,9859.9,1971.98,0.14773362714,11832.02773362714,0.45447171988759477,4.0,5.0,17.0,D3
BEV_S3_2033,2033,S3,D3,1270139,BEV_S3_2033,BEV,2033,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10955562839199999,12951.049555628393,0.8075179641124623,8.0,,,D3
Diesel_S3_2033,2033,S3,D3,1270139,Diesel_S3_2033,Diesel,2033,158826,73000,D4,B20,0.224082,0.68313190356,7941.3,1588.26,0.33762659022,9529.89762659022,0.13400608083417598,1.0,,,D3
Diesel_S3_2033,2033,S3,D3,1270139,Diesel_S3_2033,Diesel,2033,158826,73000,D4,HVO,0.224082,0.10926776116800001,7941.3,1588.26,0.36480997764,9529.92480997764,0.8057163849190734,7.0,,,D3
LNG_S3_2033,2033,S3,D3,1270139,LNG_S3_2033,LNG,2033,203114,73000,D4,LNG,0.153945,0.38273651955000004,10155.7,2031.14,0.146870457525,12186.986870457526,0.42452000550312324,3.0,,,D3
LNG_S3_2033,2033,S3,D3,1270139,LNG_S3_2033,LNG,2033,203114,73000,D4,BioLNG,0.155192,0.058730705288,10155.7,2031.14,0.15921302472,12186.999213024721,0.8018969284243113,6.0,,,D3
Diesel_S3_2032,2033,S3,D4,250479,Diesel_S3_2032,Diesel,2032,0,73000,D4,B20,0.224082,0.68313190356,7710.0,1542.0,0.33059713788,9252.33059713788,0.1863135969411187,2.0,4.0,4.0,D4
BEV_S3_2033,2033,S3,D4,262313,BEV_S3_2033,BEV,2033,215849,73000,D4,Electricity,0.859516,0.0,10792.45,2158.4900000000002,0.10955562839199999,12951.049555628393,0.8136864030588814,6.0,,,D4
Diesel_S3_2033,2033,S3,D4,262313,Diesel_S3_2033,Diesel,2033,158826,73000,D4,B20,0.224082,0.68313190356,7941.3,1588.26,0.33762659022,9529.89762659022,0.13741138307898204,1.0,,,D4
Diesel_S3_2033,2033,S3,D4,262313,Diesel_S3_2033,Diesel,2033,158826,73000,D4,HVO,0.224082,0.10926776116800001,7941.3,1588.26,0.36480997764,9529.92480997764,0.8125371198479054,5.0,,,D4
LNG_S3_2033,2033,S3,D4,262313,LNG_S3_2033,LNG,2033,203114,73000,D4,LNG,0.153945,0.38273651955000004,10155.7,2031.14,0.146870457525,12186.986870457526,0.42608626556428586,3.0,,,D4
LNG_S3_2033,2033,S3,D4,262313,LNG_S3_2033,LNG,2033,203114,73000,D4,BioLNG,0.155192,0.058730705288,10155.7,2031.14,0.15921302472,12186.999213024721,0.8090127138732922,4.0,,,D4
BEV_S4_2032,2033,S4,D1,19298,BEV_S4_2032,BEV,2032,0,118000,D4,Electricity,0.856448,0.0,13814.35,2762.87,0.113717452544,16577.333717452544,0.8999967370544092,6.0,1.0,1.0,D1
BEV_S4_2033,2033,S4,D1,19951,BEV_S4_2033,BEV,2033,276287,118000,D4,Electricity,0.856448,0.0,13814.35,2762.87,0.10916457497599999,16577.329164574978,0.8596731488097933,5.0,,,D1
Diesel_S4_2033,2033,S4,D1,19951,Diesel_S4_2033,Diesel,2033,203297,118000,D4,B20,0.219827,0.67016019566,10164.85,2032.97,0.33121553917,12198.15121553917,0.10376316144572205,1.0,,,D1
Diesel_S4_2033,2033,S4,D1,19951,Diesel_S4_2033,Diesel,2033,203297,118000,D4,HVO,0.219827,0.107192921048,10164.85,2032.97,0.35788275254,12198.17788275254,0.8230736706017929,3.0,,,D1
LNG_S4_2033,2033,S4,D1,19951,LNG_S4_2033,LNG,2033,259986,118000,D4,LNG,0.154278,0.38356442082000003,12999.300000000001,2599.86,0.14718815451,15599.307188154511,0.42084323903924165,2.0,,,D1
LNG_S4_2033,2033,S4,D1,19951,LNG_S4_2033,LNG,2033,259986,118000,D4,BioLNG,0.154568,0.05849455935200001,12999.300000000001,2599.86,0.15857285688000003,15599.318572856882,0.8458783875251088,4.0,,,D1
Diesel_S4_2032,2033,S4,D2,967461,Diesel_S4_2032,Diesel,2032,0,118000,D4,B20,0.219827,0.67016019566,9868.8,1973.76,0.32431956618,11842.88431956618,0.18982531608186026,2.0,4.0,8.0,D2
LNG_S4_2032,2033,S4,D2,967461,LNG_S4_2032,LNG,2032,0,118000,D4,LNG,0.154278,0.38356442082,12620.7,2524.14,0.148053191256,15144.988053191257,0.4417008990584175,4.0,4.0,8.0,D2
BEV_S4_2033,2033,S4,D2,1013174,BEV_S4_2033,BEV,2033,276287,118000,D4,Electricity,0.856448,0.0,13814.35,2762.87,0.10916457497599999,16577.329164574978,0.8101746839181397,7.0,,,D2
Diesel_S4_2033,2033,S4,D2,1013174,Diesel_S4_2033,Diesel,2033,203297,118000,D4,B20,0.219827,0.67016019566,10164.85,2032.97,0.33121553917,12198.15121553917,0.13573561321988636,1.0,,,D2
Diesel_S4_2033,2033,S4,D2,1013174,Diesel_S4_2033,Diesel,2033,203297,118000,D4,HVO,0.219827,0.107192921048,10164.85,2032.97,0.35788275254,12198.17788275254,0.8087853038816074,6.0,,,D2
LNG_S4_2033,2033,S4,D2,1013174,LNG_S4_2033,LNG,2033,259986,118000,D4,LNG,0.154278,0.38356442082000003,12999.300000000001,2599.86,0.14718815451,15599.307188154511,0.41388100371490344,3.0,,,D2
LNG_S4_2033,2033,S4,D2,1013174,LNG_S4_2033,LNG,2033,259986,118000,D4,BioLNG,0.154568,0.05849455935200001,12999.300000000001,2599.86,0.15857285688000003,15599.318572856882,0.8044169326900187,5.0,,,D2
Diesel_S4_2032,2033,S4,D3,141391,Diesel_S4_2032,Diesel,2032,0,118000,D4,B20,0.219827,0.67016019566,9868.8,1973.76,0.32431956618,11842.88431956618,0.18676383354893725,2.0,2.0,2.0,D3
BEV_S4_2033,2033,S4,D3,146270,BEV_S4_2033,BEV,2033,276287,118000,D4,Electricity,0.856448,0.0,13814.35,2762.87,0.10916457497599999,16577.329164574978,0.8132361664510628,6.0,,,D3
Diesel_S4_2033,2033,S4,D3,146270,Diesel_S4_2033,Diesel,2033,203297,118000,D4,B20,0.219827,0.67016019566,10164.85,2032.97,0.33121553917,12198.15121553917,0.13776053014107506,1.0,,,D3
Diesel_S4_2033,2033,S4,D3,146270,Diesel_S4_2033,Diesel,2033,203297,118000,D4,HVO,0.219827,0.107192921048,10164.85,2032.97,0.35788275254,12198.17788275254,0.8123986302330116,5.0,,,D3
LNG_S4_2033,2033,S4,D3,146270,LNG_S4_2033,LNG,2033,259986,118000,D4,LNG,0.154278,0.38356442082000003,12999.300000000001,2599.86,0.14718815451,15599.307188154511,0.4146422005802792,3.0,,,D3
LNG_S4_2033,2033,S4,D3,146270,LNG_S4_2033,LNG,2033,259986,118000,D4,BioLNG,0.154568,0.05849455935200001,12999.300000000001,2599.86,0.15857285688000003,15599.318572856882,0.8080306661958169,4.0,,,D3
Diesel_S4_2032,2033,S4,D4,2230,Diesel_S4_2032,Diesel,2032,0,118000,D4,B20,0.219827,0.67016019566,9868.8,1973.76,0.32431956618,11842.88431956618,0.18676383354893725,2.0,1.0,1.0,D4
BEV_S4_2033,2033,S4,D4,2236,BEV_S4_2033,BEV,2033,276287,118000,D4,Electricity,0.856448,0.0,13814.35,2762.87,0.10916457497599999,16577.329164574978,0.8132361664510628,6.0,,,D4
Diesel_S4_2033,2033,S4,D4,2236,Diesel_S4_2033,Diesel,2033,203297,118000,D4,B20,0.219827,0.67016019566,10164.85,2032.97,0.33121553917,12198.15121553917,0.13776053014107506,1.0,,,D4
Diesel_S4_2033,2033,S4,D4,2236,Diesel_S4_2033,Diesel,2033,203297,118000,D4,HVO,0.219827,0.107192921048,10164.85,2032.97,0.35788275254,12198.17788275254,0.8123986302330116,5.0,,,D4
LNG_S4_2033,2033,S4,D4,2236,LNG_S4_2033,LNG,2033,259986,118000,D4,LNG,0.154278,0.38356442082000003,12999.300000000001,2599.86,0.14718815451,15599.307188154511,0.4146422005802792,3.0,,,D4
