Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
LNG_S1_2031,2031,S1,D4,518651,LNG_S1_2031,LNG,2031,126677,102000,D4,LNG,0.38470060965,6333.85,1266.77,0.14936445762,7600.769364457621,0.4702906654600615,3.0,D4
LNG_S1_2031,2031,S1,D4,518651,LNG_S1_2031,LNG,2031,126677,102000,D4,BioLNG,0.058423791259,6333.85,1266.77,0.160247478,7600.780247478001,0.9067573317462782,2.0,D4
BEV_S2_2031,2031,S2,D1,1240402,BEV_S2_2031,BEV,2031,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.1182026158499999,11396.93820261585,0.8405632686564875,3.0,D1
Diesel_S2_2031,2031,S2,D1,1240402,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.68243073016,6587.200000000001,1317.44,0.32338331476,7904.963383314761,0.15943673134351252,5.0,D1
Diesel_S2_2031,2031,S2,D1,1240402,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.109155607648,6587.200000000001,1317.44,0.37241809536,7905.012418095362,0.8433613099072641,2.0,D1
LNG_S2_2031,2031,S2,D1,1240402,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.38726635773,8424.0,1684.8,0.1503606389639999,10108.950360638963,0.4303463886853286,4.0,D1
LNG_S2_2031,2031,S2,D1,1240402,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.058672804121,8424.0,1684.8,0.160930482,10108.960930481999,0.8614858417772084,1.0,D1
BEV_S2_2031,2031,S2,D2,1689196,BEV_S2_2031,BEV,2031,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.1182026158499999,11396.93820261585,0.8405632686564875,3.0,D2
Diesel_S2_2031,2031,S2,D2,1689196,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.68243073016,6587.200000000001,1317.44,0.32338331476,7904.963383314761,0.15943673134351252,5.0,D2
Diesel_S2_2031,2031,S2,D2,1689196,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.109155607648,6587.200000000001,1317.44,0.37241809536,7905.012418095362,0.8433613099072641,2.0,D2
LNG_S2_2031,2031,S2,D2,1689196,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.38726635773,8424.0,1684.8,0.1503606389639999,10108.950360638963,0.4303463886853286,4.0,D2
LNG_S2_2031,2031,S2,D2,1689196,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.058672804121,8424.0,1684.8,0.160930482,10108.960930481999,0.8614858417772084,1.0,D2
BEV_S2_2031,2031,S2,D3,943472,BEV_S2_2031,BEV,2031,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.1182026158499999,11396.93820261585,0.8405632686564875,3.0,D3
Diesel_S2_2031,2031,S2,D3,943472,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.68243073016,6587.200000000001,1317.44,0.32338331476,7904.963383314761,0.15943673134351252,5.0,D3
Diesel_S2_2031,2031,S2,D3,943472,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.109155607648,6587.200000000001,1317.44,0.37241809536,7905.012418095362,0.8433613099072641,2.0,D3
LNG_S2_2031,2031,S2,D3,943472,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.38726635773,8424.0,1684.8,0.1503606389639999,10108.950360638963,0.4303463886853286,4.0,D3
LNG_S2_2031,2031,S2,D3,943472,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.058672804121,8424.0,1684.8,0.160930482,10108.960930481999,0.8614858417772084,1.0,D3
Diesel_S2_2031,2031,S2,D4,161977,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.68243073016,6587.200000000001,1317.44,0.32338331476,7904.963383314761,0.1339473399990479,4.0,D4
Diesel_S2_2031,2031,S2,D4,161977,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.109155607648,6587.200000000001,1317.44,0.37241809536,7905.012418095362,0.9200991786760737,1.0,D4
LNG_S2_2031,2031,S2,D4,161977,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.38726635773,8424.0,1684.8,0.1503606389639999,10108.950360638963,0.4629106901089465,3.0,D4
LNG_S2_2031,2031,S2,D4,161977,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.058672804121,8424.0,1684.8,0.160930482,10108.960930481999,0.866052660000952,2.0,D4
BEV_S3_2031,2031,S3,D1,2619164,BEV_S3_2031,BEV,2031,215849,73000,D3,Electricity,0.0,10792.45,2158.49,0.1188839555399999,12951.05888395554,0.8409647680973713,3.0,D1
Diesel_S3_2031,2031,S3,D1,2619164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.68313190356,7485.450000000001,1497.09,0.32371557966,8982.86371557966,0.15903523190262867,5.0,D1
Diesel_S3_2031,2031,S3,D1,2619164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.109267761168,7485.450000000001,1497.09,0.37280074176,8982.91280074176,0.843342156624212,2.0,D1
LNG_S3_2031,2031,S3,D1,2619164,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.38273651955,9572.75,1914.55,0.14860187694,11487.448601876938,0.4373273592619917,4.0,D1
LNG_S3_2031,2031,S3,D1,2619164,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.058730705288,9572.75,1914.55,0.161089296,11487.461089295999,0.8617206570326343,1.0,D1
BEV_S3_2031,2031,S3,D2,2814164,BEV_S3_2031,BEV,2031,215849,73000,D3,Electricity,0.0,10792.45,2158.49,0.1188839555399999,12951.05888395554,0.8409647680973713,3.0,D2
Diesel_S3_2031,2031,S3,D2,2814164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.68313190356,7485.450000000001,1497.09,0.32371557966,8982.86371557966,0.15903523190262867,5.0,D2
Diesel_S3_2031,2031,S3,D2,2814164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.109267761168,7485.450000000001,1497.09,0.37280074176,8982.91280074176,0.843342156624212,2.0,D2
LNG_S3_2031,2031,S3,D2,2814164,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.38273651955,9572.75,1914.55,0.14860187694,11487.448601876938,0.4373273592619917,4.0,D2
LNG_S3_2031,2031,S3,D2,2814164,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.058730705288,9572.75,1914.55,0.161089296,11487.461089295999,0.8617206570326343,1.0,D2
BEV_S3_2031,2031,S3,D3,1234148,BEV_S3_2031,BEV,2031,215849,73000,D3,Electricity,0.0,10792.45,2158.49,0.1188839555399999,12951.05888395554,0.8409647680973713,3.0,D3
Diesel_S3_2031,2031,S3,D3,1234148,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.68313190356,7485.450000000001,1497.09,0.32371557966,8982.86371557966,0.15903523190262867,5.0,D3
Diesel_S3_2031,2031,S3,D3,1234148,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.109267761168,7485.450000000001,1497.09,0.37280074176,8982.91280074176,0.843342156624212,2.0,D3
LNG_S3_2031,2031,S3,D3,1234148,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.38273651955,9572.75,1914.55,0.14860187694,11487.448601876938,0.4373273592619917,4.0,D3
LNG_S3_2031,2031,S3,D3,1234148,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.058730705288,9572.75,1914.55,0.161089296,11487.461089295999,0.8617206570326343,1.0,D3
Diesel_S3_2031,2031,S3,D4,242813,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.68313190356,7485.450000000001,1497.09,0.32371557966,8982.86371557966,0.13360073420917765,4.0,D4
Diesel_S3_2031,2031,S3,D4,242813,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.109267761168,7485.450000000001,1497.09,0.37280074176,8982.91280074176,0.9200896864280366,1.0,D4
LNG_S3_2031,2031,S3,D4,242813,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.38273651955,9572.75,1914.55,0.14860187694,11487.448601876938,0.47054068138942695,3.0,D4
LNG_S3_2031,2031,S3,D4,242813,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.058730705288,9572.75,1914.55,0.161089296,11487.461089295999,0.8663992657908223,2.0,D4
BEV_S4_2031,2031,S4,D1,18747,BEV_S4_2031,BEV,2031,276287,118000,D3,Electricity,0.0,13814.35,2762.87,0.1184596051199999,16577.338459605122,0.8402728428453048,3.0,D1
Diesel_S4_2031,2031,S4,D1,18747,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.67016019566,9581.35,1916.27,0.31756867901,11497.93756867901,0.15972715715469524,5.0,D1
Diesel_S4_2031,2031,S4,D1,18747,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.107192921048,9581.35,1916.27,0.36572178336,11497.985721783361,0.84337524416919,2.0,D1
LNG_S4_2031,2031,S4,D1,18747,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.38356442082,12253.1,2450.62,0.148923319176,14703.868923319178,0.42563691140146925,4.0,D1
LNG_S4_2031,2031,S4,D1,18747,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.058494559352,12253.1,2450.62,0.160441584,14703.880441584,0.8605259153069224,1.0,D1
BEV_S4_2031,2031,S4,D2,941960,BEV_S4_2031,BEV,2031,276287,118000,D3,Electricity,0.0,13814.35,2762.87,0.1184596051199999,16577.338459605122,0.8402728428453048,3.0,D2
Diesel_S4_2031,2031,S4,D2,941960,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.67016019566,9581.35,1916.27,0.31756867901,11497.93756867901,0.15972715715469524,5.0,D2
Diesel_S4_2031,2031,S4,D2,941960,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.107192921048,9581.35,1916.27,0.36572178336,11497.985721783361,0.84337524416919,2.0,D2
LNG_S4_2031,2031,S4,D2,941960,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.38356442082,12253.1,2450.62,0.148923319176,14703.868923319178,0.42563691140146925,4.0,D2
LNG_S4_2031,2031,S4,D2,941960,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.058494559352,12253.1,2450.62,0.160441584,14703.880441584,0.8605259153069224,1.0,D2
BEV_S4_2031,2031,S4,D3,139696,BEV_S4_2031,BEV,2031,276287,118000,D3,Electricity,0.0,13814.35,2762.87,0.1184596051199999,16577.338459605122,0.8402728428453048,3.0,D3
Diesel_S4_2031,2031,S4,D3,139696,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.67016019566,9581.35,1916.27,0.31756867901,11497.93756867901,0.15972715715469524,5.0,D3
Diesel_S4_2031,2031,S4,D3,139696,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.107192921048,9581.35,1916.27,0.36572178336,11497.985721783361,0.84337524416919,2.0,D3
LNG_S4_2031,2031,S4,D3,139696,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.38356442082,12253.1,2450.62,0.148923319176,14703.868923319178,0.42563691140146925,4.0,D3
LNG_S4_2031,2031,S4,D3,139696,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.058494559352,12253.1,2450.62,0.160441584,14703.880441584,0.8605259153069224,1.0,D3
Diesel_S4_2031,2031,S4,D4,2198,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.67016019566,9581.35,1916.27,0.31756867901,11497.93756867901,0.13436638774796045,4.0,D4
Diesel_S4_2031,2031,S4,D4,2198,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.107192921048,9581.35,1916.27,0.36572178336,11497.985721783361,0.9214055133747536,1.0,D4
LNG_S4_2031,2031,S4,D4,2198,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.38356442082,12253.1,2450.62,0.148923319176,14703.868923319178,0.4583718864292935,3.0,D4
LNG_S4_2031,2031,S4,D4,2198,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.058494559352,12253.1,2450.62,0.160441584,14703.880441584,0.8656336122520395,2.0,D4
