Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
LNG_S1_2026,2026,S1,D4,446478,LNG_S1_2026,LNG,2026,109272,102000,D4,BioLNG,0.0617612448,5463.6,1092.72,0.174437952,6556.494437952,0.9049530123466353,2.0,D4
BEV_S2_2026,2026,S2,D1,1090703,BEV_S2_2026,BEV,2026,233206,106000,D2,Electricity,0.0,11660.3,2332.06,0.1521564688,13992.512156468798,0.7130296281480034,3.0,D1
Diesel_S2_2026,2026,S2,D1,1090703,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.68243073016,5682.150000000001,1136.43,0.29109266376,6818.8710926637605,0.2869703718519966,5.0,D1
Diesel_S2_2026,2026,S2,D1,1090703,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.109155607648,5682.150000000001,1136.43,0.39314902908,6818.973149029081,0.8534483217921419,2.0,D1
LNG_S2_2026,2026,S2,D1,1090703,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.40588792083,7266.6,1453.32,0.162275988687,8720.082275988687,0.4536386892367485,4.0,D1
LNG_S2_2026,2026,S2,D1,1090703,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.062307332277,7266.6,1453.32,0.17598031698,8720.09598031698,0.8718974333824586,1.0,D1
BEV_S2_2026,2026,S2,D2,1452683,BEV_S2_2026,BEV,2026,233206,106000,D2,Electricity,0.0,11660.3,2332.06,0.1521564688,13992.512156468798,0.7130296281480034,3.0,D2
Diesel_S2_2026,2026,S2,D2,1452683,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.68243073016,5682.150000000001,1136.43,0.29109266376,6818.8710926637605,0.2869703718519966,5.0,D2
Diesel_S2_2026,2026,S2,D2,1452683,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.109155607648,5682.150000000001,1136.43,0.39314902908,6818.973149029081,0.8534483217921419,2.0,D2
LNG_S2_2026,2026,S2,D2,1452683,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.40588792083,7266.6,1453.32,0.162275988687,8720.082275988687,0.4536386892367485,4.0,D2
LNG_S2_2026,2026,S2,D2,1452683,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.062307332277,7266.6,1453.32,0.17598031698,8720.09598031698,0.8718974333824586,1.0,D2
Diesel_S2_2026,2026,S2,D3,825939,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.68243073016,5682.150000000001,1136.43,0.29109266376,6818.8710926637605,0.13602218855965242,4.0,D3
Diesel_S2_2026,2026,S2,D3,825939,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.109155607648,5682.150000000001,1136.43,0.39314902908,6818.973149029081,0.9254455291088031,1.0,D3
LNG_S2_2026,2026,S2,D3,825939,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.40588792083,7266.6,1453.32,0.162275988687,8720.082275988687,0.4363766083931338,3.0,D3
LNG_S2_2026,2026,S2,D3,825939,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.062307332277,7266.6,1453.32,0.17598031698,8720.09598031698,0.8639778114403476,2.0,D3
Diesel_S2_2026,2026,S2,D4,141128,Diesel_S2_2026,Diesel,2026,113643,106000,D4,B20,0.68243073016,5682.150000000001,1136.43,0.29109266376,6818.8710926637605,0.13602218855965242,4.0,D4
Diesel_S2_2026,2026,S2,D4,141128,Diesel_S2_2026,Diesel,2026,113643,106000,D4,HVO,0.109155607648,5682.150000000001,1136.43,0.39314902908,6818.973149029081,0.9254455291088031,1.0,D4
LNG_S2_2026,2026,S2,D4,141128,LNG_S2_2026,LNG,2026,145332,106000,D4,LNG,0.40588792083,7266.6,1453.32,0.162275988687,8720.082275988687,0.4363766083931338,3.0,D4
LNG_S2_2026,2026,S2,D4,141128,LNG_S2_2026,LNG,2026,145332,106000,D4,BioLNG,0.062307332277,7266.6,1453.32,0.17598031698,8720.09598031698,0.8639778114403476,2.0,D4
BEV_S3_2026,2026,S3,D1,2329773,BEV_S3_2026,BEV,2026,265006,73000,D2,Electricity,0.0,13250.3,2650.06,0.152360576998,15900.512360576997,0.7128355274098157,3.0,D1
Diesel_S3_2026,2026,S3,D1,2329773,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.68313190356,6457.0,1291.4,0.29139175116,7748.691391751159,0.28716447259018435,5.0,D1
Diesel_S3_2026,2026,S3,D1,2329773,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.109267761168,6457.0,1291.4,0.39355297578,7748.79355297578,0.853470521410071,2.0,D1
LNG_S3_2026,2026,S3,D1,2329773,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.40785201093,8257.5,1651.5,0.163061241577,9909.163061241577,0.45189697235231296,4.0,D1
LNG_S3_2026,2026,S3,D1,2329773,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.062148387897,8257.5,1651.5,0.17553139578,9909.17553139578,0.8720508078455302,1.0,D1
BEV_S3_2026,2026,S3,D2,2524893,BEV_S3_2026,BEV,2026,265006,73000,D2,Electricity,0.0,13250.3,2650.06,0.152360576998,15900.512360576997,0.7128355274098157,3.0,D2
Diesel_S3_2026,2026,S3,D2,2524893,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.68313190356,6457.0,1291.4,0.29139175116,7748.691391751159,0.28716447259018435,5.0,D2
Diesel_S3_2026,2026,S3,D2,2524893,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.109267761168,6457.0,1291.4,0.39355297578,7748.79355297578,0.853470521410071,2.0,D2
LNG_S3_2026,2026,S3,D2,2524893,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.40785201093,8257.5,1651.5,0.163061241577,9909.163061241577,0.45189697235231296,4.0,D2
LNG_S3_2026,2026,S3,D2,2524893,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.062148387897,8257.5,1651.5,0.17553139578,9909.17553139578,0.8720508078455302,1.0,D2
Diesel_S3_2026,2026,S3,D3,1103927,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.68313190356,6457.0,1291.4,0.29139175116,7748.691391751159,0.13609209137228293,4.0,D3
Diesel_S3_2026,2026,S3,D3,1103927,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.109267761168,6457.0,1291.4,0.39355297578,7748.79355297578,0.9251194887086751,1.0,D3
LNG_S3_2026,2026,S3,D3,1103927,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.40785201093,8257.5,1651.5,0.163061241577,9909.163061241577,0.4338139221159429,3.0,D3
LNG_S3_2026,2026,S3,D3,1103927,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.062148387897,8257.5,1651.5,0.17553139578,9909.17553139578,0.863907908627717,2.0,D3
Diesel_S3_2026,2026,S3,D4,219181,Diesel_S3_2026,Diesel,2026,129140,73000,D4,B20,0.68313190356,6457.0,1291.4,0.29139175116,7748.691391751159,0.13609209137228293,4.0,D4
Diesel_S3_2026,2026,S3,D4,219181,Diesel_S3_2026,Diesel,2026,129140,73000,D4,HVO,0.109267761168,6457.0,1291.4,0.39355297578,7748.79355297578,0.9251194887086751,1.0,D4
LNG_S3_2026,2026,S3,D4,219181,LNG_S3_2026,LNG,2026,165150,73000,D4,LNG,0.40785201093,8257.5,1651.5,0.163061241577,9909.163061241577,0.4338139221159429,3.0,D4
LNG_S3_2026,2026,S3,D4,219181,LNG_S3_2026,LNG,2026,165150,73000,D4,BioLNG,0.062148387897,8257.5,1651.5,0.17553139578,9909.17553139578,0.863907908627717,2.0,D4
BEV_S4_2026,2026,S4,D1,15916,BEV_S4_2026,BEV,2026,339208,118000,D2,Electricity,0.0,16960.4,3392.08,0.152812058224,20352.632812058226,0.7116349601809652,3.0,D1
Diesel_S4_2026,2026,S4,D1,15916,Diesel_S4_2026,Diesel,2026,165299,118000,D4,B20,0.67016019566,8264.95,1652.99,0.28585863426,9918.225858634261,0.2883650398190349,5.0,D1
Diesel_S4_2026,2026,S4,D1,15916,Diesel_S4_2026,Diesel,2026,165299,118000,D4,HVO,0.107192921048,8264.95,1652.99,0.38607996183,9918.326079961831,0.8536081557535914,2.0,D1
LNG_S4_2026,2026,S4,D1,15916,LNG_S4_2026,LNG,2026,211393,118000,D4,LNG,0.40901057547,10569.65,2113.93,0.1635244413829999,12683.743524441383,0.4417924135419288,4.0,D1
LNG_S4_2026,2026,S4,D1,15916,LNG_S4_2026,LNG,2026,211393,118000,D4,BioLNG,0.062122275606,10569.65,2113.93,0.1754576444399999,12683.75545764444,0.870650858187892,1.0,D1
BEV_S4_2026,2026,S4,D2,794430,BEV_S4_2026,BEV,2026,339208,118000,D2,Electricity,0.0,16960.4,3392.08,0.152812058224,20352.632812058226,0.7116349601809652,3.0,D2
Diesel_S4_2026,2026,S4,D2,794430,Diesel_S4_2026,Diesel,2026,165299,118000,D4,B20,0.67016019566,8264.95,1652.99,0.28585863426,9918.225858634261,0.2883650398190349,5.0,D2
Diesel_S4_2026,2026,S4,D2,794430,Diesel_S4_2026,Diesel,2026,165299,118000,D4,HVO,0.107192921048,8264.95,1652.99,0.38607996183,9918.326079961831,0.8536081557535914,2.0,D2
LNG_S4_2026,2026,S4,D2,794430,LNG_S4_2026,LNG,2026,211393,118000,D4,LNG,0.40901057547,10569.65,2113.93,0.1635244413829999,12683.743524441383,0.4417924135419288,4.0,D2
LNG_S4_2026,2026,S4,D2,794430,LNG_S4_2026,LNG,2026,211393,118000,D4,BioLNG,0.062122275606,10569.65,2113.93,0.1754576444399999,12683.75545764444,0.870650858187892,1.0,D2
Diesel_S4_2026,2026,S4,D3,126715,Diesel_S4_2026,Diesel,2026,165299,118000,D4,B20,0.67016019566,8264.95,1652.99,0.28585863426,9918.225858634261,0.13701026116496579,4.0,D3
Diesel_S4_2026,2026,S4,D3,126715,Diesel_S4_2026,Diesel,2026,165299,118000,D4,HVO,0.107192921048,8264.95,1652.99,0.38607996183,9918.326079961831,0.9268635008396575,1.0,D3
LNG_S4_2026,2026,S4,D3,126715,LNG_S4_2026,LNG,2026,211393,118000,D4,LNG,0.40901057547,10569.65,2113.93,0.1635244413829999,12683.743524441383,0.4203823752848838,3.0,D3
LNG_S4_2026,2026,S4,D3,126715,LNG_S4_2026,LNG,2026,211393,118000,D4,BioLNG,0.062122275606,10569.65,2113.93,0.1754576444399999,12683.75545764444,0.8629897388350343,2.0,D3
Diesel_S4_2026,2026,S4,D4,1989,Diesel_S4_2026,Diesel,2026,165299,118000,D4,B20,0.67016019566,8264.95,1652.99,0.28585863426,9918.225858634261,0.13701026116496579,4.0,D4
Diesel_S4_2026,2026,S4,D4,1989,Diesel_S4_2026,Diesel,2026,165299,118000,D4,HVO,0.107192921048,8264.95,1652.99,0.38607996183,9918.326079961831,0.9268635008396575,1.0,D4
LNG_S4_2026,2026,S4,D4,1989,LNG_S4_2026,LNG,2026,211393,118000,D4,LNG,0.40901057547,10569.65,2113.93,0.1635244413829999,12683.743524441383,0.4203823752848838,3.0,D4
LNG_S4_2026,2026,S4,D4,1989,LNG_S4_2026,LNG,2026,211393,118000,D4,BioLNG,0.062122275606,10569.65,2113.93,0.1754576444399999,12683.75545764444,0.8629897388350343,2.0,D4
