Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
Diesel_S3_2035,2035,S3,D3,1360337,Diesel_S3_2035,Diesel,2035,168499,73000,D4,B20,0.68313190356,8424.95,1684.99,0.35213589972,10110.292135899721,0.11034757297384244,5.0,D3
Diesel_S3_2035,2035,S3,D3,1360337,Diesel_S3_2035,Diesel,2035,168499,73000,D4,HVO,0.109267761168,8424.95,1684.99,0.35698951584,10110.29698951584,0.8414924232581702,3.0,D3
LNG_S3_2035,2035,S3,D3,1360337,LNG_S3_2035,LNG,2035,215484,73000,D4,LNG,0.38273651955,10774.2,2154.84,0.14515935885,12929.18515935885,0.43393586389009686,4.0,D3
LNG_S3_2035,2035,S3,D3,1360337,LNG_S3_2035,LNG,2035,215484,73000,D4,BioLNG,0.058730705288,10774.2,2154.84,0.1573569283999999,12929.1973569284,0.8589181874736084,2.0,D3
BEV_S3_2035,2035,S3,D4,274741,BEV_S3_2035,BEV,2035,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.1009587493599999,12951.040958749361,0.8896524270261577,1.0,D4
Diesel_S3_2035,2035,S3,D4,274741,Diesel_S3_2035,Diesel,2035,168499,73000,D4,B20,0.68313190356,8424.95,1684.99,0.35213589972,10110.292135899721,0.11034757297384244,5.0,D4
Diesel_S3_2035,2035,S3,D4,274741,Diesel_S3_2035,Diesel,2035,168499,73000,D4,HVO,0.109267761168,8424.95,1684.99,0.35698951584,10110.29698951584,0.8414924232581702,3.0,D4
LNG_S3_2035,2035,S3,D4,274741,LNG_S3_2035,LNG,2035,215484,73000,D4,LNG,0.38273651955,10774.2,2154.84,0.14515935885,12929.18515935885,0.43393586389009686,4.0,D4
LNG_S3_2035,2035,S3,D4,274741,LNG_S3_2035,LNG,2035,215484,73000,D4,BioLNG,0.058730705288,10774.2,2154.84,0.1573569283999999,12929.1973569284,0.8589181874736084,2.0,D4
BEV_S4_2035,2035,S4,D1,21666,BEV_S4_2035,BEV,2035,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.1005983820799999,16577.32059838208,0.8891428506782478,1.0,D1
Diesel_S4_2035,2035,S4,D1,21666,Diesel_S4_2035,Diesel,2035,215678,118000,D4,B20,0.67016019566,10783.9,2156.78,0.34544933742,12941.02544933742,0.11085714932175207,5.0,D1
Diesel_S4_2035,2035,S4,D1,21666,Diesel_S4_2035,Diesel,2035,215678,118000,D4,HVO,0.107192921048,10783.9,2156.78,0.35021079024,12941.03021079024,0.841507240877924,3.0,D1
LNG_S4_2035,2035,S4,D1,21666,LNG_S4_2035,LNG,2035,275819,118000,D4,LNG,0.38356442082,13790.95,2758.19,0.14547335454,16549.28547335454,0.4220740307081419,4.0,D1
LNG_S4_2035,2035,S4,D1,21666,LNG_S4_2035,LNG,2035,275819,118000,D4,BioLNG,0.058494559352,13790.95,2758.19,0.1567242236,16549.2967242236,0.8577150725257232,2.0,D1
BEV_S4_2035,2035,S4,D2,1107787,BEV_S4_2035,BEV,2035,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.1005983820799999,16577.32059838208,0.8891428506782478,1.0,D2
Diesel_S4_2035,2035,S4,D2,1107787,Diesel_S4_2035,Diesel,2035,215678,118000,D4,B20,0.67016019566,10783.9,2156.78,0.34544933742,12941.02544933742,0.11085714932175207,5.0,D2
Diesel_S4_2035,2035,S4,D2,1107787,Diesel_S4_2035,Diesel,2035,215678,118000,D4,HVO,0.107192921048,10783.9,2156.78,0.35021079024,12941.03021079024,0.841507240877924,3.0,D2
LNG_S4_2035,2035,S4,D2,1107787,LNG_S4_2035,LNG,2035,275819,118000,D4,LNG,0.38356442082,13790.95,2758.19,0.14547335454,16549.28547335454,0.4220740307081419,4.0,D2
LNG_S4_2035,2035,S4,D2,1107787,LNG_S4_2035,LNG,2035,275819,118000,D4,BioLNG,0.058494559352,13790.95,2758.19,0.1567242236,16549.2967242236,0.8577150725257232,2.0,D2
BEV_S4_2035,2035,S4,D3,147590,BEV_S4_2035,BEV,2035,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.1005983820799999,16577.32059838208,0.8891428506782478,1.0,D3
Diesel_S4_2035,2035,S4,D3,147590,Diesel_S4_2035,Diesel,2035,215678,118000,D4,B20,0.67016019566,10783.9,2156.78,0.34544933742,12941.02544933742,0.11085714932175207,5.0,D3
Diesel_S4_2035,2035,S4,D3,147590,Diesel_S4_2035,Diesel,2035,215678,118000,D4,HVO,0.107192921048,10783.9,2156.78,0.35021079024,12941.03021079024,0.841507240877924,3.0,D3
LNG_S4_2035,2035,S4,D3,147590,LNG_S4_2035,LNG,2035,275819,118000,D4,LNG,0.38356442082,13790.95,2758.19,0.14547335454,16549.28547335454,0.4220740307081419,4.0,D3
LNG_S4_2035,2035,S4,D3,147590,LNG_S4_2035,LNG,2035,275819,118000,D4,BioLNG,0.058494559352,13790.95,2758.19,0.1567242236,16549.2967242236,0.8577150725257232,2.0,D3
BEV_S4_2035,2035,S4,D4,2369,BEV_S4_2035,BEV,2035,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.1005983820799999,16577.32059838208,0.8891428506782478,1.0,D4
Diesel_S4_2035,2035,S4,D4,2369,Diesel_S4_2035,Diesel,2035,215678,118000,D4,B20,0.67016019566,10783.9,2156.78,0.34544933742,12941.02544933742,0.11085714932175207,5.0,D4
Diesel_S4_2035,2035,S4,D4,2369,Diesel_S4_2035,Diesel,2035,215678,118000,D4,HVO,0.107192921048,10783.9,2156.78,0.35021079024,12941.03021079024,0.841507240877924,3.0,D4
LNG_S4_2035,2035,S4,D4,2369,LNG_S4_2035,LNG,2035,275819,118000,D4,LNG,0.38356442082,13790.95,2758.19,0.14547335454,16549.28547335454,0.4220740307081419,4.0,D4
LNG_S4_2035,2035,S4,D4,2369,LNG_S4_2035,LNG,2035,275819,118000,D4,BioLNG,0.058494559352,13790.95,2758.19,0.1567242236,16549.2967242236,0.8577150725257232,2.0,D4
