Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
LNG_S2_2028,2028,S2,D2,1546703,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.059932249113,7709.150000000001,1541.83,0.16730048247,9251.14730048247,0.8670974919729106,1.0,D2
Diesel_S2_2028,2028,S2,D3,902415,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.68243073016,6028.200000000001,1205.64,0.30360151352,7234.143601513521,0.1342085521472777,4.0,D3
Diesel_S2_2028,2028,S2,D3,902415,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.109155607648,6028.200000000001,1205.64,0.38472100128,7234.224721001281,0.9219373537295721,1.0,D3
LNG_S2_2028,2028,S2,D3,902415,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.38742050151,7709.150000000001,1541.83,0.153088123719,9251.133088123719,0.4635474118373199,3.0,D3
LNG_S2_2028,2028,S2,D3,902415,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.059932249113,7709.150000000001,1541.83,0.16730048247,9251.14730048247,0.8657914478527223,2.0,D3
Diesel_S2_2028,2028,S2,D4,148036,Diesel_S2_2028,Diesel,2028,120564,106000,D4,B20,0.68243073016,6028.200000000001,1205.64,0.30360151352,7234.143601513521,0.1342085521472777,4.0,D4
Diesel_S2_2028,2028,S2,D4,148036,Diesel_S2_2028,Diesel,2028,120564,106000,D4,HVO,0.109155607648,6028.200000000001,1205.64,0.38472100128,7234.224721001281,0.9219373537295721,1.0,D4
LNG_S2_2028,2028,S2,D4,148036,LNG_S2_2028,LNG,2028,154183,106000,D4,LNG,0.38742050151,7709.150000000001,1541.83,0.153088123719,9251.133088123719,0.4635474118373199,3.0,D4
LNG_S2_2028,2028,S2,D4,148036,LNG_S2_2028,LNG,2028,154183,106000,D4,BioLNG,0.059932249113,7709.150000000001,1541.83,0.16730048247,9251.14730048247,0.8657914478527223,2.0,D4
BEV_S3_2028,2028,S3,D1,2448472,BEV_S3_2028,BEV,2028,239168,73000,D2,Electricity,0.0,11958.4,2391.68,0.134387045632,14350.214387045631,0.7685424283770326,3.0,D1
Diesel_S3_2028,2028,S3,D1,2448472,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.68313190356,6850.25,1370.05,0.30391345332,8220.603913453318,0.2314575716229675,5.0,D1
Diesel_S3_2028,2028,S3,D1,2448472,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.109267761168,6850.25,1370.05,0.38511628848,8220.68511628848,0.8480060280388808,2.0,D1
LNG_S3_2028,2028,S3,D1,2448472,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.38881028172,8760.4,1752.08,0.153637291468,10512.633637291468,0.4476913442433907,4.0,D1
LNG_S3_2028,2028,S3,D1,2448472,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.058921438544,8760.4,1752.08,0.16447881136,10512.64447881136,0.8680281799700283,1.0,D1
BEV_S3_2028,2028,S3,D2,2667924,BEV_S3_2028,BEV,2028,239168,73000,D2,Electricity,0.0,11958.4,2391.68,0.134387045632,14350.214387045631,0.7685424283770326,3.0,D2
Diesel_S3_2028,2028,S3,D2,2667924,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.68313190356,6850.25,1370.05,0.30391345332,8220.603913453318,0.2314575716229675,5.0,D2
Diesel_S3_2028,2028,S3,D2,2667924,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.109267761168,6850.25,1370.05,0.38511628848,8220.68511628848,0.8480060280388808,2.0,D2
LNG_S3_2028,2028,S3,D2,2667924,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.38881028172,8760.4,1752.08,0.153637291468,10512.633637291468,0.4476913442433907,4.0,D2
LNG_S3_2028,2028,S3,D2,2667924,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.058921438544,8760.4,1752.08,0.16447881136,10512.64447881136,0.8680281799700283,1.0,D2
Diesel_S3_2028,2028,S3,D3,1155329,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.68313190356,6850.25,1370.05,0.30391345332,8220.603913453318,0.13406759222405865,4.0,D3
Diesel_S3_2028,2028,S3,D3,1155329,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.109267761168,6850.25,1370.05,0.38511628848,8220.68511628848,0.9203747245373407,1.0,D3
LNG_S3_2028,2028,S3,D3,1155329,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.38881028172,8760.4,1752.08,0.153637291468,10512.633637291468,0.46126486454520604,3.0,D3
LNG_S3_2028,2028,S3,D3,1155329,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.058921438544,8760.4,1752.08,0.16447881136,10512.64447881136,0.8659324077759414,2.0,D3
Diesel_S3_2028,2028,S3,D4,233462,Diesel_S3_2028,Diesel,2028,137005,73000,D4,B20,0.68313190356,6850.25,1370.05,0.30391345332,8220.603913453318,0.13406759222405865,4.0,D4
Diesel_S3_2028,2028,S3,D4,233462,Diesel_S3_2028,Diesel,2028,137005,73000,D4,HVO,0.109267761168,6850.25,1370.05,0.38511628848,8220.68511628848,0.9203747245373407,1.0,D4
LNG_S3_2028,2028,S3,D4,233462,LNG_S3_2028,LNG,2028,175208,73000,D4,LNG,0.38881028172,8760.4,1752.08,0.153637291468,10512.633637291468,0.46126486454520604,3.0,D4
LNG_S3_2028,2028,S3,D4,233462,LNG_S3_2028,LNG,2028,175208,73000,D4,BioLNG,0.058921438544,8760.4,1752.08,0.16447881136,10512.64447881136,0.8659324077759414,2.0,D4
BEV_S4_2028,2028,S4,D1,16863,BEV_S4_2028,BEV,2028,306135,118000,D2,Electricity,0.0,15306.75,3061.35,0.1339073576959999,18368.233907357695,0.7673038735402261,3.0,D1
Diesel_S4_2028,2028,S4,D1,16863,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.2981425670199999,10522.258142567021,0.23269612645977397,5.0,D1
Diesel_S4_2028,2028,S4,D1,16863,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.3778034752799999,10522.33780347528,0.8481086918166953,2.0,D1
LNG_S4_2028,2028,S4,D1,16863,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.3,2242.66,0.154994001059,13456.114994001058,0.4334378726992497,4.0,D1
LNG_S4_2028,2028,S4,D1,16863,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.059028158342,11213.3,2242.66,0.16477671898,13456.12477671898,0.8664365109991214,1.0,D1
BEV_S4_2028,2028,S4,D2,851953,BEV_S4_2028,BEV,2028,306135,118000,D2,Electricity,0.0,15306.75,3061.35,0.1339073576959999,18368.233907357695,0.7673038735402261,3.0,D2
Diesel_S4_2028,2028,S4,D2,851953,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.2981425670199999,10522.258142567021,0.23269612645977397,5.0,D2
Diesel_S4_2028,2028,S4,D2,851953,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.3778034752799999,10522.33780347528,0.8481086918166953,2.0,D2
LNG_S4_2028,2028,S4,D2,851953,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.3,2242.66,0.154994001059,13456.114994001058,0.4334378726992497,4.0,D2
LNG_S4_2028,2028,S4,D2,851953,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.059028158342,11213.3,2242.66,0.16477671898,13456.12477671898,0.8664365109991214,1.0,D2
Diesel_S4_2028,2028,S4,D3,133929,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.2981425670199999,10522.258142567021,0.1351116842221038,4.0,D3
Diesel_S4_2028,2028,S4,D3,133929,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.3778034752799999,10522.33780347528,0.9222106778820037,1.0,D3
LNG_S4_2028,2028,S4,D3,133929,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.3,2242.66,0.154994001059,13456.114994001058,0.4449946678285236,3.0,D3
LNG_S4_2028,2028,S4,D3,133929,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.059028158342,11213.3,2242.66,0.16477671898,13456.12477671898,0.8648883157778963,2.0,D3
Diesel_S4_2028,2028,S4,D4,2066,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.2981425670199999,10522.258142567021,0.1351116842221038,4.0,D4
Diesel_S4_2028,2028,S4,D4,2066,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.3778034752799999,10522.33780347528,0.9222106778820037,1.0,D4
LNG_S4_2028,2028,S4,D4,2066,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.3,2242.66,0.154994001059,13456.114994001058,0.4449946678285236,3.0,D4
LNG_S4_2028,2028,S4,D4,2066,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.059028158342,11213.3,2242.66,0.16477671898,13456.12477671898,0.8648883157778963,2.0,D4
