Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
Diesel_S2_2032,2032,S2,D2,1759215,Diesel_S2_2032,Diesel,2032,135696,106000,D4,B20,0.68243073016,6784.8,1356.96,0.33025780968,8142.09025780968,0.14752825342629566,5.0,D2
Diesel_S2_2032,2032,S2,D2,1759215,Diesel_S2_2032,Diesel,2032,135696,106000,D4,HVO,0.109155607648,6784.8,1356.96,0.368404429,8142.1284044290005,0.8428215082096773,3.0,D2
LNG_S2_2032,2032,S2,D2,1759215,LNG_S2_2032,LNG,2032,173534,106000,D4,LNG,0.38726635773,8676.7,1735.34,0.1494821130839999,10412.189482113085,0.4288782492022054,4.0,D2
LNG_S2_2032,2032,S2,D2,1759215,LNG_S2_2032,LNG,2032,173534,106000,D4,BioLNG,0.058672804121,8676.7,1735.34,0.15999094566,10412.19999094566,0.8606848035869245,1.0,D2
BEV_S2_2032,2032,S2,D3,980430,BEV_S2_2032,BEV,2032,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.11347075102,11396.933470751019,0.8524717465737044,2.0,D3
Diesel_S2_2032,2032,S2,D3,980430,Diesel_S2_2032,Diesel,2032,135696,106000,D4,B20,0.68243073016,6784.8,1356.96,0.33025780968,8142.09025780968,0.14752825342629566,5.0,D3
Diesel_S2_2032,2032,S2,D3,980430,Diesel_S2_2032,Diesel,2032,135696,106000,D4,HVO,0.109155607648,6784.8,1356.96,0.368404429,8142.1284044290005,0.8428215082096773,3.0,D3
LNG_S2_2032,2032,S2,D3,980430,LNG_S2_2032,LNG,2032,173534,106000,D4,LNG,0.38726635773,8676.7,1735.34,0.1494821130839999,10412.189482113085,0.4288782492022054,4.0,D3
LNG_S2_2032,2032,S2,D3,980430,LNG_S2_2032,LNG,2032,173534,106000,D4,BioLNG,0.058672804121,8676.7,1735.34,0.15999094566,10412.19999094566,0.8606848035869245,1.0,D3
BEV_S2_2032,2032,S2,D4,163126,BEV_S2_2032,BEV,2032,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.11347075102,11396.933470751019,0.8524717465737044,2.0,D4
Diesel_S2_2032,2032,S2,D4,163126,Diesel_S2_2032,Diesel,2032,135696,106000,D4,B20,0.68243073016,6784.8,1356.96,0.33025780968,8142.09025780968,0.14752825342629566,5.0,D4
Diesel_S2_2032,2032,S2,D4,163126,Diesel_S2_2032,Diesel,2032,135696,106000,D4,HVO,0.109155607648,6784.8,1356.96,0.368404429,8142.1284044290005,0.8428215082096773,3.0,D4
LNG_S2_2032,2032,S2,D4,163126,LNG_S2_2032,LNG,2032,173534,106000,D4,LNG,0.38726635773,8676.7,1735.34,0.1494821130839999,10412.189482113085,0.4288782492022054,4.0,D4
LNG_S2_2032,2032,S2,D4,163126,LNG_S2_2032,LNG,2032,173534,106000,D4,BioLNG,0.058672804121,8676.7,1735.34,0.15999094566,10412.19999094566,0.8606848035869245,1.0,D4
BEV_S3_2032,2032,S3,D1,2708133,BEV_S3_2032,BEV,2032,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.114124815448,12951.054124815448,0.8528485160964125,2.0,D1
Diesel_S3_2032,2032,S3,D1,2708133,Diesel_S3_2032,Diesel,2032,154200,73000,D4,B20,0.68313190356,7710.0,1542.0,0.33059713788,9252.33059713788,0.14715148390358745,5.0,D1
Diesel_S3_2032,2032,S3,D1,2708133,Diesel_S3_2032,Diesel,2032,154200,73000,D4,HVO,0.109267761168,7710.0,1542.0,0.3687829515,9252.3687829515,0.8428053870507678,3.0,D1
LNG_S3_2032,2032,S3,D1,2708133,LNG_S3_2032,LNG,2032,197198,73000,D4,LNG,0.38273651955,9859.9,1971.98,0.14773362714,11832.02773362714,0.4359042603734446,4.0,D1
LNG_S3_2032,2032,S3,D1,2708133,LNG_S3_2032,LNG,2032,197198,73000,D4,BioLNG,0.058730705288,9859.9,1971.98,0.16014883248,11832.040148832479,0.860923479795428,1.0,D1
BEV_S3_2032,2032,S3,D2,2863674,BEV_S3_2032,BEV,2032,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.114124815448,12951.054124815448,0.8528485160964125,2.0,D2
Diesel_S3_2032,2032,S3,D2,2863674,Diesel_S3_2032,Diesel,2032,154200,73000,D4,B20,0.68313190356,7710.0,1542.0,0.33059713788,9252.33059713788,0.14715148390358745,5.0,D2
Diesel_S3_2032,2032,S3,D2,2863674,Diesel_S3_2032,Diesel,2032,154200,73000,D4,HVO,0.109267761168,7710.0,1542.0,0.3687829515,9252.3687829515,0.8428053870507678,3.0,D2
LNG_S3_2032,2032,S3,D2,2863674,LNG_S3_2032,LNG,2032,197198,73000,D4,LNG,0.38273651955,9859.9,1971.98,0.14773362714,11832.02773362714,0.4359042603734446,4.0,D2
LNG_S3_2032,2032,S3,D2,2863674,LNG_S3_2032,LNG,2032,197198,73000,D4,BioLNG,0.058730705288,9859.9,1971.98,0.16014883248,11832.040148832479,0.860923479795428,1.0,D2
BEV_S3_2032,2032,S3,D3,1254261,BEV_S3_2032,BEV,2032,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.114124815448,12951.054124815448,0.8528485160964125,2.0,D3
Diesel_S3_2032,2032,S3,D3,1254261,Diesel_S3_2032,Diesel,2032,154200,73000,D4,B20,0.68313190356,7710.0,1542.0,0.33059713788,9252.33059713788,0.14715148390358745,5.0,D3
Diesel_S3_2032,2032,S3,D3,1254261,Diesel_S3_2032,Diesel,2032,154200,73000,D4,HVO,0.109267761168,7710.0,1542.0,0.3687829515,9252.3687829515,0.8428053870507678,3.0,D3
LNG_S3_2032,2032,S3,D3,1254261,LNG_S3_2032,LNG,2032,197198,73000,D4,LNG,0.38273651955,9859.9,1971.98,0.14773362714,11832.02773362714,0.4359042603734446,4.0,D3
LNG_S3_2032,2032,S3,D3,1254261,LNG_S3_2032,LNG,2032,197198,73000,D4,BioLNG,0.058730705288,9859.9,1971.98,0.16014883248,11832.040148832479,0.860923479795428,1.0,D3
BEV_S3_2032,2032,S3,D4,250479,BEV_S3_2032,BEV,2032,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.114124815448,12951.054124815448,0.8528485160964125,2.0,D4
Diesel_S3_2032,2032,S3,D4,250479,Diesel_S3_2032,Diesel,2032,154200,73000,D4,B20,0.68313190356,7710.0,1542.0,0.33059713788,9252.33059713788,0.14715148390358745,5.0,D4
Diesel_S3_2032,2032,S3,D4,250479,Diesel_S3_2032,Diesel,2032,154200,73000,D4,HVO,0.109267761168,7710.0,1542.0,0.3687829515,9252.3687829515,0.8428053870507678,3.0,D4
LNG_S3_2032,2032,S3,D4,250479,LNG_S3_2032,LNG,2032,197198,73000,D4,LNG,0.38273651955,9859.9,1971.98,0.14773362714,11832.02773362714,0.4359042603734446,4.0,D4
LNG_S3_2032,2032,S3,D4,250479,LNG_S3_2032,LNG,2032,197198,73000,D4,BioLNG,0.058730705288,9859.9,1971.98,0.16014883248,11832.040148832479,0.860923479795428,1.0,D4
BEV_S4_2032,2032,S4,D1,19298,BEV_S4_2032,BEV,2032,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.113717452544,16577.333717452544,0.8522000671963872,2.0,D1
Diesel_S4_2032,2032,S4,D1,19298,Diesel_S4_2032,Diesel,2032,197376,118000,D4,B20,0.67016019566,9868.8,1973.76,0.32431956618,11842.88431956618,0.1477999328036127,5.0,D1
Diesel_S4_2032,2032,S4,D1,19298,Diesel_S4_2032,Diesel,2032,197376,118000,D4,HVO,0.107192921048,9868.8,1973.76,0.36178028525,11842.921780285249,0.8428331944208695,3.0,D1
LNG_S4_2032,2032,S4,D1,19298,LNG_S4_2032,LNG,2032,252414,118000,D4,LNG,0.38356442082,12620.7,2524.14,0.148053191256,15144.988053191257,0.42413699614695033,4.0,D1
LNG_S4_2032,2032,S4,D1,19298,LNG_S4_2032,LNG,2032,252414,118000,D4,BioLNG,0.058494559352,12620.7,2524.14,0.15950490192,15144.99950490192,0.8597249067192828,1.0,D1
BEV_S4_2032,2032,S4,D2,967461,BEV_S4_2032,BEV,2032,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.113717452544,16577.333717452544,0.8522000671963872,2.0,D2
Diesel_S4_2032,2032,S4,D2,967461,Diesel_S4_2032,Diesel,2032,197376,118000,D4,B20,0.67016019566,9868.8,1973.76,0.32431956618,11842.88431956618,0.1477999328036127,5.0,D2
Diesel_S4_2032,2032,S4,D2,967461,Diesel_S4_2032,Diesel,2032,197376,118000,D4,HVO,0.107192921048,9868.8,1973.76,0.36178028525,11842.921780285249,0.8428331944208695,3.0,D2
LNG_S4_2032,2032,S4,D2,967461,LNG_S4_2032,LNG,2032,252414,118000,D4,LNG,0.38356442082,12620.7,2524.14,0.148053191256,15144.988053191257,0.42413699614695033,4.0,D2
LNG_S4_2032,2032,S4,D2,967461,LNG_S4_2032,LNG,2032,252414,118000,D4,BioLNG,0.058494559352,12620.7,2524.14,0.15950490192,15144.99950490192,0.8597249067192828,1.0,D2
BEV_S4_2032,2032,S4,D3,141391,BEV_S4_2032,BEV,2032,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.113717452544,16577.333717452544,0.8522000671963872,2.0,D3
Diesel_S4_2032,2032,S4,D3,141391,Diesel_S4_2032,Diesel,2032,197376,118000,D4,B20,0.67016019566,9868.8,1973.76,0.32431956618,11842.88431956618,0.1477999328036127,5.0,D3
Diesel_S4_2032,2032,S4,D3,141391,Diesel_S4_2032,Diesel,2032,197376,118000,D4,HVO,0.107192921048,9868.8,1973.76,0.36178028525,11842.921780285249,0.8428331944208695,3.0,D3
LNG_S4_2032,2032,S4,D3,141391,LNG_S4_2032,LNG,2032,252414,118000,D4,LNG,0.38356442082,12620.7,2524.14,0.148053191256,15144.988053191257,0.42413699614695033,4.0,D3
LNG_S4_2032,2032,S4,D3,141391,LNG_S4_2032,LNG,2032,252414,118000,D4,BioLNG,0.058494559352,12620.7,2524.14,0.15950490192,15144.99950490192,0.8597249067192828,1.0,D3
BEV_S4_2032,2032,S4,D4,2230,BEV_S4_2032,BEV,2032,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.113717452544,16577.333717452544,0.8522000671963872,2.0,D4
Diesel_S4_2032,2032,S4,D4,2230,Diesel_S4_2032,Diesel,2032,197376,118000,D4,B20,0.67016019566,9868.8,1973.76,0.32431956618,11842.88431956618,0.1477999328036127,5.0,D4
Diesel_S4_2032,2032,S4,D4,2230,Diesel_S4_2032,Diesel,2032,197376,118000,D4,HVO,0.107192921048,9868.8,1973.76,0.36178028525,11842.921780285249,0.8428331944208695,3.0,D4
LNG_S4_2032,2032,S4,D4,2230,LNG_S4_2032,LNG,2032,252414,118000,D4,LNG,0.38356442082,12620.7,2524.14,0.148053191256,15144.988053191257,0.42413699614695033,4.0,D4
LNG_S4_2032,2032,S4,D4,2230,LNG_S4_2032,LNG,2032,252414,118000,D4,BioLNG,0.058494559352,12620.7,2524.14,0.15950490192,15144.99950490192,0.8597249067192828,1.0,D4
