Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
BEV_S2_2037,2037,S2,D2,2079105,BEV_S2_2037,BEV,2037,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09250338537,201343.91250338536,0.914866430262885,1.0,D2
Diesel_S2_2037,2037,S2,D2,2079105,Diesel_S2_2037,Diesel,2037,157309,106000,D4,B20,0.68243073016,7865.450000000001,1573.09,0.36689118948,166747.9068911895,0.11121385220807206,5.0,D2
Diesel_S2_2037,2037,S2,D2,2079105,Diesel_S2_2037,Diesel,2037,157309,106000,D4,HVO,0.109155607648,7865.450000000001,1573.09,0.34897855244,166747.88897855245,0.8415176704988264,3.0,D2
LNG_S2_2037,2037,S2,D2,2079105,LNG_S2_2037,LNG,2037,201174,106000,D4,LNG,0.38726635773,10058.7,2011.74,0.145166121048,213244.58516612105,0.4267023969837051,4.0,D2
LNG_S2_2037,2037,S2,D2,2079105,LNG_S2_2037,LNG,2037,201174,106000,D4,BioLNG,0.058672804121,10058.7,2011.74,0.15537078346,213244.59537078347,0.857558504503882,2.0,D2
BEV_S2_2037,2037,S2,D3,1131832,BEV_S2_2037,BEV,2037,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09250338537,201343.91250338536,0.914866430262885,1.0,D3
Diesel_S2_2037,2037,S2,D3,1131832,Diesel_S2_2037,Diesel,2037,157309,106000,D4,B20,0.68243073016,7865.450000000001,1573.09,0.36689118948,166747.9068911895,0.11121385220807206,5.0,D3
Diesel_S2_2037,2037,S2,D3,1131832,Diesel_S2_2037,Diesel,2037,157309,106000,D4,HVO,0.109155607648,7865.450000000001,1573.09,0.34897855244,166747.88897855245,0.8415176704988264,3.0,D3
LNG_S2_2037,2037,S2,D3,1131832,LNG_S2_2037,LNG,2037,201174,106000,D4,LNG,0.38726635773,10058.7,2011.74,0.145166121048,213244.58516612105,0.4267023969837051,4.0,D3
LNG_S2_2037,2037,S2,D3,1131832,LNG_S2_2037,LNG,2037,201174,106000,D4,BioLNG,0.058672804121,10058.7,2011.74,0.15537078346,213244.59537078347,0.857558504503882,2.0,D3
BEV_S2_2037,2037,S2,D4,186733,BEV_S2_2037,BEV,2037,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09250338537,201343.91250338536,0.914866430262885,1.0,D4
Diesel_S2_2037,2037,S2,D4,186733,Diesel_S2_2037,Diesel,2037,157309,106000,D4,B20,0.68243073016,7865.450000000001,1573.09,0.36689118948,166747.9068911895,0.11121385220807206,5.0,D4
Diesel_S2_2037,2037,S2,D4,186733,Diesel_S2_2037,Diesel,2037,157309,106000,D4,HVO,0.109155607648,7865.450000000001,1573.09,0.34897855244,166747.88897855245,0.8415176704988264,3.0,D4
LNG_S2_2037,2037,S2,D4,186733,LNG_S2_2037,LNG,2037,201174,106000,D4,LNG,0.38726635773,10058.7,2011.74,0.145166121048,213244.58516612105,0.4267023969837051,4.0,D4
LNG_S2_2037,2037,S2,D4,186733,LNG_S2_2037,LNG,2037,201174,106000,D4,BioLNG,0.058672804121,10058.7,2011.74,0.15537078346,213244.59537078347,0.857558504503882,2.0,D4
BEV_S3_2037,2037,S3,D1,3128820,BEV_S3_2037,BEV,2037,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.093036590388,228800.03303659038,0.9150995889530176,1.0,D1
Diesel_S3_2037,2037,S3,D1,3128820,Diesel_S3_2037,Diesel,2037,178760,73000,D4,B20,0.68313190356,8938.0,1787.6,0.36726815718,189485.96726815717,0.1109174308498883,5.0,D1
Diesel_S3_2037,2037,S3,D1,3128820,Diesel_S3_2037,Diesel,2037,178760,73000,D4,HVO,0.109267761168,8938.0,1787.6,0.34933711554,189485.94933711554,0.8415090042846012,3.0,D1
LNG_S3_2037,2037,S3,D1,3128820,LNG_S3_2037,LNG,2037,228607,73000,D4,LNG,0.38273651955,11430.35,2286.07,0.1434681190799999,242323.56346811907,0.43378046756294875,4.0,D1
LNG_S3_2037,2037,S3,D1,3128820,LNG_S3_2037,LNG,2037,228607,73000,D4,BioLNG,0.058730705288,11430.35,2286.07,0.15552411088,242323.57552411087,0.8578092746989149,2.0,D1
BEV_S3_2037,2037,S3,D2,3274991,BEV_S3_2037,BEV,2037,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.093036590388,228800.03303659038,0.9150995889530176,1.0,D2
Diesel_S3_2037,2037,S3,D2,3274991,Diesel_S3_2037,Diesel,2037,178760,73000,D4,B20,0.68313190356,8938.0,1787.6,0.36726815718,189485.96726815717,0.1109174308498883,5.0,D2
Diesel_S3_2037,2037,S3,D2,3274991,Diesel_S3_2037,Diesel,2037,178760,73000,D4,HVO,0.109267761168,8938.0,1787.6,0.34933711554,189485.94933711554,0.8415090042846012,3.0,D2
LNG_S3_2037,2037,S3,D2,3274991,LNG_S3_2037,LNG,2037,228607,73000,D4,LNG,0.38273651955,11430.35,2286.07,0.1434681190799999,242323.56346811907,0.43378046756294875,4.0,D2
LNG_S3_2037,2037,S3,D2,3274991,LNG_S3_2037,LNG,2037,228607,73000,D4,BioLNG,0.058730705288,11430.35,2286.07,0.15552411088,242323.57552411087,0.8578092746989149,2.0,D2
BEV_S3_2037,2037,S3,D3,1384988,BEV_S3_2037,BEV,2037,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.093036590388,228800.03303659038,0.9150995889530176,1.0,D3
Diesel_S3_2037,2037,S3,D3,1384988,Diesel_S3_2037,Diesel,2037,178760,73000,D4,B20,0.68313190356,8938.0,1787.6,0.36726815718,189485.96726815717,0.1109174308498883,5.0,D3
Diesel_S3_2037,2037,S3,D3,1384988,Diesel_S3_2037,Diesel,2037,178760,73000,D4,HVO,0.109267761168,8938.0,1787.6,0.34933711554,189485.94933711554,0.8415090042846012,3.0,D3
LNG_S3_2037,2037,S3,D3,1384988,LNG_S3_2037,LNG,2037,228607,73000,D4,LNG,0.38273651955,11430.35,2286.07,0.1434681190799999,242323.56346811907,0.43378046756294875,4.0,D3
LNG_S3_2037,2037,S3,D3,1384988,LNG_S3_2037,LNG,2037,228607,73000,D4,BioLNG,0.058730705288,11430.35,2286.07,0.15552411088,242323.57552411087,0.8578092746989149,2.0,D3
BEV_S3_2037,2037,S3,D4,292856,BEV_S3_2037,BEV,2037,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.093036590388,228800.03303659038,0.9150995889530176,1.0,D4
Diesel_S3_2037,2037,S3,D4,292856,Diesel_S3_2037,Diesel,2037,178760,73000,D4,B20,0.68313190356,8938.0,1787.6,0.36726815718,189485.96726815717,0.1109174308498883,5.0,D4
Diesel_S3_2037,2037,S3,D4,292856,Diesel_S3_2037,Diesel,2037,178760,73000,D4,HVO,0.109267761168,8938.0,1787.6,0.34933711554,189485.94933711554,0.8415090042846012,3.0,D4
LNG_S3_2037,2037,S3,D4,292856,LNG_S3_2037,LNG,2037,228607,73000,D4,LNG,0.38273651955,11430.35,2286.07,0.1434681190799999,242323.56346811907,0.43378046756294875,4.0,D4
LNG_S3_2037,2037,S3,D4,292856,LNG_S3_2037,LNG,2037,228607,73000,D4,BioLNG,0.058730705288,11430.35,2286.07,0.15552411088,242323.57552411087,0.8578092746989149,2.0,D4
BEV_S4_2037,2037,S4,D1,23254,BEV_S4_2037,BEV,2037,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.092704500864,292864.31270450086,0.9146998104767282,1.0,D1
Diesel_S4_2037,2037,S4,D1,23254,Diesel_S4_2037,Diesel,2037,228813,118000,D4,B20,0.67016019566,11440.65,2288.13,0.36029425473,242542.14029425473,0.11142484754826268,5.0,D1
Diesel_S4_2037,2037,S4,D1,23254,Diesel_S4_2037,Diesel,2037,228813,118000,D4,HVO,0.107192921048,11440.65,2288.13,0.3427036981899999,242542.1227036982,0.8415238571912858,3.0,D1
LNG_S4_2037,2037,S4,D1,23254,LNG_S4_2037,LNG,2037,292617,118000,D4,LNG,0.38356442082,14630.85,2926.17,0.143778456432,310174.16377845645,0.4219246666416422,4.0,D1
LNG_S4_2037,2037,S4,D1,23254,LNG_S4_2037,LNG,2037,292617,118000,D4,BioLNG,0.058494559352,14630.85,2926.17,0.15489877552,310174.1748987755,0.8566078622097261,2.0,D1
BEV_S4_2037,2037,S4,D2,1146520,BEV_S4_2037,BEV,2037,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.092704500864,292864.31270450086,0.9146998104767282,1.0,D2
Diesel_S4_2037,2037,S4,D2,1146520,Diesel_S4_2037,Diesel,2037,228813,118000,D4,B20,0.67016019566,11440.65,2288.13,0.36029425473,242542.14029425473,0.11142484754826268,5.0,D2
Diesel_S4_2037,2037,S4,D2,1146520,Diesel_S4_2037,Diesel,2037,228813,118000,D4,HVO,0.107192921048,11440.65,2288.13,0.3427036981899999,242542.1227036982,0.8415238571912858,3.0,D2
LNG_S4_2037,2037,S4,D2,1146520,LNG_S4_2037,LNG,2037,292617,118000,D4,LNG,0.38356442082,14630.85,2926.17,0.143778456432,310174.16377845645,0.4219246666416422,4.0,D2
LNG_S4_2037,2037,S4,D2,1146520,LNG_S4_2037,LNG,2037,292617,118000,D4,BioLNG,0.058494559352,14630.85,2926.17,0.15489877552,310174.1748987755,0.8566078622097261,2.0,D2
BEV_S4_2037,2037,S4,D3,156518,BEV_S4_2037,BEV,2037,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.092704500864,292864.31270450086,0.9146998104767282,1.0,D3
Diesel_S4_2037,2037,S4,D3,156518,Diesel_S4_2037,Diesel,2037,228813,118000,D4,B20,0.67016019566,11440.65,2288.13,0.36029425473,242542.14029425473,0.11142484754826268,5.0,D3
Diesel_S4_2037,2037,S4,D3,156518,Diesel_S4_2037,Diesel,2037,228813,118000,D4,HVO,0.107192921048,11440.65,2288.13,0.3427036981899999,242542.1227036982,0.8415238571912858,3.0,D3
LNG_S4_2037,2037,S4,D3,156518,LNG_S4_2037,LNG,2037,292617,118000,D4,LNG,0.38356442082,14630.85,2926.17,0.143778456432,310174.16377845645,0.4219246666416422,4.0,D3
LNG_S4_2037,2037,S4,D3,156518,LNG_S4_2037,LNG,2037,292617,118000,D4,BioLNG,0.058494559352,14630.85,2926.17,0.15489877552,310174.1748987755,0.8566078622097261,2.0,D3
BEV_S4_2037,2037,S4,D4,2414,BEV_S4_2037,BEV,2037,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.092704500864,292864.31270450086,0.9146998104767282,1.0,D4
Diesel_S4_2037,2037,S4,D4,2414,Diesel_S4_2037,Diesel,2037,228813,118000,D4,B20,0.67016019566,11440.65,2288.13,0.36029425473,242542.14029425473,0.11142484754826268,5.0,D4
Diesel_S4_2037,2037,S4,D4,2414,Diesel_S4_2037,Diesel,2037,228813,118000,D4,HVO,0.107192921048,11440.65,2288.13,0.3427036981899999,242542.1227036982,0.8415238571912858,3.0,D4
LNG_S4_2037,2037,S4,D4,2414,LNG_S4_2037,LNG,2037,292617,118000,D4,LNG,0.38356442082,14630.85,2926.17,0.143778456432,310174.16377845645,0.4219246666416422,4.0,D4
LNG_S4_2037,2037,S4,D4,2414,LNG_S4_2037,LNG,2037,292617,118000,D4,BioLNG,0.058494559352,14630.85,2926.17,0.15489877552,310174.1748987755,0.8566078622097261,2.0,D4
