Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
Diesel_S4_2028,2028,S4,D1,16863,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.2981425670199999,185888.258142567,0.23270219009913695,5.0,D1
Diesel_S4_2028,2028,S4,D1,16863,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.3778034752799999,185888.33780347527,0.8481093385362283,2.0,D1
LNG_S4_2028,2028,S4,D1,16863,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.3,2242.66,0.154994001059,237722.11499400105,0.4334381146097619,4.0,D1
LNG_S4_2028,2028,S4,D1,16863,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.059028158342,11213.3,2242.66,0.16477671898,237722.124776719,0.8664324865420121,1.0,D1
BEV_S4_2028,2028,S4,D2,851953,BEV_S4_2028,BEV,2028,306135,118000,D2,Electricity,0.0,15306.75,3061.35,0.1339073576959999,324503.2339073577,0.767297809900863,3.0,D2
Diesel_S4_2028,2028,S4,D2,851953,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.2981425670199999,185888.258142567,0.23270219009913695,5.0,D2
Diesel_S4_2028,2028,S4,D2,851953,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.3778034752799999,185888.33780347527,0.8481093385362283,2.0,D2
LNG_S4_2028,2028,S4,D2,851953,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.3,2242.66,0.154994001059,237722.11499400105,0.4334381146097619,4.0,D2
LNG_S4_2028,2028,S4,D2,851953,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.059028158342,11213.3,2242.66,0.16477671898,237722.124776719,0.8664324865420121,1.0,D2
Diesel_S4_2028,2028,S4,D3,133929,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.2981425670199999,185888.258142567,0.13511885206934268,4.0,D3
Diesel_S4_2028,2028,S4,D3,133929,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.3778034752799999,185888.33780347527,0.9222108523689593,1.0,D3
LNG_S4_2028,2028,S4,D3,133929,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.3,2242.66,0.154994001059,237722.11499400105,0.4449934596143672,3.0,D3
LNG_S4_2028,2028,S4,D3,133929,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.059028158342,11213.3,2242.66,0.16477671898,237722.124776719,0.8648811479306573,2.0,D3
Diesel_S4_2028,2028,S4,D4,2066,Diesel_S4_2028,Diesel,2028,175366,118000,D4,B20,0.67016019566,8768.300000000001,1753.66,0.2981425670199999,185888.258142567,0.13511885206934268,4.0,D4
Diesel_S4_2028,2028,S4,D4,2066,Diesel_S4_2028,Diesel,2028,175366,118000,D4,HVO,0.107192921048,8768.300000000001,1753.66,0.3778034752799999,185888.33780347527,0.9222108523689593,1.0,D4
LNG_S4_2028,2028,S4,D4,2066,LNG_S4_2028,LNG,2028,224266,118000,D4,LNG,0.39224371011,11213.3,2242.66,0.154994001059,237722.11499400105,0.4449934596143672,3.0,D4
LNG_S4_2028,2028,S4,D4,2066,LNG_S4_2028,LNG,2028,224266,118000,D4,BioLNG,0.059028158342,11213.3,2242.66,0.16477671898,237722.124776719,0.8648811479306573,2.0,D4
